Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
bc581014-a372-4132-afb8-c0e58ee19858,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 XFM, GPC",AKL02-COLO1-CE1-GPC01-PNL02,MEP Test,Subcircuit Pre Livening
41c84dbe-70d4-4402-9584-6169002ba826,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-MSB01,MEP Test,Subcircuit Pre Livening
7cb50324-58bc-4c5d-8969-81ca81db0567,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS01,MEP Test,Subcircuit Pre Livening
c2fd5c56-362a-4b1b-ad69-bab1f98aa4a3,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS02,MEP Test,Subcircuit Pre Livening
7cbcd042-7c57-4abe-91ff-8dd80a81fd59,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS03,MEP Test,Subcircuit Pre Livening
d38729fa-7272-4c2c-81e3-216bd4bcd955,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS04,MEP Test,Subcircuit Pre Livening
a7860241-797c-4dd0-a794-a86a0c3b8b25,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS05,MEP Test,Subcircuit Pre Livening
77fcef7e-9036-48a0-9a1b-424cca85e390,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ATS06,MEP Test,Subcircuit Pre Livening
bbbf1771-cb79-4e81-968c-7a7e8c2c00f7,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-ADP01,MEP Test,Subcircuit Pre Livening
fa0e3ea3-ed6a-403e-81c7-95d2623850f6,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-UPS01,MEP Test,Subcircuit Pre Livening
bf0a5ac3-7503-49e6-a216-19746164991f,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-UPS02,MEP Test,Subcircuit Pre Livening
c12d528a-38b4-4469-839f-27aa1448ec40,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-UPS01-PNL01,MEP Test,Subcircuit Pre Livening
87a454af-1655-44bb-ae27-8bbe8220ef82,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,"Cell 1 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE1-PNL02,MEP Test,Subcircuit Pre Livening
adb6c648-7d08-4cdd-9b5c-67ba725287d8,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU01,MEP Test,Subcircuit Pre Livening
ec2ba42e-1b6e-4862-b9e8-f42ebaf5db9a,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU02,MEP Test,Subcircuit Pre Livening
335911f0-ecdc-4e9f-9653-04fa51afb78b,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU03,MEP Test,Subcircuit Pre Livening
6c8d15f2-e810-4679-9276-bc55f81403f7,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU04,MEP Test,Subcircuit Pre Livening
8a5f7820-e205-4831-a814-efb54f52d85f,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU05,MEP Test,Subcircuit Pre Livening
ec8a0801-f407-4ce8-ba15-d813a4796b08,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 1,Cell 1,AKL02-COLO1-CE1-PDU06,MEP Test,Subcircuit Pre Livening
62cac700-1402-4728-a725-9a8ba9cb8b29,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 XFM, GPC",AKL02-COLO1-CE2-GPC01,MEP Test,Subcircuit Pre Livening
6badf1f0-62f7-4cf8-8572-76cf9cd24fc2,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 XFM, GPC",AKL02-COLO1-CE2-GPC01-PNL02,MEP Test,Subcircuit Pre Livening
02f75f9c-e9ba-4f15-8e71-bf1e1f75e307,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-MSB01,MEP Test,Subcircuit Pre Livening
8dbb33e6-a52d-4974-aa7d-3585e87363e2,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS01,MEP Test,Subcircuit Pre Livening
135776e2-7976-4213-b481-93681d7a6977,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS02,MEP Test,Subcircuit Pre Livening
2f03bc2d-4a47-4967-8d5d-59955fa5d900,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS03,MEP Test,Subcircuit Pre Livening
a0f4cfcd-3f17-4097-9d9e-decc5244a43a,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS05,MEP Test,Subcircuit Pre Livening
4280e314-b3ad-488f-ab1b-52229a64c7eb,,checklist-flat,not-started,Subcircuit Pre Livening v2,checklist-flat,FALSE,FALSE,Equipment Commissioning,Cell 2,"Cell 2 MSB Room, Battery Room, Load Banks",AKL02-COLO1-CE2-ATS06,MEP Test,Subcircuit Pre Livening
