"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fe713cff-8a80-482d-87e4-c168b35c2a47","","work-in-progress","","folder","TRUE","FALSE","Temporary Works"
"1606ae08-93bb-4f1a-8254-9fac51024c49","","work-in-progress","ITP-001 - Clearing & Grubbing","checklist","FALSE","FALSE","Temporary Works","ITP-001 - Clearing & Grubbing"
"25132917-b97d-513d-a13c-e864d7619c76","","pass","","section","FALSE","FALSE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works"
"713c4af6-7647-5dee-82fe-36b87969f96c","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works","1.1 - Check current drawings are used on site for works"
"09a3b49a-86a0-5342-9fe4-bcd91aa74888","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works","1.2 - Implementation of all measures and controls"
"5a6436c4-9e95-5679-b003-b46c799cacee","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works","1.3 - Excavation Permit issued"
"849cba0e-a3b8-5833-b994-4d81741a2638","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works","1.4 - Flora & Fauna"
"05a17850-c2b0-5739-9bb1-e376d8dcfc69","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","1 - Preliminary Works","1.5 - Permit to distrurb flora & fauna"
"7b990bbd-fa4b-53a3-87dd-7cdb56ab9e5f","","work-in-progress","","section","FALSE","FALSE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub"
"d39f5bf8-e02e-527d-87b6-a1fb8ebc9172","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.1 - Define work area"
"cba57c21-d34f-55ec-9c0b-cd18e6816865","","pass","","signoff","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","AUTHORITY HOLDPOINT"
"b084be0f-6af1-510d-9d1e-98c320f6e347","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.2 - Cultural Heritage and Areas of Significance"
"6db8e644-bfcc-5d66-ad47-507793cc5753","","pass","","signoff","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","AUTHORITY HOLDPOINT"
"720a1f29-e9d8-5445-9f01-424509c700a0","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.3 - Joint Inspection to Mark vegetation or habitat to be removed"
"c46eb743-f8c1-5a4d-9912-4e26c4c732df","","pass","","signoff","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","AUTHORITY HOLDPOINT"
"80e9f9b5-e4a5-5a3c-8770-f96fb3564907","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.4 - Felling of Trees"
"369c6f87-7605-58ef-9690-53096a3bab67","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.5 - Backfill holes"
"4d8f0de1-2fb3-51f2-a0d4-38e30f2ccc7a","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.6 - Dispose of Trees and vegetation"
"acbed28d-46d2-50c1-a613-1b8de0ea81c8","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.7 - Dispose of concrete, bituminous and other recyclable materials."
"3fcc50ab-9ac6-5e14-8a5f-972781ccc49b","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.8 - Stripping of topsoil"
"5c6e493d-e6df-5e01-b205-98125b191477","","not-applicable","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.9 - Removal of abandoned services"
"965e10f9-9c80-524c-ac97-4af404105cc6","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.10 - Clearing of Trees and Vegetation"
"b4f39db8-876e-5c55-9851-309fb6a49b7e","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","2.11 - Grubbing of vegetation"
"a3c48a7f-382c-5320-843e-2f6c52c0f74c","","not-started","","checkpoint","TRUE","TRUE","Temporary Works","ITP-001 - Clearing & Grubbing","2 - Clear & Grub","Final Inspection"
"843652fb-67e6-452d-99ae-cdd548506222","","work-in-progress","ITP-003 - Earthworks Foundation","checklist","FALSE","FALSE","Temporary Works","ITP-003 - Earthworks Foundation"
"2fa91df3-729c-5aa1-b0f5-4b8d909d300b","","work-in-progress","","section","FALSE","FALSE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works"
"a894184e-6d54-5d0f-ac50-d96497d9b5af","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.1 - Induction"
"16274ef3-5c26-59df-b3aa-1872ade33761","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.2 - Implementation of all measures and controls"
"20a0241a-bcc7-5024-a829-ceec52f319f4","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.3 - Excavation Permit issued"
"93322a98-908f-5b8d-a052-95247fcf1d48","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.4 - Check that current revision drawings are being used"
"fdb134eb-fa3c-552a-95c4-5654a61305d1","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.5 - Confirm understanding of current CEMP and CHMP related to the work area and that all prescribed environmental controls are in place"
"bae0e1ce-d891-5c2b-a2f7-3574eb57b74c","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.6 - Verification of Site Clearing"
"68937970-6820-5c47-bb65-20ed5e82c76f","","work-in-progress","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.7 - Placing Fill"
"771e0829-1747-59da-a83c-6769f3551288","","not-started","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.8 - Rock Subgrade"
"78ad24b1-47b2-544a-a5c4-2d481b4850c4","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.9 - Ground Water"
"3b791b1e-ccc4-5d36-833d-e2605996f082","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","1 - Preliminary Works","1.10 - Unsuitable Material"
"672ca302-bf59-5499-9227-7025e6dd891e","","work-in-progress","","section","FALSE","FALSE","Temporary Works","ITP-003 - Earthworks Foundation","2 - Construction Works"
"ecc8be43-90eb-59ff-b5cd-ea5bed1ff0ed","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","2 - Construction Works","2.1 - Survey set-out"
"64378564-3472-567e-a125-80ffec76a910","","pass","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","2 - Construction Works","2.2 - Placement of Geotextiles"
"8cedf8a1-0c5b-5cc4-b7af-2e027f7014b7","","not-started","","checkpoint","TRUE","TRUE","Temporary Works","ITP-003 - Earthworks Foundation","2 - Construction Works","Final Inspection"
"df2eeb66-137b-4cbb-af02-efddeac2f69e","","work-in-progress","","folder","TRUE","FALSE","Construction"
"b8c36dce-ad33-4079-938e-9cab30c68a7a","","work-in-progress","ITP-011 - Bored Piling","checklist","FALSE","FALSE","Construction","ITP-011 - Bored Piling"
"a03793f4-2460-5192-a410-bc6f80a957b5","","work-in-progress","","section","FALSE","FALSE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions"
"2c6cfe90-1ea9-58b4-9c81-5ead73ce321e","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.1 - Check for correct documetation"
"c1a351cd-a1c1-5d5a-b17e-759000ec1cab","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.2 - Approval of Mix Design"
"8f764a4c-0fc0-56de-affd-2c0c501fd441","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.3 - Approval of Quality Procedure"
"e5de98b5-9bcf-5d85-9dd5-367912bf7766","","not-started","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","AUTHORITY HOLDPOINT"
"7de7980b-1e50-52bf-8609-b99249039913","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.4 - Ensure Traffic, Safety, Quality and Environmental management measures are in place"
"409e1a51-dcc5-5d16-a38b-6a22dcdd7ee5","","pass","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","AUTHORITY HOLDPOINT"
"50cf3915-5d4b-52c6-bf61-182b360c6998","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.5 - Certification of approved Hot Dip Galvanising"
"be79b817-0135-580a-8b2a-91bc863b00b8","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","1.0 - Design and Submissions","1.6 - Certification of approved Epoxy coating"
"f19ce6ff-b105-5cc9-879b-e996019c18f9","","work-in-progress","","section","FALSE","FALSE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling"
"8801ad00-a8b5-5597-a1a5-93934719e9c5","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.1 - Survey and setout"
"759e1c01-bdfd-5a81-bb63-ff555fe069fe","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.2 - Excavation Levels"
"22309e9d-1ce8-593f-8c21-a9a97f5c942a","","pass","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","AUTHORITY HOLDPOINT"
"a88d20ec-9906-54da-b12c-bc694e9f3b08","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.3 - Inspection of Pile Excavation"
"c849be61-b414-51d3-867e-521ae2c79d27","","not-started","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","AUTHORITY HOLDPOINT"
"59839c9b-0055-55b5-9f96-ede0c29dab86","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.4 - Bore Logs"
"e9dcfc32-fca3-553f-8393-1125273dbeed","","not-started","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","AUTHORITY HOLDPOINT"
"acc8861c-9254-5185-a6e3-c0ec558d8bf3","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.5 - Spacers installed on Reinforcement Cage"
"9cf749cd-a83c-5ff2-bb24-a8a26d44d49d","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","2.0 - Bored Piling","2.6 - Inspection of column and cage height and centre"
"65e5b4a4-59a5-5136-8261-a8c2728bb5bf","","work-in-progress","","section","FALSE","FALSE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete"
"e7137bb8-097e-52b3-a6c4-9dddc41150d5","","pass","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.1 - Quality Checks"
"5df80241-4714-5004-8799-eac6ad58f331","","pass","","signoff","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","AUTHORITY HOLDPOINT"
"764cc27a-f069-543a-8b53-68ea78867f1b","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.2 - Carry out sampling of concrete"
"c798f471-a5a7-5548-a563-8c2ff5b7feff","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.3 - Record location of each batch"
"b970b4f9-3922-5db5-863a-34a09d03b297","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.4 - 7 Day concrete test result"
"33fb3fdd-ec89-5ff6-a243-f9d6b3b06b3c","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.5 - 28 Day concrete test result"
"fdebd468-78ce-51f9-a30b-effbafe3461c","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","3.6 - Tolerance Check and As Built Survey"
"07b13a83-78ce-5ee3-ae81-ecdda8dc0d69","","not-started","","checkpoint","TRUE","TRUE","Construction","ITP-011 - Bored Piling","3.0 - Placing and Finishing Concrete","Final Inspection"
