Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Stage 5 - Townhouses Progress,,,,,,
,Scope,,,stage 5 - townhouses,,
,Rows,,,,,
,,B06 - Townhouses,dynamic,b06,stage 5 - townhouses,townhouses
,,B07 - Townhouses,dynamic,b07,stage 5 - townhouses,townhouses
,,B08 - Townhouses,dynamic,stage 5 - townhouses,townhouses,b08
,,B09 - Townhouses,dynamic,stage 5 - townhouses,townhouses,b09
,,B10 - Townhouses,dynamic,b10,stage 5 - townhouses,townhouses
,,B11 - Townhouses,dynamic,stage 5 - townhouses,townhouses,b11
,,B12 - Townhouses,dynamic,stage 5 - townhouses,townhouses,b12
,Columns,,,,,
,,Gutter & Downpipe,,Gutter & Downpipe,stage 5 - townhouses,
