Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Mains & Submains,dynamic,Mains & Submains,Site QA,
,,Switchboard,dynamic,Switchboard,Site QA,
,,Underground Services,dynamic,Underground Services,Site QA,
,,Cable Containment,dynamic,Cable Containment,Site QA,
,,First Fix - Ground Floor - Showroom,dynamic,Ground Floor - Showroom,First Fix,Site QA
,,First Fix - Level 1 - Workshop,dynamic,Level 1 - Workshop,First Fix,Site QA
,,First Fix - Mezz Level - Office,dynamic,Mezz Level - Office,First Fix,Site QA
,,Second Fix - Ground Floor - Showroom,dynamic,Ground Floor - Showroom,Second Fix,Site QA
,,Second Fix - Level 1 - Workshop,dynamic,Level 1 - Workshop,Second Fix,Site QA
,,Second Fix - Mezz Level - Office,dynamic,Mezz Level - Office,Second Fix,Site QA
,Columns,,,,,
,,Mains & Submains,,Mains & Submains,,
,,Switchboard,,Switchboard,,
,,Underground Services,,Underground Services,,
,,Cable Containment,,Cable Containment,,
,,Power,,Power,,
,,Lighting,,Lighting,,
,,Data,,Data,,
,,New Car Showroom - Flush Box,,Flush Box,,
,,Flush Boxes,,Flush Boxes,,
,,Power Fitoff,,Power Fitoff,,
,,Lighting Fitoff,,Lighting Fitoff,,
,,Data Fitoff,,Data Fitoff,,
,,,,,,
QA - First Fix,,,,,,
,Scope,,,First Fix,,
,Rows,,,,,
,,Ground Floor - Showroom,dynamic,Ground Floor - Showroom,First Fix,Site QA
,,Level 1 - Workshop,dynamic,Level 1 - Workshop,First Fix,Site QA
,,Mezz Level - Office,dynamic,Mezz Level - Office,First Fix,Site QA
,Columns,,,,,
,,Cable schedule,,Cable schedule,Power,
,,Cable size correct,,Cable size correct,Power,
,,Cabling to correct location as per plan,,Cabling to correct location as per plan,Power,
,,Position on elevations confirmed,,Position on elevations confirmed,Power,
,,Droppers/Starters wired,,Droppers / Starters wired,Power,
,,TV locations wired,,TV locations wired,Power,
,,Cabling to correct location as per plan,,Cabling to correct location as per plan,Lighting,
,,Emergency lighting cabelled,,Emergency lighting cabelled,Lighting,
,,Number of fittings correct,,Number of fittings correct,Lighting,
,,Local switch wire installed,,Local switch wire installed,Lighting,
,,Sensor control wire installed,,Sensor control wire installed,Lighting,
,,Cabinet lighting confirmed/cabled,,Cabinet lighting confirmed / cabled,Lighting,
,,Lighting controls cabled,,Lighting controls cabled,Lighting,
,,Cabling to correct location as per plan,,Cabling to correct location as per plan,Data,
,,Cables to floor box,,Cables to floor box,Data,
,,Data for TV locations,,Data for TV locations,Data,
,,WAP locations wired,,WAP locations wired,Data,
,,Correct location,,Correct location,,
,,Correct height,,Correct height,,
,,,,,,
QA - Second Fix,,,,,,
,Scope,,,Second Fix,,
,Rows,,,,,
,,Ground Floor - Showroom,dynamic,Ground Floor - Showroom,Second Fix,Site QA
,,Level 1 - Workshop,dynamic,Level 1 - Workshop,Second Fix,Site QA
,,Mezz Level - Office,dynamic,Mezz Level - Office,Second Fix,Site QA
,Columns,,,,,
,,"Outlets installed, level and labelled",,"Outlets installed, level and labelled",Power Fitoff,
,,RCD outlets correct rating for space 10mA/30mA,,RCD outlets correct rating for space 10mA/30mA,Power Fitoff,
,,Starters installed,,Starters installed,Power Fitoff,
,,Floor boxes fit off,,Floor boxes fit off,Power Fitoff,
,,Kitchen outlets/Isolators/HW kits,,Kitchen outlets / Isolators / HW kits,Power Fitoff,
,,Correct light type installed,,Correct light type installed,Lighting Fitoff,
,,Correct number installed,,Correct number installed,Lighting Fitoff,
,,Correct location,,Correct location,Lighting Fitoff,
,,Local switching installed,,Local switching installed,Lighting Fitoff,
,,Sensor installed,,Sensor installed,Lighting Fitoff,
,,Emergency lighting type installed,,Emergency lighting type installed,Lighting Fitoff,
,,"Outlets installed, level and labelled ",,"Outlets installed, level and labelled ",Data Fitoff,
,,,,,,
QA - Mains & Submains,,,,,,
,Scope,,,Mains & Submains,,
,Rows,,,,,
,,Mains & Submains,dynamic,Mains & Submains,Site QA,
,Columns,,,,,
,,Mains - Correct size confirmed,,Correct size confirmed,Mains Cable,
,,Mains - Length of tails,,Length of tails,Mains Cable,
,,Mains - Lugs correct size/hole size,,Lugs correct size / hole size,Mains Cable,
,,Submains - Correct size confirmed,,Correct size confirmed,Submains Cable,
,,Submains - Length of tails,,Length of tails,Submains Cable,
,,Submains - Lugs correct size / hole size,,Lugs correct size / hole size,Submains Cable,
,,,,,,
QA - Switchboards,,,,,,
,Scope,,,Switchboard,,
,Rows,,,,,
,,Switchboard,dynamic,Switchboard,Site QA,
,Columns,,,,,
,,Switchboard securly fastened,,Switchboard securly fastened,,
,,Switcboard bonded,,Switcboard bonded,,
,,Teminals correctly crimped,,Teminals correctly crimped,,
,,Lugs heat shrinked,,Lugs heat shrinked,,
,,Lugs torqued,,Lugs torqued,,
,,Labelling,,Labelling,,
,,,,,,
QA - Underground Services,,,,,,
,Scope,,,Underground Services,,
,Rows,,,,,
,,Underground Services,dynamic,Underground Services,Site QA,
,Columns,,,,,
,,Location confirmed,,Location confirmed,,
,,Duct correct,,Duct correct,,
,,Cages set to height,,Cages set to height,,
,,,,,,
QA - Cable Containment,,,,,,
,Scope,,,Cable Containment,,
,Rows,,,,,
,,Cable Containment,dynamic,Cable Containment,Site QA,
,Columns,,,,,
,,Supported correctly,,Supported correctly,Caternaries,
,,Correct locations,,Correct locations,Caternaries,
,,Installed correct location,,Installed correct location,Cable Tray,
,,Installed correct height,,Installed correct height,Cable Tray,
,,Provided enough support,,Provided enough support,Cable Tray,
,,Cable tray bonded,,Cable tray bonded,Cable Tray,
,,Penetration/chase marked as per plan,,Penetration/chase marked as per plan,Floor Penetrations,
,,Depth/width correct for conduit/floor box,,Depth/width correct for conduit/floor box,Floor Penetrations,
