"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"befb045f-f67d-4e1c-bb96-86342eab453d","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.1"
"666405fd-ba72-4fdb-bfb7-1929aaeb7ade","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.3"
"2af82bc6-3f12-4ec9-a1e3-525a35ebd318","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.5"
"c810d166-5154-45e8-8be2-ea9d39024395","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.2"
"6d431b22-f9d0-499c-9fe2-2bcb2251469a","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.4"
"869eec81-3baa-40db-b276-4618e5b1bd0f","","checklist-flat","pass","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.9.6"
"f27ae178-d27f-4f39-9a51-bb29ba70be40","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.01.1"
"daef966d-3aa3-4c38-ac26-9bda6d11a35f","","checklist-flat","not-started","Commercial/Domestic","checklist-flat","FALSE","FALSE","W0.02.1 - D0.02.1"
"d36b49f6-43fb-4998-b2cc-f6b11e520a88","","checklist-flat","not-started","Commercial/Domestic","checklist-flat","FALSE","FALSE","W0.02.2 - D0.02.2"
"5cb277c9-310d-40f6-99e1-8fee6bdacbb7","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.01.2"
"a0d4d865-f718-4e8f-8b14-061c8de5cd77","","checklist-flat","not-started","Commercial/Domestic","checklist-flat","FALSE","FALSE","W0.23.1 - D0.23.1"
"cd5e6470-70d6-4649-8886-0618381ac107","","checklist-flat","not-started","Commercial/Domestic","checklist-flat","FALSE","FALSE","W0.23.2 - D0.23.2"
"c1a98ab6-6214-47fe-8a75-a8a2b0fcfce2","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W1.01.1"
"a17bb448-0419-4c8e-a7fe-e95027422a7a","","checklist-flat","not-started","Skylight","checklist-flat","FALSE","FALSE","W1.02.2"
"a28cc7c0-c875-464d-a045-fe3df892cc2e","","checklist-flat","work-in-progress","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W1.01.2"
"3543f8df-d18a-48a9-891a-1a67fc7713f3","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W1.01.3"
"82b56676-d215-4f24-a98d-b231a2bb7c31","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W1.02.1"
"7158e1dc-c050-433e-8a5c-8a4b410f2ec8","","checklist-flat","not-started","Seismic Suite (non curtain wall)","checklist-flat","FALSE","FALSE","W0.17.1"
"e4c7778b-ada5-4036-9eef-70123912486a","","checklist-flat","not-started","Commercial/Domestic","checklist-flat","FALSE","FALSE","DT15"
