Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Earthworks SP1 - Mine Site Foundation EW.FND.01 - Embankment foundation - CH110 - CH145 5 - Conformity of Completed Works HOLD POINT,,5 - conformity of completed works,earthworks,foundation,sp1 - mine site,ew.fnd.01 - embankment foundation - ch110 - ch145,hold point
,,Earthworks SP1 - Mine Site Earthworks Cut/Fill EW.Fill.Lot2 2 - Initial works (1) HOLD POINT,,earthworks,sp1 - mine site,earthworks cut/fill,ew.fill.lot2,2 - initial works (1),hold point
,,Earthworks SP1 - Mine Site Earthworks Cut/Fill EW.Fill.Lot2 2 - Initial works (2) HOLD POINT,,earthworks,sp1 - mine site,earthworks cut/fill,ew.fill.lot2,hold point,2 - initial works (2)
,,Earthworks SP1 - Mine Site Earthworks Cut/Fill EW.Fill.Lot2 2 - Initial works (3) HOLD POINT,,2 - initial works (3),earthworks,sp1 - mine site,earthworks cut/fill,ew.fill.lot2,hold point
,,Earthworks SP1 - Mine Site Earthworks Cut/Fill EW.Fill.Lot2 5 - Conformity of Completed Works HOLD POINT,,5 - conformity of completed works,earthworks,sp1 - mine site,earthworks cut/fill,ew.fill.lot2,hold point
,,Earthworks SP2 - Menangle Road Clearing & Grubbing SP2.CG.01 2 - Clearing and Grubbing Plan HOLD POINT,,sp2 - menangle road,sp2.cg.01,earthworks,2 - clearing and grubbing plan,clearing & grubbing,hold point
,,Earthworks SP2 - Menangle Road Topsoil Stripping SP2.TS.01 2 - Survey after Removal of Topsoil HOLD POINT,,sp2 - menangle road,topsoil stripping,sp2.ts.01,earthworks,2 - survey after removal of topsoil,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.01 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.01,earthworks cut/fill,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.01 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.01,earthworks cut/fill,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.01 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.ew.01,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.01 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.ew.01,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.02 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.02,earthworks cut/fill,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.02 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.02,earthworks cut/fill,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.02 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.ew.02,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.02 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.ew.02,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.03 - Layer 1 North western side 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.03 - layer 1 north western side,earthworks cut/fill,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.03 - Layer 1 North western side 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.03 - layer 1 north western side,earthworks cut/fill,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.03 - Layer 1 North western side 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.ew.03 - layer 1 north western side,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.03 - Layer 1 North western side 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.ew.03 - layer 1 north western side,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.04 - Subgrade CH260 - 340 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.04 - subgrade ch260 - 340,earthworks cut/fill,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.04 - Subgrade CH260 - 340 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.04 - subgrade ch260 - 340,earthworks cut/fill,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.04 - Subgrade CH260 - 340 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.ew.04 - subgrade ch260 - 340,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.04 - Subgrade CH260 - 340 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.ew.04 - subgrade ch260 - 340,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.05 - Subgrade CH440 - 510 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.05 - subgrade ch440 - 510,earthworks cut/fill,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.05 - Subgrade CH440 - 510 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.05 - subgrade ch440 - 510,earthworks cut/fill,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.05 - Subgrade CH440 - 510 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.ew.05 - subgrade ch440 - 510,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.05 - Subgrade CH440 - 510 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.ew.05 - subgrade ch440 - 510,earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.06 - SMZ Layer 1 CH440 - 510 2 - Materials (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.06 - smz layer 1 ch440 - 510,2 - materials (1),earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.06 - SMZ Layer 1 CH440 - 510 2 - Materials (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.06 - smz layer 1 ch440 - 510,2 - materials (2),earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.06 - SMZ Layer 1 CH440 - 510 3 - Conformity of Completed Works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.06 - smz layer 1 ch440 - 510,3 - conformity of completed works (1),earthworks cut/fill,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.06 - SMZ Layer 1 CH440 - 510 3 - Conformity of Completed Works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.ew.06 - smz layer 1 ch440 - 510,earthworks cut/fill,3 - conformity of completed works (2),hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.07 - Layer 2 SMZ CH440 - 510 2 - Materials (1) HOLD POINT,,sp2 - menangle road,earthworks,2 - materials (1),earthworks cut/fill,sp2.ew.07 - layer 2 smz ch440 - 510,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.07 - Layer 2 SMZ CH440 - 510 2 - Materials (2) HOLD POINT,,sp2 - menangle road,earthworks,2 - materials (2),earthworks cut/fill,sp2.ew.07 - layer 2 smz ch440 - 510,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.07 - Layer 2 SMZ CH440 - 510 3 - Conformity of Completed Works (1) HOLD POINT,,sp2 - menangle road,earthworks,3 - conformity of completed works (1),earthworks cut/fill,sp2.ew.07 - layer 2 smz ch440 - 510,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill SP2.EW.07 - Layer 2 SMZ CH440 - 510 3 - Conformity of Completed Works (2) HOLD POINT,,sp2 - menangle road,earthworks,earthworks cut/fill,3 - conformity of completed works (2),sp2.ew.07 - layer 2 smz ch440 - 510,hold point
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill EW.SMZ.08 - SMZ Layer 1 CH260 - 340 2 - Materials (1) HOLD POINT,,sp2 - menangle road,earthworks,2 - materials (1),earthworks cut/fill,hold point,ew.smz.08 - smz layer 1 ch260 - 340
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill EW.SMZ.08 - SMZ Layer 1 CH260 - 340 2 - Materials (2) HOLD POINT,,sp2 - menangle road,earthworks,2 - materials (2),earthworks cut/fill,hold point,ew.smz.08 - smz layer 1 ch260 - 340
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill EW.SMZ.08 - SMZ Layer 1 CH260 - 340 3 - Conformity of Completed Works (1) HOLD POINT,,sp2 - menangle road,earthworks,3 - conformity of completed works (1),earthworks cut/fill,hold point,ew.smz.08 - smz layer 1 ch260 - 340
,,Earthworks SP2 - Menangle Road Earthworks Cut/Fill EW.SMZ.08 - SMZ Layer 1 CH260 - 340 3 - Conformity of Completed Works (2) HOLD POINT,,sp2 - menangle road,earthworks,earthworks cut/fill,3 - conformity of completed works (2),hold point,ew.smz.08 - smz layer 1 ch260 - 340
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.01 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.us.01,unsuitable material,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.01 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.us.01,unsuitable material,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.01 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.us.01,unsuitable material,hold point
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.01 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.us.01,unsuitable material,hold point
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.02 2 - Initial works (1) HOLD POINT,,sp2 - menangle road,earthworks,sp2.us.02,unsuitable material,2 - initial works (1),hold point
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.02 2 - Initial works (2) HOLD POINT,,sp2 - menangle road,earthworks,sp2.us.02,unsuitable material,hold point,2 - initial works (2)
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.02 2 - Initial works (3) HOLD POINT,,sp2 - menangle road,2 - initial works (3),earthworks,sp2.us.02,unsuitable material,hold point
,,Earthworks SP2 - Menangle Road Unsuitable Material SP2.US.02 5 - Conformity of Completed Works HOLD POINT,,sp2 - menangle road,5 - conformity of completed works,earthworks,sp2.us.02,unsuitable material,hold point
,,Earthworks SP2 - Menangle Road Spray Seal SP2.S1.SS.01 3 - Endorsement of Materials and Spray Seal Design HOLD POINT,,sp2 - menangle road,sp2.s1.ss.01,3 - endorsement of materials and spray seal design,earthworks,spray seal,hold point
,,Earthworks SP2 - Menangle Road Spray Seal SP2.S1.SS.01 4 - Review of Nominated Application Rates HOLD POINT,,sp2 - menangle road,sp2.s1.ss.01,earthworks,spray seal,4 - review of nominated application rates,hold point
,,Pavements A173 - Appin - ITC 011 - R106 Sprayed Bituminous Surfacing 3 - Endorsement of Materials and Spray Seal Design HOLD POINT,,3 - endorsement of materials and spray seal design,hold point,pavements,a173 - appin - itc 011 - r106 sprayed bituminous surfacing,,
,,Pavements A173 - Appin - ITC 011 - R106 Sprayed Bituminous Surfacing 4 - Review of Nominated Application Rates HOLD POINT,,4 - review of nominated application rates,hold point,pavements,a173 - appin - itc 011 - r106 sprayed bituminous surfacing,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 2 - Materials (1) HOLD POINT",,2 - materials (1),"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",hold point,pavements,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 2 - Materials (2) HOLD POINT",,2 - materials (2),"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",hold point,pavements,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 3 - Pre-planning and initial works (1) HOLD POINT",,3 - pre-planning and initial works (1),"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",hold point,pavements,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 3 - Pre-planning and initial works (2) HOLD POINT",,"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",hold point,pavements,3 - pre-planning and initial works (2),,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 4 - Non-conformances (1) HOLD POINT",,"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",4 - non-conformances (1),hold point,pavements,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 4 - Non-conformances (1) HOLD POINT",,"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",4 - non-conformances (1),hold point,pavements,,
,,"Pavements A173 - Appin - ITC 012 - R116 HDD Graded Asphalt (AC20, AC14) 5 - Changes to approved mix HOLD POINT",,5 - changes to approved mix,"a173 - appin - itc 012 - r116 hdd graded asphalt (ac20, ac14)",hold point,pavements,,
,,Drainage Culvert RCP01 2 - Supply of Precast Concrete Members HOLD POINT,,2 - supply of precast concrete members,culvert rcp01,drainage,hold point,,
,,Drainage Culvert RCP01 3 - Certificates of Conformity (1) HOLD POINT,,culvert rcp01,drainage,3 - certificates of conformity (1),hold point,,
,,Drainage Culvert RCP01 3 - Certificates of Conformity (2) HOLD POINT,,culvert rcp01,drainage,3 - certificates of conformity (2),hold point,,
,,Drainage Culvert RCP01 4 - Survey Set Out HOLD POINT,,4 - survey set out,culvert rcp01,drainage,hold point,,
,,Drainage Culvert RCP01 5 - Unable to meet Min. Grade HOLD POINT,,culvert rcp01,drainage,hold point,5 - unable to meet min. grade,,
,,Drainage Culvert RCP01 7 - Unsuitable Foundation HOLD POINT,,culvert rcp01,drainage,7 - unsuitable foundation,hold point,,
,,Drainage Culvert RCP01 10 - Protective Measures HOLD POINT,,culvert rcp01,drainage,10 - protective measures,hold point,,
,Columns,,,,,,,,
,,HOLD POINT (ABERGELDIE),,hold point,,,,,
,,HOLD POINT NUMBER:,HOLD POINT NUMBER:,hold point,,,,,
,,DATE SUBMITTED:,DATE SUBMITTED:,hold point,,,,,
,,SUBMITTED BY:,SUBMITTED BY:,hold point,,,,,
,,SPECIFICATION AND CLAUSE:,SPECIFICATION AND CLAUSE:,hold point,,,,,
,,HOLD POINT DESCRIPTION:,HOLD POINT DESCRIPTION:,hold point,,,,,
,,BRIEF NOTES:,BRIEF NOTES:,hold point,,,,,
,,HOLD POINT SIGN OFF (THIRD PARTY),,hold point sign off,,,,,
