"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4152b35-65b5-481f-aff2-9369dc56622d","","folder-normal","work-in-progress","","step","TRUE","FALSE","29 Feb 2024"
"6bb0d3ac-e2b2-4e02-a3c6-4511dff81eeb","","checklist-sectioned","work-in-progress","F2LSIP - ITP 07 - Sealing","checklist","FALSE","FALSE","29 Feb 2024","F2LSIP - ITP 07 - Sealing"
"f83405e7-46ef-44b2-b789-6ec8d29be52f","","folder-normal","pass","","step","TRUE","FALSE","28 Feb 2024"
"ea480bd3-cf4f-4dc3-a3e6-71121e68642a","","checklist-sectioned","pass","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","28 Feb 2024","F2LSIP - ITP 04 - Pavements"
"67376e58-10e6-4d70-b376-8f99924f46dc","","folder-normal","work-in-progress","","step","TRUE","FALSE","27 Feb 2024"
"8a167434-6d93-499e-86ce-f34a8703a258","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","27 Feb 2024","F2LSIP - ITP 04 - Pavements"
"17a869cb-7163-4556-865d-6e6b190f5777","","folder-normal","work-in-progress","","step","TRUE","FALSE","26 Feb 2024"
"77e197b5-8118-4af0-a866-1a9ad584eff6","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","26 Feb 2024","F2LSIP - ITP 04 - Pavements"
"e6b905a0-6086-4287-84ba-e5c22b66cbf0","","folder-normal","work-in-progress","","step","TRUE","FALSE","23 Feb 2024"
"d6e97da7-2d7c-4393-a90d-fd6045cef5da","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","23 Feb 2024","F2LSIP - ITP 04 - Pavements"
"b6f7c2cd-3a3e-47ca-97e7-c9bb284e326c","","folder-normal","work-in-progress","","step","TRUE","FALSE","22 Feb 2024"
"a629f21c-e86a-4072-9be4-d72c92851dcc","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","22 Feb 2024","F2LSIP - ITP 04 - Pavements"
"10c053dc-a2ed-465c-a1cb-d96d4d0b0940","","folder-normal","work-in-progress","","step","TRUE","FALSE","21 Feb 2024"
"3374bd8e-f987-4b28-9860-32d5f9c7ff48","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","21 Feb 2024","F2LSIP - ITP 04 - Pavements"
"60de5657-10e9-4675-b262-fe70d29f192e","","folder-normal","work-in-progress","","step","TRUE","FALSE","20 Feb 2024"
"fce615b3-89a7-416b-98fd-461198b2bde2","","checklist-sectioned","work-in-progress","F2LSIP - ITP 11 - Concrete","checklist","FALSE","FALSE","20 Feb 2024","F2LSIP - ITP 11 - Concrete"
"1e57d8fb-6c74-4353-a9e5-dde5b755c4c6","","folder-normal","work-in-progress","","step","TRUE","FALSE","19 Feb 2024"
"c743202c-29c8-4bfe-ad3a-a7328252611e","","checklist-sectioned","work-in-progress","F2LSIP - ITP 07 - Sealing","checklist","FALSE","FALSE","19 Feb 2024","F2LSIP - ITP 07 - Sealing"
"67bf6181-cda8-4913-9fb8-ff01ca5c3731","","folder-normal","work-in-progress","","step","TRUE","FALSE","16 Feb 2024"
"72989e62-a9fc-488b-b5c4-0fa63e891a9b","","checklist-sectioned","work-in-progress","F2LSIP - ITP 07 - Sealing","checklist","FALSE","FALSE","16 Feb 2024","F2LSIP - ITP 07 - Sealing"
"131408df-2540-4cd7-9564-504013935c32","","folder-normal","work-in-progress","","step","TRUE","FALSE","15 Feb 2024"
"6ff929cc-1b0a-4dbb-9545-d1a025af7465","","checklist-sectioned","work-in-progress","F2LSIP - ITP 07 - Sealing","checklist","FALSE","FALSE","15 Feb 2024","F2LSIP - ITP 07 - Sealing"
"c7022517-f302-432f-b2c2-c248363ca911","","folder-normal","work-in-progress","","step","TRUE","FALSE","14 Feb 2024"
"c6fce0e2-a9af-4819-9f35-be4aee89a95d","","folder-normal","work-in-progress","","step","TRUE","FALSE","14 Feb 2024","Pavement"
"1209061f-56f3-4b90-b14e-1aec4027723c","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","14 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"c927f95d-cc26-4940-9dd5-f74d5c936739","","folder-normal","work-in-progress","","step","TRUE","FALSE","13 Feb 2024"
"5c59301a-53a1-4be1-920f-8208ae7f7f89","","folder-normal","work-in-progress","","step","TRUE","FALSE","13 Feb 2024","Concrete"
"4eb24499-a95b-47e1-afcd-5f00628bec89","","checklist-sectioned","work-in-progress","F2LSIP - ITP 11 - Concrete","checklist","FALSE","FALSE","13 Feb 2024","Concrete","F2LSIP - ITP 11 - Concrete"
"6f9a7bc4-b2af-4094-9e97-780551bff00f","","folder-normal","work-in-progress","","step","TRUE","FALSE","13 Feb 2024","Pavement"
"49abcfb1-ff65-40cb-8e49-279f026b805e","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","13 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"0b731db3-90ff-42f9-be41-09707c4f480e","","folder-normal","work-in-progress","","step","TRUE","FALSE","12 Feb 2024"
"e65a8cf3-2618-4614-82b9-7e3efcd91ec7","","folder-normal","work-in-progress","","step","TRUE","FALSE","12 Feb 2024","Pavement"
"c7bb079a-bd05-49fb-af03-ddbf7f121721","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","12 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"75c9b7c5-0330-48a5-9acc-083f675f2b1a","","folder-normal","work-in-progress","","step","TRUE","FALSE","9 Feb 2024"
"3f886881-7629-4ba6-abe7-3440227a1411","","folder-normal","work-in-progress","","step","TRUE","FALSE","9 Feb 2024","Pavement"
"1d5e640d-2c87-4fb4-bbf4-2f59044ac585","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","9 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"68eda73d-5cf2-4606-91b7-194658357dd9","","folder-normal","work-in-progress","","step","TRUE","FALSE","8 Feb 2024"
"426b18af-4861-4267-bf87-4416cdd5851b","","folder-normal","work-in-progress","","step","TRUE","FALSE","8 Feb 2024","Pavement"
"6aa07b55-c566-4fdd-bcf2-af3b7a3b3a4c","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","8 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"82898c95-599e-44ac-a58d-040fcb4ff7ff","","folder-normal","work-in-progress","","step","TRUE","FALSE","7 Feb 2024"
"2765f8d0-d425-40ed-8719-fb0c405585e2","","folder-normal","work-in-progress","","step","TRUE","FALSE","7 Feb 2024","Pavement"
"f1de1f5d-0231-48b9-80ec-1d0b40765fb5","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","7 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"3c296a79-7375-40e1-8bf6-02543983dc85","","folder-normal","no-status-not-started","","step","TRUE","FALSE","5 Feb 2024"
"0f862dcc-2653-423d-bf2e-a65d606d5b60","","folder-normal","work-in-progress","","step","TRUE","FALSE","2 Feb 2024"
"484ba7bb-0bef-4ef2-8045-7bc5dcbedc81","","folder-normal","work-in-progress","","step","TRUE","FALSE","2 Feb 2024","Pavement"
"6bcd7808-5dfa-4960-8e9b-59c12ad3c26d","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","2 Feb 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"ddedbca5-8c9f-44df-91ea-579615e1f782","","folder-normal","work-in-progress","","step","TRUE","FALSE","2 Feb 2024","Underground"
"e3b5d7b3-ac6e-4a75-8ad9-8ce63e2672ea","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","2 Feb 2024","Underground","F2LSIP - ITP 03 - Drainage"
"f30d5fd2-a09f-4886-a375-8a37068d461c","","folder-normal","work-in-progress","","step","TRUE","FALSE","1 Feb 2024"
"677be957-6dfc-43e5-83ba-862b2e395d86","","folder-normal","work-in-progress","","step","TRUE","FALSE","1 Feb 2024","Underground and Pavement"
"85a659f1-05d5-48cf-a7ea-11504fc248c9","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","1 Feb 2024","Underground and Pavement","F2LSIP - ITP 03 - Drainage"
"f2774ccd-ee89-43ab-8171-44b01b79df3f","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","1 Feb 2024","Underground and Pavement","F2LSIP - ITP 04 - Pavements"
"bcc859d8-f8f0-44ab-9327-b90429a2651a","","folder-normal","work-in-progress","","step","TRUE","FALSE","31 Jan 2024"
"09341851-14a9-4793-9007-b0c35b4ad0a1","","folder-normal","work-in-progress","","step","TRUE","FALSE","31 Jan 2024","Pavement "
"def4f87b-c1cc-46a9-b950-043e686750b6","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","31 Jan 2024","Pavement ","F2LSIP - ITP 04 - Pavements"
"d6a57994-a759-412f-9ea2-1c1d6bd001b6","","folder-normal","work-in-progress","","step","TRUE","FALSE","31 Jan 2024","Underground "
"196dd585-d297-4714-9e7a-c939be53f1e8","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","31 Jan 2024","Underground ","F2LSIP - ITP 03 - Drainage"
"18621637-df16-4a6d-bbf1-3a11a1043766","","folder-normal","work-in-progress","","step","TRUE","FALSE","30 Jan 2024"
"4c0df10a-82fb-4942-82ac-733ac38e4d78","","folder-normal","work-in-progress","","step","TRUE","FALSE","30 Jan 2024","Pavement"
"209d218c-74df-41c5-b05c-347003783568","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","30 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
