resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Slab,,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Ground,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Level 1,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Level 2,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Level 3,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Level 4,,,,,,
ITP01 - Steel Reinforcement - Slabs,checklist,,,,,Level 5,,,,,,
,step,,,,Columns,,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Ground,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Level 1,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Level 2,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Level 3,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Level 4,,,,,,
ITP03 - Steel Reinforcement - Columns,checklist,,,,,Level 5,,,,,,
