"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Interior Fitout - North Block"
,"Scope",,,"qa","interior fitout"
,"Rows"
,,"North Block Level 1","dynamic","level 1","north block"
,,"North Block Level 2","dynamic","level 2","north block"
,,"North Block Level 3","dynamic","north block","level 3"
,,"North Block - Level 4","dynamic","interior fitout","level 4","north block"
,"Columns"
,,"services disconnection/demo",,"services disconnection/demo"
,,"preinstall qa",,"preinstall qa"
,,"first fix checks - walls",,"first fix checks - walls"
,,"first fix checks - ceiling",,"first fix checks - ceiling"

"Interior Fitout - Middle Block"
,"Scope",,,"qa","interior fitout"
,"Rows"
,,"Middle Block Level 1","dynamic","interior fitout","middle block","level 1"
,,"Middle block - Level 2","dynamic","interior fitout","middle block","level 2"
,,"Middle block - Level 3","dynamic","interior fitout","middle block","level 3"
,,"Middle block - Level 4","dynamic","interior fitout","level 4","middle block"
,"Columns"
,,"services disconnection/demo",,"services disconnection/demo"
,,"preinstall qa",,"preinstall qa"
,,"first fix checks - walls",,"first fix checks - walls"
,,"first fix checks - ceiling",,"first fix checks - ceiling"

"Interior Fitout - South Block"
,"Scope",,,"qa","interior fitout"
,"Rows"
,,"South block - Ground Floor","dynamic","south block","ground floor","interior fitout"
,,"South block - Level 1","dynamic","south block","interior fitout","level 1"
,,"South block - Level 2","dynamic","south block","interior fitout","level 2"
,,"south block - Level 3","dynamic","south block","interior fitout","level 3"
,,"South block - Level 4","dynamic","south block","level 4","interior fitout"
,"Columns"
,,"services disconnection/demo",,"services disconnection/demo"
,,"preinstall qa",,"preinstall qa"
,,"first fix checks - walls",,"first fix checks - walls"
,,"first fix checks - ceiling",,"first fix checks - ceiling"

