Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
0002 Cable Installation,,,,,,
,Scope,,,,,
,Rows,,,,,
,,"A01-MDB-A01,DB-A01-1-MCK-NZ1005-A01-ITP-PMT-0002-MDB-A01,DB-A01-1",,"mck-nz1005-a01-itp-pmt-0002-mdb-a01,db-a01-1",a01,
,,A01-DB-A01/2-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2,,mck-nz1005-a01-itp-pmt-0002-db-a01-2,a01,
,,A01-DB-A01/2.1-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.1,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.1,a01,
,,A01-DB-A01/2.10-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.10,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.10,a01,
,,A01-DB-A01/2.2-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.2,,a01,mck-nz1005-a01-itp-pmt-0002-db-a01-2.2,
,,A01-DB-A01/2.3-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.3,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.3,a01,
,,A01-DB-A01/2.4-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.4,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.4,a01,
,,A01-DB-A01/2.5-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.5,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.5,a01,
,,A01-DB-A01/2.6-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.6,,a01,mck-nz1005-a01-itp-pmt-0002-db-a01-2.6,
,,A01-DB-A01/2.7-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.7,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.7,a01,
,,A01-DB-A01/2.8-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.8,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.8,a01,
,,A01-DB-A01/2.9-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-2.9,,mck-nz1005-a01-itp-pmt-0002-db-a01-2.9,a01,
,,A01-DB-A01/3-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3,,mck-nz1005-a01-itp-pmt-0002-db-a01-3,a01,
,,A01-DB-A01/3.1-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.1,,a01,mck-nz1005-a01-itp-pmt-0002-db-a01-3.1,
,,A01-DB-A01/3.10-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.10,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.10,a01,
,,A01-DB-A01/3.2-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.2,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.2,a01,
,,A01-DB-A01/3.3-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.3,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.3,a01,
,,A01-DB-A01/3.4-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.4,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.4,a01,
,,A01-DB-A01/3.5-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.5,,a01,mck-nz1005-a01-itp-pmt-0002-db-a01-3.5,
,,A01-DB-A01/3.6-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.6,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.6,a01,
,,A01-DB-A01/3.7-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.7,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.7,a01,
,,A01-DB-A01/3.8-MCK-NZ1005-A01-ITP-PMT-0002-DB-A01-3.8,,mck-nz1005-a01-itp-pmt-0002-db-a01-3.8,a01,
