Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
f53e4d3e-aa68-5a7f-89e2-8783b552a38f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.01,Kitchen Fit Off,Kitchen Cooktop
8105280c-1bde-50a5-a6ae-31f8ca4a36fd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.01,Bathroom Fit Off,Bathroom Urinal
3e9bc41c-02bc-5912-9b27-ec6051683040,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.02,Kitchen Fit Off,Kitchen Cooktop
603e001d-8003-5cf9-882f-d86b6ac2e3a5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.02,Bathroom Fit Off,Bathroom Urinal
0fa904cb-411e-5e68-81ba-c441e2f05ff5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.03,Kitchen Fit Off,Kitchen Cooktop
984e4283-5d3b-5efc-8ace-d45b40fa4636,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.03,Bathroom Fit Off,Bathroom Urinal
a2dee498-1074-5f62-a8af-08ac6256aeaf,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.04,Kitchen Fit Off,Kitchen Cooktop
840cd1cd-4d70-548e-9de2-8f512fae75d2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.04,Bathroom Fit Off,Bathroom Urinal
ac18b649-6d4e-5ac6-873f-c10d32051b9d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.05,Kitchen Fit Off,Kitchen Cooktop
32bafdbc-5d24-5559-8526-610da285daa3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.05,Bathroom Fit Off,Bathroom Urinal
8e5acc84-d290-56a1-b459-433ad3e7c312,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.06,Kitchen Fit Off,Kitchen Cooktop
6c8b22f8-fada-5b3e-b2e6-c009e58a6577,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.06,Bathroom Fit Off,Bathroom Urinal
54a78c54-f112-54d1-9731-55403c82fe69,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.07,Kitchen Fit Off,Kitchen Cooktop
491201ad-383b-58d4-b585-b9297e38436c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.07,Bathroom Fit Off,Bathroom Urinal
5e81a8e5-d40b-5457-91f8-7793555a2bb3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.08,Kitchen Fit Off,Kitchen Cooktop
c390fc35-a1d0-5d14-858d-8e09dd5a404f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.08,Bathroom Fit Off,Bathroom Urinal
38fb61cd-7eed-5008-8579-b23d631b4d8a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.09,Kitchen Fit Off,Kitchen Cooktop
82ec31a0-ed59-5dfd-b158-67cd87a287ae,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.09,Bathroom Fit Off,Bathroom Urinal
f4be26bc-9e7d-55be-bcef-c0a223949166,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.10,Kitchen Fit Off,Kitchen Cooktop
628f40ee-625b-50d3-a01b-8d8dc6a22459,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.10,Bathroom Fit Off,Bathroom Urinal
732091f7-712f-53db-bdd8-b167bb34be1b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.11,Kitchen Fit Off,Kitchen Cooktop
1fc3f1ca-259d-5eb8-abab-2846f0a40a13,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Building A,Fit Off,Ground,Apartment G.11,Bathroom Fit Off,Bathroom Urinal
