type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat, - Second Fix (Correct flow rate to kitchen sink & overflow outlet keeping up),,,,,Yes,Townhouse Plumbing QA - Second Fix (Correct Flow Rate)
checkpoint,Correct flow rate to the kitchen sink and the overflow outlet is keeping up.,,,,,,
