Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Bored Pile Record Progress,,,,,
,Scope,,,Bored Pile Record,
,Rows,,,,
,,Bored Pile Record,dynamic,Bored Pile Record,
,Columns,,,,
,,Platform Cert,,Platform Cert,Set Up
,,Services Cleared,,Services Cleared,Set Up
,,Pile Drilling Sequence - photos/documents,,Attach any relevant photos / documents,Pile Drilling Sequence
,,Platform Level (RLm),Platform Level (RLm),Attach any relevant photos / documents,Pile Drilling Sequence
,,Dia (mm),Dia (mm),Attach any relevant photos / documents,Pile Drilling Sequence
,,Drill Depth (m),Drill Depth (m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Socket Length (m),Socket Length (m),Attach any relevant photos / documents,Pile Drilling Sequence
,,"Base Clean ""OK""","Base Clean ""OK""",Attach any relevant photos / documents,Pile Drilling Sequence
,,Base Clean Approved,Base Clean Approved,Attach any relevant photos / documents,Pile Drilling Sequence
,,Top of Concrete (RL m),Top of Concrete (RL m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Conc. Grade (Mpa),Conc. Grade (Mpa),Attach any relevant photos / documents,Pile Drilling Sequence
,,Concrete Volume (m3),Concrete Volume (m3),Attach any relevant photos / documents,Pile Drilling Sequence
,,Casing Length (m),Casing Length (m),Attach any relevant photos / documents,Pile Drilling Sequence
,,Temp. or Perm Casing T/ P,Temp. or Perm Casing T/ P,Attach any relevant photos / documents,Pile Drilling Sequence
,,Verticality mm / m,Verticality mm / m,Attach any relevant photos / documents,Pile Drilling Sequence
,,Offsets mm/direction,Offsets mm/direction,Attach any relevant photos / documents,Pile Drilling Sequence
,,Reinforcement Cage - photos/documents,,Attach any relevant photos / documents,Reinforcement Cage
,,Top of Cage (RL m),Top of Cage (RL m),Attach any relevant photos / documents,Reinforcement Cage
,,Bars x N yy,Bars x N yy,Attach any relevant photos / documents,Reinforcement Cage
,,Spiral Size (mm),Spiral Size (mm),Attach any relevant photos / documents,Reinforcement Cage
,,Spiral Pitch (mm),Spiral Pitch (mm),Attach any relevant photos / documents,Reinforcement Cage
,,Length (m),Length (m),Attach any relevant photos / documents,Reinforcement Cage
,,Concrete Test,,Concrete Test attached,Reinforcement Cage
