resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Document Upload,checklist,,,Documents,,,,,,,,
,step,,,Site QA,,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #1 - W01,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #2 - W02,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #3 - W03,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #4 - W04,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #5 - W05,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #6 - W06,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #7 - W07,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #8 - D05 AS Stacker Door 3 Panel,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #9 - D06 Hinged Door,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #10 - D07 AS Stacker Door 3 Panel,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #11 - D08 French Door,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #12 - CW01 Flushglaze/Seismic,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #14 - CW02 Flushglaze/Seismic,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #16 - CW03 Grd FI Flushglaze,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #17 - CW03 1st FI Flushglaze,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #19 - CW04 Grd FI Flushglaze,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #20 - CW04 1st FI Flushglaze,,,,,,,
Metal Windows & Doors Checklist,checklist,,,,Item #22 - CW05 Flushglaze,,,,,,,
