resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Design and Equipment,,,,,,,
6.2 Design and Documentation,checklist,,,,,Design,,,,,,
6.3 Equipment Selection Checklist,checklist,,,,,Equipment,,,,,,
,step,,,,Level 5 - Patient Rooms and General Spaces,,,,,,,
,step,,,,,FCU L5.01,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.02,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.03,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.04,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.05,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.06,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.07,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.08,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.09,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.10,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.11,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.12,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
6.32 Filters Checklist,checklist,,,,,,Filters,,,,,
,step,,,,,FCU L5.13,,,,,,
6.20 Fan Coil Unit Installation Checklist,checklist,,,,,,FCU,,,,,
6.6 Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,FCU L5.14,,,,,,
