Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,LT04,,LT04,Level 16,Fit Off,,,
,,LT05,,LT05,Level 16,Fit Off,,,
,,LT06,,LT06,Level 16,Fit Off,,,
,,L16.3,,L16.3,Level 16,Fit Off,,,
,,Level 17,grouping,Level 17,,,,,
,,1701,,1701,Level 17,Fit Off,,,
,,1702,,1702,Level 17,Fit Off,,,
,,1703,,1703,Level 17,Fit Off,,,
,,1705,,1705,Level 17,Fit Off,,,
,,1706,,1706,Level 17,Fit Off,,,
,,1707,,1707,Level 17,Fit Off,,,
,,L17.2,,L17.2,Level 17,Fit Off,,,
,,LT04,,LT04,Level 17,Fit Off,,,
,,LT05,,LT05,Level 17,Fit Off,,,
,,LT06,,LT06,Level 17,Fit Off,,,
,,L17.STC,,L17.STC,Level 17,Fit Off,,,
,,L17.3,,L17.3,Level 17,Fit Off,,,
,,Level 18,grouping,Level 18,,,,,
,,1801,,1801,Level 18,Fit Off,,,
,,1802,,1802,Level 18,Fit Off,,,
,,1803,,1803,Level 18,Fit Off,,,
,,1805,,1805,Level 18,Fit Off,,,
,,1806,,1806,Level 18,Fit Off,,,
,,1807,,1807,Level 18,Fit Off,,,
,,L18.STC,,L18.STC,Level 18,Fit Off,,,
,,L18.2,,L18.2,Level 18,Fit Off,,,
,,L18.3,,L18.3,Level 18,Fit Off,,,
,,LT04,,LT04,Level 18,Fit Off,,,
,,LT05,,LT05,Level 18,Fit Off,,,
,,LT06,,LT06,Level 18,Fit Off,,,
,,Level 19,grouping,Level 19,,,,,
,,1801,,1801,Level 19,Fit Off,,,
,,1802,,1802,Level 19,Fit Off,,,
,,1803,,1803,Level 19,Fit Off,,,
,,1805,,1805,Level 19,Fit Off,,,
,,1806,,1806,Level 19,Fit Off,,,
,,1807,,1807,Level 19,Fit Off,,,
,,L18.STC,,L18.STC,Level 19,Fit Off,,,
,,L18.2,,L18.2,Level 19,Fit Off,,,
,,L18.3,,L18.3,Level 19,Fit Off,,,
,,LT04,,LT04,Level 19,Fit Off,,,
,,LT05,,LT05,Level 19,Fit Off,,,
,,LT06,,LT06,Level 19,Fit Off,,,
,,Level 20,grouping,Level 20,,,,,
,,1801,,1801,Level 20,Fit Off,,,
,,1802,,1802,Level 20,Fit Off,,,
,,1803,,1803,Level 20,Fit Off,,,
,,1805,,1805,Level 20,Fit Off,,,
,,1806,,1806,Level 20,Fit Off,,,
,,1807,,1807,Level 20,Fit Off,,,
,,L18.2,,L18.2,Level 20,Fit Off,,,
,,L18.STC,,L18.STC,Level 20,Fit Off,,,
,,L18.3,,L18.3,Level 20,Fit Off,,,
,,LT04,,LT04,Level 20,Fit Off,,,
,,LT05,,LT05,Level 20,Fit Off,,,
,,LT06,,LT06,Level 20,Fit Off,,,
,,Level 21,grouping,Level 21,,,,,
,,1801,,1801,Level 21,Fit Off,,,
,,1802,,1802,Level 21,Fit Off,,,
,,1803,,1803,Level 21,Fit Off,,,
,,1805,,1805,Level 21,Fit Off,,,
,,1806,,1806,Level 21,Fit Off,,,
,,1807,,1807,Level 21,Fit Off,,,
,,LT.2,,LT.2,Level 21,Fit Off,,,
,,L18.STC,,L18.STC,Level 21,Fit Off,,,
,,L18.3,,L18.3,Level 21,Fit Off,,,
,,LT04,,LT04,Level 21,Fit Off,,,
,,LT05,,LT05,Level 21,Fit Off,,,
,,LT06,,LT06,Level 21,Fit Off,,,
,,Level 22,grouping,Level 22,,,,,
,,2201,,2201,Level 22,Fit Off,,,
,,2202,,2202,Level 22,Fit Off,,,
,,2205,,2205,Level 22,Fit Off,,,
,,2206,,2206,Level 22,Fit Off,,,
,,2207,,2207,Level 22,Fit Off,,,
,,L22.2,,L22.2,Level 22,Fit Off,,,
,,L23.Stc,,L23.Stc,Level 22,Fit Off,,,
,,L22.3,,L22.3,Level 22,Fit Off,,,
,,LT04,,LT04,Level 22,Fit Off,,,
,,LT05,,LT05,Level 22,Fit Off,,,
,,LT06,,LT06,Level 22,Fit Off,,,
,,Level 23,grouping,Level 23,,,,,
,,2401,,2401,Level 23,Fit Off,,,
,,2402,,2402,Level 23,Fit Off,,,
,,2405,,2405,Level 23,Fit Off,,,
,,2406,,2406,Level 23,Fit Off,,,
,,2407,,2407,Level 23,Fit Off,,,
,,L24.2,,L24.2,Level 23,Fit Off,,,
,,L24.STC,,L24.STC,Level 23,Fit Off,,,
,,L24.3,,L24.3,Level 23,Fit Off,,,
,,LT04,,LT04,Level 23,Fit Off,,,
,,LT05,,LT05,Level 23,Fit Off,,,
,,LT06,,LT06,Level 23,Fit Off,,,
,,Level 24,grouping,Level 24,,,,,
,,240,,240,Level 24,Fit Off,,,
,,2402,,2402,Level 24,Fit Off,,,
,,2405,,2405,Level 24,Fit Off,,,
,,2406,,2406,Level 24,Fit Off,,,
,,2407,,2407,Level 24,Fit Off,,,
,,L24.2,,L24.2,Level 24,Fit Off,,,
,,L24.stc,,L24.stc,Level 24,Fit Off,,,
,,L24.3,,L24.3,Level 24,Fit Off,,,
,,LT04,,LT04,Level 24,Fit Off,,,
,,LT05,,LT05,Level 24,Fit Off,,,
,,LT06,,LT06,Level 24,Fit Off,,,
,,Level 25,grouping,Level 25,,,,,
,,2501,,2501,Level 25,Fit Off,,,
,,2502,,2502,Level 25,Fit Off,,,
,,2503,,2503,Level 25,Fit Off,,,
,,2505,,2505,Level 25,Fit Off,,,
,,2506,,2506,Level 25,Fit Off,,,
,,2507,,2507,Level 25,Fit Off,,,
,,L25.2,,L25.2,Level 25,Fit Off,,,
,,L25.STC,,L25.STC,Level 25,Fit Off,,,
,,L25.3,,L25.3,Level 25,Fit Off,,,
,,LT04,,LT04,Level 25,Fit Off,,,
,,LT05,,LT05,Level 25,Fit Off,,,
,,LT06,,LT06,Level 25,Fit Off,,,
,,Level 26,grouping,Level 26,,,,,
,,2601,,2601,Level 26,Fit Off,,,
,,2602,,2602,Level 26,Fit Off,,,
,,2603,,2603,Level 26,Fit Off,,,
,,2605,,2605,Level 26,Fit Off,,,
,,2606,,2606,Level 26,Fit Off,,,
,,L26.2,,L26.2,Level 26,Fit Off,,,
,,L26.3,,L26.3,Level 26,Fit Off,,,
,,L26.STC,,L26.STC,Level 26,Fit Off,,,
,,LT04,,LT04,Level 26,Fit Off,,,
,,LT05,,LT05,Level 26,Fit Off,,,
,,LT06,,LT06,Level 26,Fit Off,,,
,,Level 27,grouping,Level 27,,,,,
,,2701,,2701,Level 27,Fit Off,,,
,,2702,,2702,Level 27,Fit Off,,,
,,2703,,2703,Level 27,Fit Off,,,
,,2705,,2705,Level 27,Fit Off,,,
,,2706,,2706,Level 27,Fit Off,,,
,,L27.2,,L27.2,Level 27,Fit Off,,,
,,L27.3,,L27.3,Level 27,Fit Off,,,
,,L27.STC,,L27.STC,Level 27,Fit Off,,,
,,LT04,,LT04,Level 27,Fit Off,,,
,,LT05,,LT05,Level 27,Fit Off,,,
,,LT06,,LT06,Level 27,Fit Off,,,
,,Level 28,grouping,Level 28,,,,,
,,2701,,2701,Level 28,Fit Off,,,
,,2702,,2702,Level 28,Fit Off,,,
,,2703,,2703,Level 28,Fit Off,,,
,,2705,,2705,Level 28,Fit Off,,,
,,2706,,2706,Level 28,Fit Off,,,
,,L27.2,,L27.2,Level 28,Fit Off,,,
,,L27.3,,L27.3,Level 28,Fit Off,,,
