"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9614c7d9-7ec9-478f-9f18-b8fbd7f1e2ec","","folder-normal","work-in-progress","","step","TRUE","FALSE","Delivery QA"
"0e2f8937-7234-401a-99a1-165e1d18e9e0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Delivery QA","Building East"
"7d9e8464-4b47-435d-b542-cca6a64b4f20","","folder-normal","work-in-progress","","step","TRUE","FALSE","Delivery QA","Building East","Level 1"
"fe1f8fca-ecf2-4cbd-8b04-1193a2bd32db","","folder-normal","pass","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","AHU"
"b77c8299-c6d5-4c33-a643-ef54d428d9ae","","folder-normal","pass","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","AHU","201-AHU-1-1"
"ab018a1f-cf76-4342-b5f8-dd956ff3c9d0","","checklist-flat","not-started","Ventilation Fan - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-6","Fans - Pre Commissioning"
"934a2dd7-541b-4a7f-bb19-0bb1ff1eaecb","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-7"
"c52372bc-6c94-4472-8547-b4ecc0d2c59b","","checklist-flat","not-started","Fans - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-7","Fans - Delivery"
"7cf24c39-179b-44d0-9b97-c395b63ce26c","","checklist-flat","not-started","Ventilation Fan - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-7","Fans - Pre Commissioning"
"0b6ed670-3e1b-49af-85c9-b2b1f85341eb","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-8"
"6d574020-7b56-4fc8-881f-b8743856ef37","","checklist-flat","not-started","Fans - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-8","Fans - Delivery"
"fe8b1e2b-5c8d-4b4d-b4c9-98c5ba04046e","","checklist-flat","not-started","Ventilation Fan - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-RAF-1-8","Fans - Pre Commissioning"
"250e9d7e-5fc8-4741-8064-26b528c7a2ab","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-1"
"7a645d60-76e2-4d62-9da1-7941256a92c8","","checklist-flat","not-started","Fans - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-1","Fans - Delivery"
"a160b715-6c11-4f3c-8ed1-7a028e9d1788","","checklist-flat","not-started","Ventilation Fan - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-1","Fans - Pre Commissioning"
"01082b66-7260-4e18-b645-53439b2e131d","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-2"
"3f721e8e-ad38-4dec-8919-fa5dc8c7a924","","checklist-flat","not-started","Fans - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-2","Fans - Delivery"
"f53277c1-ab1e-4192-b54c-315d80af156b","","checklist-flat","not-started","Ventilation Fan - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Fans","201-SAF-1-2","Fans - Pre Commissioning"
"832ce64c-db5c-4444-b51d-f75966c59b7c","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams"
"10c7efc6-2a6a-4583-a88a-1b8733267f3f","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-1"
"61e21857-ae1e-4875-81fd-0e52b97d8d6d","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-1","Chilled Beams - Pre Comissioning"
"28a782f6-41f7-444b-b17b-32e8af38b6ce","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-1","Chilled Beams - Delivery"
"2e436e28-544b-4abe-8304-88c28cd77532","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-2"
"75d6a812-9e3a-423d-bf4f-1969d7507de8","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-2","Chilled Beams - Pre Comissioning"
"00ede371-27cf-438f-b768-badb159b77c3","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-2","Chilled Beams - Delivery"
"d1e3ddfe-9cf2-4db0-a5dd-8b57e1d723b5","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-3"
"c4ec8fa0-05d2-4203-9f7b-05dbc54efad3","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-3","Chilled Beams - Pre Comissioning"
"5d13ebb0-964d-4b7e-9c78-daa9170ef408","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-3","Chilled Beams - Delivery"
"16487c37-3d56-4316-ac98-95ceb1caa6a0","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-4"
"588f055b-e6d3-4d8d-8719-c3192d6c7d00","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-4","Chilled Beams - Pre Comissioning"
"2b6cf9f4-f855-4235-8866-ba030908192d","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-4","Chilled Beams - Delivery"
"b464ddf4-b598-4656-90a9-6b8b003065b0","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-5"
"b1c4202d-bca8-4f38-af07-5712e7d9be5b","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-5","Chilled Beams - Pre Comissioning"
"deee6cd1-119a-4f11-83e5-17afbafd36db","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-5","Chilled Beams - Delivery"
"4e76d991-795d-4d96-aae4-a2b6a76b22cf","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-6"
"cdb5e153-fa23-4bf3-bb01-8747188e19d7","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-6","Chilled Beams - Pre Comissioning"
"dad60508-1912-49fe-97f0-d48bf5094d65","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-6","Chilled Beams - Delivery"
"c49268c5-f78b-4020-a71b-6cd66b33d59b","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-7"
"b6ce9d74-f80d-48aa-bada-6a5526e42525","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-7","Chilled Beams - Pre Comissioning"
"83658b93-ba53-4d5c-8afe-4e55d9eed88f","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-7","Chilled Beams - Delivery"
"cb59c04f-4ea0-4ee6-8720-3f559c0a78ee","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-8"
"64f28076-554d-4d2c-a733-61211e8bb547","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-8","Chilled Beams - Pre Comissioning"
"8501e694-278b-4c74-9acd-ad48a2ae156b","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-8","Chilled Beams - Delivery"
"fb1a3d4c-2cd2-4803-8f1a-96e9dfac2894","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-9"
"3e1e9591-8f93-4388-bedf-0e54d7b1a721","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-9","Chilled Beams - Pre Comissioning"
"35a39ad8-f016-416d-938c-7193b4186581","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-9","Chilled Beams - Delivery"
"908233fb-c944-48ec-9885-2f4e1dcf4fd2","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-10"
"5ca3e474-be35-45c3-9143-a4788f9b6b87","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-10","Chilled Beams - Pre Comissioning"
"8f9d058a-d51d-4f1f-8206-3c7fc6d03ad4","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-10","Chilled Beams - Delivery"
"ddcb733b-5f9d-4731-a284-a5699813af6f","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-11"
"b68edbc7-02f6-4761-9eb8-afc23b79efa4","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-11","Chilled Beams - Pre Comissioning"
"5bcc256a-d727-4595-b9ae-06d60300ba5a","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-11","Chilled Beams - Delivery"
"7e355fe9-b9b4-458b-a578-27ac126e1805","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-12"
"989ce29d-880c-4fa6-96eb-98107f585586","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-12","Chilled Beams - Pre Comissioning"
"e95090a7-d675-49cc-b5ff-30d014760bef","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-12","Chilled Beams - Delivery"
"f38496c3-cf62-407d-b8a5-adf2e9e6bafb","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-13"
"18436f63-210d-4845-bbb6-d5a3e93accb0","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-13","Chilled Beams - Pre Comissioning"
"0fa3bf07-6591-49ef-943e-6fc4f2be5929","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-13","Chilled Beams - Delivery"
"2f29259f-383c-4f40-8fa3-e7b3471ca03f","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-14"
"36749336-4415-42ab-9be2-11a14acbd524","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-14","Chilled Beams - Pre Comissioning"
"69d9c581-8727-492b-9de7-39c2642bdc71","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-14","Chilled Beams - Delivery"
"c2c29d0a-5c8c-4fa7-87bd-423fe8ddf92d","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-15"
"a6d34f06-aa69-4a2e-a8a9-8f6b9ed86ca0","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-15","Chilled Beams - Pre Comissioning"
"3500e872-2256-4622-aa3c-1bf553626200","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-15","Chilled Beams - Delivery"
"fe26c21b-7a89-4ea3-a594-fc9437f3bc24","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-16"
"6ee60f43-c14d-4609-a392-e1f4903e2e60","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-16","Chilled Beams - Pre Comissioning"
"492d2d96-10ba-4d6c-9394-3426dc476624","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-16","Chilled Beams - Delivery"
"87fd9302-bff9-48c0-889b-dcc1a78e1ccb","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-17"
"bad1185a-d593-42c5-8202-c5feb587f9db","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-17","Chilled Beams - Pre Comissioning"
"f395a589-7206-4d6d-a896-2ff522631aeb","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-17","Chilled Beams - Delivery"
"c91d1811-1dec-46cd-a102-9f4016690eb3","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-18"
"bb24fdbb-edf2-4dd0-bb24-701e8b963c3a","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-18","Chilled Beams - Pre Comissioning"
"3ebc8d4e-ccf3-4858-9c7a-951d9faed72a","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-18","Chilled Beams - Delivery"
"310e24c3-b332-4830-a371-e88c5ff03566","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-19"
"0f6e4c41-532e-4d6b-afd8-115745f38b6a","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-19","Chilled Beams - Pre Comissioning"
"974af98c-b886-40e9-b9f2-2565dea22ee6","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-19","Chilled Beams - Delivery"
"6de2e979-bd85-4c99-aaba-31a25144cc4c","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-20"
"557170dc-6bcd-4aa0-91fa-65f52db7f583","","checklist-flat","not-started","Chilled Beams - Pre Comissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-20","Chilled Beams - Pre Comissioning"
"e7592e62-86fc-43d9-a43a-24e5350e6590","","checklist-flat","not-started","Chilled Beams - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","Chilled Beams","201-CHILLBM-1-20","Chilled Beams - Delivery"
"5e7356af-6184-4d5b-9266-d5a088b376a6","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","VAV"
"826714cd-bf1d-4438-9060-c72aed913042","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-1"
"b38bd065-2e87-4466-a614-6aa5e66000e4","","checklist-flat","not-started","Coil - Pre Commissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-1","VAV / CAV - Pre Commissioning "
"9f654bf0-343a-4edb-b33c-7f7bece86983","","checklist-flat","not-started","Coil - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-1","CAV/VAV - Delivery"
"8107e0b6-5a4b-41a0-b3a2-7c6e40def104","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-2"
"83780afd-d9c7-4070-9ebd-35a32847bd71","","checklist-flat","not-started","Coil - Pre Commissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-2","VAV / CAV - Pre Commissioning "
"596f494e-4de1-4cb1-a610-813c8f0a5cb2","","checklist-flat","not-started","Coil - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-2","CAV/VAV - Delivery"
"666a431b-704a-4302-bc8b-b656bd80ecc7","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-3"
"af994d58-5547-4d96-b85c-b9c79865cbef","","checklist-flat","not-started","Coil - Pre Commissioning","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-3","VAV / CAV - Pre Commissioning "
"ce2fc9a5-b8f2-4006-a733-28cd52f00d2d","","checklist-flat","not-started","Coil - Delivery","checklist-flat","FALSE","FALSE","Delivery QA","Building East","Level 1","VAV","201-VAV-1-3","CAV/VAV - Delivery"
"d3f7c099-5ce9-44d3-91ae-e527e1394157","","folder-normal","not-started","","step","TRUE","FALSE","Delivery QA","Building East","Level 1","Pump"
