Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
ea093b59-e6db-43f1-8756-14771eb0e111,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Breakout,201-111 Breakout 1
ad2b2c59-98ee-44bc-b6d7-13613639c4cd,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Breakout,201-113 Breakout 2
08845d32-1363-49b3-b1bb-ef0310be5e76,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Breakout,201-140 BREAKOUT
fb9ecff2-d4da-4f0b-a50f-5179ac9fb610,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Breakout,201-123 Breakout 2
2c3cfc25-ed6d-4f6c-80c9-0f9d4bf80d76,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-120 Studio
0fb1d8e6-a012-4171-8c72-c4f391b74c20,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-121 EDSW STUDIO
886d750c-2283-473d-95e2-73bcb85788df,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-122 EDSW PERFORMING ARTS
c2787fcb-f28a-47cd-a551-0207b3741dbc,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-130 CAI DANCE STUDIO 1
9e04f5aa-20e1-4a72-b95c-c0d8ecc371bf,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-132 CAI DANCE STUDIO 2
24e0ed07-5b1b-456a-9c85-7c56ea271597,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-140A POSTGRADUATE PRACTICE STUDIO
f3e324d8-251a-4000-aba0-1010ee06d48b,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Studio,201-140B POSTGRADUATE
aef71e03-2a34-4713-81a1-23039f1bd173,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-112A Store
50d47b5b-23aa-443f-8c67-f69a1e12be03,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-120A Store
892a54a0-1da1-4b60-ba1b-30d01e820424,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-120B Store
6eca4a2e-6919-41ad-9538-81a9e83b8732,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-122A Store
89da5b45-6eb1-408a-ba4f-a51654b77ebb,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-140D Store
9599e0d8-4c43-47dd-93de-4fd43f10fe57,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-161 Store
5bf41a15-90eb-4c58-bb6f-a8f31755d504,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 1,Level 1 - Zone A,Store,201-191 Bike Store
