type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Protection board installation,,,,,,,
section,Details,,,,,,,
checkpoint,Surface clean and free from debris,,,,,,,
checkpoint,Protection board laid,,,,,,,
checkpoint,Penetrations and laps sealed,,,,,,,
