"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"89b43e42-95e8-435a-beed-da594975909d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"b9433446-a8b6-423e-afde-da5bbeeaad86","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","Site Photos"
"bff25f01-a373-5dad-8e0f-47c4ccd18116","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 208","NCR Forms"
"77526ab3-81f1-4a9f-9a95-590ea20794f1","Unsupported Children: folder-normal NCR Forms(a343b91f-c7e5-5588-8ab1-6488b482c573)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 209"
"a343b91f-c7e5-5588-8ab1-6488b482c573","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 209","NCR Forms"
"fcdfa0b0-e0d8-42c0-b8c1-53e3f3c22c36","Unsupported Children: folder-normal NCR Forms(2788fa55-580e-557c-86eb-9c0c2a415773)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 210"
"2788fa55-580e-557c-86eb-9c0c2a415773","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 210","NCR Forms"
"2f00905d-a1ab-4fe1-863d-ea3c56e0da5d","Unsupported Children: folder-normal NCR Forms(61335bbb-c467-59ae-87c1-2afe6ecd56da)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 211"
"61335bbb-c467-59ae-87c1-2afe6ecd56da","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 211","NCR Forms"
"31dda006-cd22-42f8-96fb-1670c36a1017","Unsupported Children: folder-normal NCR Forms(b8d52876-e5c3-56aa-8108-cf683e31bd4b)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 212"
"b8d52876-e5c3-56aa-8108-cf683e31bd4b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 212","NCR Forms"
"a5a88238-cb51-4aeb-8197-c539ed355cba","Unsupported Children: folder-normal NCR Forms(880dba9f-538c-58df-a257-7298d281a3d3)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 213"
"880dba9f-538c-58df-a257-7298d281a3d3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 213","NCR Forms"
"56dacda2-e789-4efd-a7bd-27c92df5fdef","Unsupported Children: folder-normal NCR Forms(f6915f36-a1a3-562b-b503-d4ad41f975ee)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 214"
"f6915f36-a1a3-562b-b503-d4ad41f975ee","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 214","NCR Forms"
"1e6c13aa-cb84-4887-a848-affa9b5116c9","Unsupported Children: folder-normal NCR Forms(f3c55594-04ea-5639-b648-aeba081097cf)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 215"
"f3c55594-04ea-5639-b648-aeba081097cf","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 215","NCR Forms"
"a104469b-7b79-4cfc-8683-3e6880f330b4","Unsupported Children: folder-normal NCR Forms(aa2f23b8-67ea-5d94-8f86-6535ea7ee79f)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 216"
"aa2f23b8-67ea-5d94-8f86-6535ea7ee79f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 216","NCR Forms"
"ad987b15-9ca8-4bbc-be9d-3b71582d6668","Unsupported Children: folder-normal NCR Forms(ebfe5778-9551-56c9-bb3c-d90589658c04)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 217"
"ebfe5778-9551-56c9-bb3c-d90589658c04","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 217","NCR Forms"
"0547ca1b-bca4-4836-b10e-640b55e001ff","Unsupported Children: folder-normal NCR Forms(fcae8668-7e78-599c-be52-e741acfa27f4)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 218"
"fcae8668-7e78-599c-be52-e741acfa27f4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 218","NCR Forms"
"0ee727d2-bd06-44c7-8ab1-36bb0aaea853","Unsupported Children: folder-normal NCR Forms(252fb28f-37c1-52c0-836e-a18b41a04253)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 219A"
"252fb28f-37c1-52c0-836e-a18b41a04253","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 219A","NCR Forms"
"9eff4846-8340-4d52-917c-79a87baa151a","Unsupported Children: folder-normal NCR Forms(19d6c048-b3de-5d24-9892-20f8a17f5620)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 219"
"19d6c048-b3de-5d24-9892-20f8a17f5620","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 219","NCR Forms"
"099aecf8-b735-4cc3-819e-0059c753e690","Unsupported Children: folder-normal NCR Forms(aca28b08-f078-5c5c-8179-129645a187df)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 220"
"aca28b08-f078-5c5c-8179-129645a187df","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 220","NCR Forms"
"dd2b8879-6c77-4804-8442-ad7a053d9dee","Unsupported Children: folder-normal NCR Forms(8637d10d-2c68-5073-a9e0-0bb49c5e64bc)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 221"
"8637d10d-2c68-5073-a9e0-0bb49c5e64bc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 221","NCR Forms"
"0c484723-1243-466f-b70e-6ce9a23d31c7","Unsupported Children: folder-normal NCR Forms(c7c99982-d487-524c-95fc-f8d348d5fe3e)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 222A"
"c7c99982-d487-524c-95fc-f8d348d5fe3e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 222A","NCR Forms"
"2cad9bca-20f5-402d-adcb-619e9e2763ae","Unsupported Children: folder-normal NCR Forms(b832e785-0ba5-51e1-a4a9-ec8a51a2f0d7)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 222"
"b832e785-0ba5-51e1-a4a9-ec8a51a2f0d7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 222","NCR Forms"
"60cd4573-22f4-4541-b98b-c0c6639704ee","Unsupported Children: folder-normal NCR Forms(45e318fd-55db-558e-972b-cb181e531c0f)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 223"
"45e318fd-55db-558e-972b-cb181e531c0f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 223","NCR Forms"
"29ef8628-24d6-45e9-9bbb-28bef9c34162","Unsupported Children: folder-normal NCR Forms(2e333204-d4b1-5e28-be30-5026af4e3b70)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 224"
"2e333204-d4b1-5e28-be30-5026af4e3b70","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 224","NCR Forms"
"437c75f4-ee53-46a8-8439-a16905e73948","Unsupported Children: folder-normal NCR Forms(af49ca4c-8c32-5ab5-ab48-f5b38b6edee4)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 225"
"af49ca4c-8c32-5ab5-ab48-f5b38b6edee4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 225","NCR Forms"
"599ed6e9-42ce-464a-b8cc-a986225c7eec","Unsupported Children: folder-normal NCR Forms(fa86c4fe-f1c1-5d3e-8652-c619525a157f)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 301A"
"fa86c4fe-f1c1-5d3e-8652-c619525a157f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 301A","NCR Forms"
"c856b8a4-6733-4cf8-9490-1872edecce24","Unsupported Children: folder-normal NCR Forms(f3b64072-16c7-5f21-8aa0-470b411dc4d4)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 301"
"f3b64072-16c7-5f21-8aa0-470b411dc4d4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 301","NCR Forms"
"16f6f178-1881-49b1-ab1c-f7672cc5bcf1","Unsupported Children: folder-normal NCR Forms(7e1d1eb5-5c89-5f5a-9e41-82dea09c4562)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 302"
"7e1d1eb5-5c89-5f5a-9e41-82dea09c4562","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 302","NCR Forms"
"c4dd086a-ea08-4dea-8735-a771d12004ae","Unsupported Children: folder-normal NCR Forms(2e5a3e70-6269-56cb-8493-97ebad89036d)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 303A"
"2e5a3e70-6269-56cb-8493-97ebad89036d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 303A","NCR Forms"
"465d096e-65a5-4e38-bbaf-4c40d9d85bb2","Unsupported Children: folder-normal NCR Forms(35b269e2-c3bf-5305-9075-c36fb8de56eb)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 303"
"35b269e2-c3bf-5305-9075-c36fb8de56eb","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 303","NCR Forms"
"c7c9a6de-ed3e-41fc-9bf6-72b488c96cbe","Unsupported Children: folder-normal NCR Forms(a67475d1-a482-5962-8421-95f0dae4d2d3)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 304"
"a67475d1-a482-5962-8421-95f0dae4d2d3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 304","NCR Forms"
"5d85beb9-406c-49cd-8606-1358752418f0","Unsupported Children: folder-normal NCR Forms(dca296ac-faa5-50c3-ac5e-fdad21c075e9)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 305"
"dca296ac-faa5-50c3-ac5e-fdad21c075e9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 305","NCR Forms"
"c2d055ab-0c03-4b2a-8f5c-57e797abc46a","Unsupported Children: folder-normal NCR Forms(1e5f7303-b317-5e61-aef9-e6889a1feb8c)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 306"
"1e5f7303-b317-5e61-aef9-e6889a1feb8c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 306","NCR Forms"
"6dd26f58-8663-417b-a1ff-2078cffbac5d","Unsupported Children: folder-normal NCR Forms(875a3daa-d9c4-5f93-a3be-d1a62b6f2c5e)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 307"
"875a3daa-d9c4-5f93-a3be-d1a62b6f2c5e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 307","NCR Forms"
"0ea536ad-0703-475f-8f1e-583c47abe8c2","Unsupported Children: folder-normal NCR Forms(60bbdefa-b92e-5810-a709-db78175e9e7b)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 308"
"60bbdefa-b92e-5810-a709-db78175e9e7b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 308","NCR Forms"
"74c692bd-eff4-4088-9dc2-738cd4c5543e","Unsupported Children: folder-normal NCR Forms(7845057d-4e8f-513b-99b8-d3e397811e37)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 309"
"7845057d-4e8f-513b-99b8-d3e397811e37","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 309","NCR Forms"
"2d7b7182-e7f0-40b8-bc4e-223abcf36575","Unsupported Children: folder-normal NCR Forms(dd28bb39-c751-5630-8fda-7ad1f4cf0594)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 310"
"dd28bb39-c751-5630-8fda-7ad1f4cf0594","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 310","NCR Forms"
"c85bb12d-630d-4cff-8743-2a2ecaf6f454","Unsupported Children: folder-normal NCR Forms(d540390f-aa9b-5941-a3ef-b4f7955ff834)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 311"
"d540390f-aa9b-5941-a3ef-b4f7955ff834","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 311","NCR Forms"
"d537ad7b-2ca1-41c7-a174-8f6fc00fded7","Unsupported Children: folder-normal NCR Forms(1aae6fb4-994f-56f7-8be7-cd77554f5f25)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 312"
"1aae6fb4-994f-56f7-8be7-cd77554f5f25","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 312","NCR Forms"
"fac149c2-f136-4d9b-9794-e982a7d1194b","Unsupported Children: folder-normal NCR Forms(30b36db8-33e0-5afc-a03e-79ffa17ce0da)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 313"
"30b36db8-33e0-5afc-a03e-79ffa17ce0da","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 313","NCR Forms"
"92bdba5b-09ab-46eb-bc50-6fa5228af6a0","Unsupported Children: folder-normal NCR Forms(828af9e9-73d3-5dd0-a313-280e3f058e3a)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 314"
"828af9e9-73d3-5dd0-a313-280e3f058e3a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 314","NCR Forms"
"f7bf351d-85c4-423d-94a5-33f7d24e5955","Unsupported Children: folder-normal NCR Forms(6d989725-71ee-5652-a54b-c1ed3fb309a1)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 315"
"6d989725-71ee-5652-a54b-c1ed3fb309a1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 315","NCR Forms"
"363732cc-5c43-47a1-ab32-5606694f5f58","Unsupported Children: folder-normal NCR Forms(d10a8ae7-ace1-5bda-b380-d6ec2143e2be)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 316"
"d10a8ae7-ace1-5bda-b380-d6ec2143e2be","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 316","NCR Forms"
"7997233b-7051-4e3f-a338-e12b48637fdc","Unsupported Children: folder-normal NCR Forms(ed781a16-e899-5e1f-9365-761c5dbbae74)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 317"
"ed781a16-e899-5e1f-9365-761c5dbbae74","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 317","NCR Forms"
"2287ab14-9b70-4b5e-ae9c-a1fe45cd2b8b","Unsupported Children: folder-normal NCR Forms(d48d7228-ae3b-5de5-bd36-d88f8295a393)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 318"
"d48d7228-ae3b-5de5-bd36-d88f8295a393","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 318","NCR Forms"
"0645869b-358d-4d87-a7fa-9e83b3f260e5","Unsupported Children: folder-normal NCR Forms(3c47c77f-b8d4-5455-9eb5-11178970a081)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 319A"
"3c47c77f-b8d4-5455-9eb5-11178970a081","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 319A","NCR Forms"
"aa028868-bb65-4834-8c11-645694b4f84c","Unsupported Children: folder-normal NCR Forms(8ea1adaa-cab3-5233-ac78-6724c4d21649)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 319"
"8ea1adaa-cab3-5233-ac78-6724c4d21649","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 319","NCR Forms"
"80574d3f-21c8-4fbe-9ac1-fcc1cafb34df","Unsupported Children: folder-normal NCR Forms(31def46a-42ff-55de-ab4d-c9f2e042a347)","checklist-sectioned","not-started","Precast Product Pre-Pour & Post-Pour Checklist","checklist","FALSE","FALSE","Manufacturing QA","X 320"
"31def46a-42ff-55de-ab4d-c9f2e042a347","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","X 320","NCR Forms"
