Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
d0ac97bb-f4af-4572-97c3-e556d9ea92f9,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-301 (T1),,
9f82738a-789b-4cc8-bb72-fb84daca3328,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-203 (T3),,
c1342b87-4eac-4eaf-9a4e-33c25c2a9dc6,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-401 (T2),,
83a5843f-68e0-4cf1-ba4d-a7e9b2d59255,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-201 (PC-1),,
7f0ea5b9-5e69-4c67-8677-c3e9ad425db4,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-202 (PC-2),,
f067badf-51a5-4331-8f04-507dd68dfa91,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-701 (COOLING),,
bf298cf5-4eba-4ea0-a31d-30786b6884ff,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-103 (PW-1),,
e8c47be7-73cc-45e3-beef-6d7682b232bf,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-104 (PW-2),,
1561b763-249d-4045-b87f-f48af662ddf9,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-205 (PE-1),,
5c8dc7bf-a808-46b8-9459-9045fd0a4dcc,,checklist-flat,not-started,Testing & Commissioning - HV/LV Transformers,checklist-flat,FALSE,FALSE,Testing & Commissioning,Terminal,Transformers,EL-SUB-01-206 (PE-2),,
a4ac1a09-9494-41f4-9b00-57d44a3f062e,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Transformers,,,
a60d457f-512a-43a3-8308-3415a9e0cfd0,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301E-001
4bbbcad1-3963-4dd8-ad97-364d5c0cea4b,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301-003
b222bfda-c44e-45f4-ae6c-c31b922c5d24,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301E-022
96d677d1-a751-48c0-87dd-4d6960242737,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301E-023
8384e2c7-4f9b-42bc-8247-381553d889db,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301E-024
705b3692-2f5e-42f2-ab41-8d21fe7635cf,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),06. 301E-026
5b1ff915-1eeb-435f-a251-707e190eaf71,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),07. 301E-027
68f89d9e-cede-46dd-ac1b-d87f023a47cd,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),08. 301E-029.1
e17c99e5-61ad-4235-8093-f20705de36e8,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),09. 301E-033.1
11b0db9a-a8eb-4734-a8dd-27ecacc8bbd3,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),10. 301E-066.1
f727c790-f0f7-4b6d-8e57-b2d8779d4e34,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),11. 301E-040
1b7883f7-bffa-485c-91f4-318d92b1053f,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),12. 301E-065
716aeed8-fa20-4e6d-9994-f344f6eeff13,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),13. 301E-039
5ab81341-7290-4c81-89e2-7ac15af91740,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),14. 301-002
c10f32d7-3f7a-4a61-ba3e-ef9e9eba6a87,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),301-002
46d40e6b-5793-4135-bd50-f912e99757c5,,checklist-sectioned,not-started,Testing & Commissioning - Main Switchboards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Main Switchboards,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation)
561ea0b2-4757-4556-a458-04878313923a,,checklist-sectioned,not-started,Testing & Commissioning - Main Switchboards (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Main Switchboards,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised)
57f4bd9f-7002-48c1-8d91-e2271cd405bc,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Low Voltage Cables (Mains/Submains),203-002
ca7e7dd9-f96d-4892-9c60-ccef547e1da4,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Low Voltage Cables (Mains/Submains),203-005
3d20e3ef-e03e-40c4-bc65-58c36722b87f,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Low Voltage Cables (Mains/Submains),203-003
6a9b7dd9-8f1c-4ef8-8f25-9cede2f6874f,,checklist-sectioned,not-started,Testing & Commissioning - Low Voltage Cables (Mains/Submains),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Low Voltage Cables (Mains/Submains),203-004
30087b4e-4676-4204-aa92-39af56f12a80,,checklist-sectioned,not-started,Testing & Commissioning - Earthing Systems,checklist,FALSE,FALSE,Testing & Commissioning,Terminal,(TEMP) Main Switchboards,EL-MSB-01-203 (T3),Earthing Systems,
