Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
9b6f846a-0b30-4183-8888-038a99c5a9eb,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-301,Subcircuits,Power,Subcircuits (Energised)
f4871815-bde6-4c82-9fdd-6a587487c52c,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-302,Subcircuits,Power,Subcircuits (Energised)
17f71251-8cf8-4972-94c7-2527689511cd,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-401,Subcircuits,Power,Subcircuits (Energised)
cb2a1c96-ef96-4e42-ab8f-aa40afccb8d5,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-402,Subcircuits,Power,Subcircuits (Energised)
007a3521-1008-4989-b094-44dbe168b1cb,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-403,Subcircuits,Power,Subcircuits (Energised)
a173d84e-d85a-4946-8e19-9adf05f44476,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-404,Subcircuits,Power,Subcircuits (Energised)
375fe891-d68a-473a-b1dd-52cae247c247,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-501,Subcircuits,Power,Subcircuits (Energised)
8d4dfccc-e4f2-441d-9937-a0829b1a5dd9,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-502,Subcircuits,Power,Subcircuits (Energised)
837cd2a6-e6cc-4171-aa93-117db32d5549,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-503,Subcircuits,Power,Subcircuits (Energised)
261b5608-bcd2-40dd-9666-96c8cdc91a55,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-504,Subcircuits,Power,Subcircuits (Energised)
ff2ffd68-e6d9-4eed-ad3f-1af7827562b9,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-601,Subcircuits,Power,Subcircuits (Energised)
d8d45049-9c9c-4580-98cd-c8f2766ab254,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-602,Subcircuits,Power,Subcircuits (Energised)
eb2ae71e-eb92-44f7-a89c-6a3282dca71c,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-101,Subcircuits,Power,Subcircuits (Energised)
