Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
590d2b18-d351-454f-a02c-a4aaa56da047,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S1,Low Voltage Busduct (Pre-Energisation)
27cfaa40-66cc-4e54-85a9-9b344259b9a0,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S1,Low Voltage Busduct (Pre-Energisation)
3f3f1f26-0b49-4741-86a1-4ef4010ef5fd,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S2,Low Voltage Busduct (Pre-Energisation)
1098250e-b2d7-4d73-a2b0-cffd986a81cd,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S2,Low Voltage Busduct (Pre-Energisation)
05ae6eb7-2f39-4d13-829d-cfce045b3397,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S3,Low Voltage Busduct (Pre-Energisation)
0de7e8bf-9b10-489f-84ab-776153034f81,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S3,Low Voltage Busduct (Pre-Energisation)
38a19627-8827-481f-8ca9-dd7d19efa66f,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S4,Low Voltage Busduct (Pre-Energisation)
4e5e666b-f0ef-4777-bc29-e8295d2a5c75,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S4,Low Voltage Busduct (Pre-Energisation)
1319f923-1d8e-4fe7-b9ce-f9da53d9fa45,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S5,Low Voltage Busduct (Pre-Energisation)
cbac2655-3a52-4dde-9959-a30ab3841765,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S5,Low Voltage Busduct (Pre-Energisation)
ece9360c-4777-4b69-a9fa-f3cfb3e2f60e,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S6,Low Voltage Busduct (Pre-Energisation)
1f13f897-50d4-4041-b01b-fb0fe0b03751,,checklist-sectioned,,Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,UPS MDBs,EL-UPSIO-01-301 (T),Low Voltage Busduct,S6,Low Voltage Busduct (Pre-Energisation)
