Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
88be1116-6f43-4331-bba3-e64394abe42d,,checklist-flat,pass,Job Details,checklist-flat,FALSE,FALSE,Job Details,,,,,
3056faa7-ed02-4b98-8c56-bee6b47be623,,folder-normal,work-in-progress,,step,TRUE,FALSE,Job Pre-Commencement Checks,,,,,
9e9fd93a-0f2d-45f4-9bd4-d6eb070af31d,,checklist-flat,work-in-progress,H&S Pre-Commencement,checklist-flat,FALSE,FALSE,Job Pre-Commencement Checks,H&S Pre-Commencement,,,,
c280dd16-6655-418f-a7df-68c492ea760a,,checklist-flat,work-in-progress,Quality Pre-Commencement,checklist-flat,FALSE,FALSE,Job Pre-Commencement Checks,Quality Pre-Commencement,,,,
f00a2d31-fd6c-4549-bf1d-07e408960089,,folder-normal,fail,,step,TRUE,FALSE,On Site QA,,,,,
5ed3d37a-7236-47f5-9dea-a458e8197dca,,folder-normal,fail,,step,TRUE,FALSE,On Site QA,Underside of Level 1,,,,
c8dd0e55-a126-4977-887b-9a2dc733c3be,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,,,
02c5d5a8-dfd0-4ddc-927a-b7e78b2b3a04,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,,
10b4987c-8de4-4412-91cb-9ee6c1e33c1c,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,Daily QC Checklists,
ed7bde25-3bd2-471a-bf10-567d21970685,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,Daily QC Checklists,Daily QC Checklist
ea4c4bf5-60c2-42a8-8e33-1eedd86a858c,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,QC Inspection Report,
a6564daf-dd5f-4b95-a1cd-4d5d838247ed,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,QA Inspection Report,
9c425664-c274-4cf4-907b-a9414df811b9,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,Area Completion,
976453e0-5fe5-45aa-9b65-1e5dcff38a5c,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,,
1c6b5468-630b-4308-a392-9b188191a7b1,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,Daily QC Checklists,
74b95d3b-5eab-4bef-9029-8b4c0cc015c0,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,Daily QC Checklists,Daily QC Checklist
e3e62983-bf97-4959-a103-39145e1e0885,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,QC Inspection Report,
9a1546b8-18a9-4e57-9058-8ba39479d98b,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,QA Inspection Report,
c75d5775-c8b3-45ef-8440-bb1d95ec7d65,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,Area Completion,
f109bfb9-b578-44d5-8d39-8a1f2a57aebe,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,,
2abcdd0e-edb3-430c-8546-d3a786e4e222,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,Daily QC Checklists,
8df3c56b-6028-4e43-8837-45dc0c3b0b93,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,Daily QC Checklists,Daily QC Checklist
32b602fe-bbc0-4c80-aa48-309febbef954,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,QC Inspection Report,
af10af6e-bd0a-4633-9d5c-c8c47b27f680,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,QA Inspection Report,
2d62ef90-6333-48d3-8623-ac4b98e6a909,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,Area Completion,
1c843520-a70e-4063-aa0d-a1f693a0e63d,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,,
9f2d2864-dd85-46ef-a6dd-12814773ee8e,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,Daily QC Checklists,
69cda23d-0c99-441d-bf80-320bd9cdfad0,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,Daily QC Checklists,Daily QC Checklist
0016c7e2-381b-4f87-8acb-286238ffbe64,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,QC Inspection Report,
f11df595-4aad-4c9e-a668-2f107d5a960b,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,QA Inspection Report,
17719a6c-6454-463d-bc01-84773ed63c68,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,Area Completion,
4535530e-3e0c-4513-898a-dae60222a55c,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,,
181cf308-7d6c-4184-b4bd-49cbd6002cea,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,Daily QC Checklists,
df0f99df-94e5-4b13-969f-2ca06790976c,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,Daily QC Checklists,Daily QC Checklist
8361341e-557c-4883-b0f8-72ead7889cb8,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,QC Inspection Report,
0f0e0626-7274-4e90-b2be-8c258230a2ed,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,QA Inspection Report,
9810a34c-baaa-4aa3-8b13-0fbd5be98a35,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,Area Completion,
b58a73df-eab7-4eee-9215-2f7517e715f1,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,,
1f092cbd-9db4-42eb-849b-d6c0f037ad8b,,folder-normal,not-started,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,Daily QC Checklists,
8c858b47-abdf-4ae4-9c47-4d4c26efac7a,,checklist-sectioned,not-started,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,Daily QC Checklists,Daily QC Checklist
6297771a-5e46-4543-8bc9-31e0d4fdc099,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,QC Inspection Report,
2cad2e76-b9e7-405d-979f-0f56642de634,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,QA Inspection Report,
ee2e6029-2662-4e06-b0ca-0c0adfe1e9be,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,Area Completion,
495dc266-5423-4140-b8d3-c6b6f78e328e,,folder-normal,fail,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1B,,,
e27c32dd-bc6f-4a8e-8441-b45b210b31dc,,checklist-sectioned,pass,01) Add Daily QA Checklist,checklist,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1B,01) Add Daily QA Checklist underside level1,,
8ec0e645-3e9e-4bcb-b06c-ac1c1e48c0e8,,folder-normal,fail,,step,TRUE,FALSE,On Site QA,Underside of Level 1,Zone 1B,Zone1B daily checklist,,
