Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
ea4c4bf5-60c2-42a8-8e33-1eedd86a858c,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,QC Inspection Report,
a6564daf-dd5f-4b95-a1cd-4d5d838247ed,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,QA Inspection Report,
9c425664-c274-4cf4-907b-a9414df811b9,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC601,Area Completion,
e3e62983-bf97-4959-a103-39145e1e0885,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,QC Inspection Report,
9a1546b8-18a9-4e57-9058-8ba39479d98b,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,QA Inspection Report,
c75d5775-c8b3-45ef-8440-bb1d95ec7d65,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,SC902,Area Completion,
32b602fe-bbc0-4c80-aa48-309febbef954,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,QC Inspection Report,
af10af6e-bd0a-4633-9d5c-c8c47b27f680,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,QA Inspection Report,
2d62ef90-6333-48d3-8623-ac4b98e6a909,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carbothane 133LH,Area Completion,
0016c7e2-381b-4f87-8acb-286238ffbe64,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,QC Inspection Report,
f11df595-4aad-4c9e-a668-2f107d5a960b,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,QA Inspection Report,
17719a6c-6454-463d-bc01-84773ed63c68,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 636,Area Completion,
8361341e-557c-4883-b0f8-72ead7889cb8,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,QC Inspection Report,
0f0e0626-7274-4e90-b2be-8c258230a2ed,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,QA Inspection Report,
9810a34c-baaa-4aa3-8b13-0fbd5be98a35,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Carboguard 635,Area Completion,
6297771a-5e46-4543-8bc9-31e0d4fdc099,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,QC Inspection Report,
2cad2e76-b9e7-405d-979f-0f56642de634,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,QA Inspection Report,
ee2e6029-2662-4e06-b0ca-0c0adfe1e9be,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1A,Pro-Seal,Area Completion,
841601e3-b8ac-4570-b259-52de6d152b40,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1B,SC601,QC Inspection Report,
f44105ee-3fb1-45a4-9ace-be0ef6b6eb61,,checklist-flat,not-started,Area Completion Checklist (V1),checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1B,SC601,Area Completion,
13e7a757-2bad-4f56-a4be-b5a917b8c5b0,,checklist-flat,not-started,03) Add QA Inspection Report,checklist-flat,FALSE,FALSE,On Site QA,Underside of Level 1,Zone 1B,SC902,QC Inspection Report,
