resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,MSB Room,,,,,,
,,step,,,,Level 1,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid 4-25,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stair Lobby + Stairs,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Laundry ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lift Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Comms Room ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,EDB Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 179,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 180,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 2B 181,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 182,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 183,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 184,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 2B 185,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 186,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 187,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 188,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 189,,,,,,
,,step,,,,Level 2,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid 4-25,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stair Lobby + Stairs,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Laundry ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lift Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Comms Room ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,EDB Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 279,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 280,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 281,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 282,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 283,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 284,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 285,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 286,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 287,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 288,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 289,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS/CARE 290,,,,,,
,,step,,,Area B,,,,,,,,
,,step,,,,Level Basement ,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Main Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Bathroom Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Cleaners,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Washup Area,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Kitchen,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Prep Area,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Inward Goods,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Perished Goods,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Freezer,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Residents Workshop,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Storage Room - Grid Q,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,HWC Tanks,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Maintenance Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Laundry In/Out,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Linen Storage,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Riser Room ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Toilet - Grid T-U,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Storage Room - Grid U+V/12,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Storage Room - Grid U+V/17,,,,,,
,,step,,,,Level Ground,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid N-U,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Activities Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Cinema,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Library,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Reflection Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Craft Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Salon and Beauty,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Riser Room ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Toilets + Toilet Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Changing Rooms + Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Gym,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Pool Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Pool Plant Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Plant Area Room,,,,,,
,,step,,,,Level 1,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Hoist + Store + Linen,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor + Cleaner,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Toilet + Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge 01,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Dining,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Care Hub,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Treatment ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Store,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 177,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 178,,,,,,
,,step,,,,Level 2,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Hoist + Store + Linen,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor + Cleaner,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Toilet + Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge 01,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Dining,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Care Hub,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Treatment ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Store,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 277,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 278,,,,,,
,,step,,,Area C,,,,,,,,
,,step,,,,Level Ground,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Games Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Kitchen Store,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Bar,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS Dining,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Servery,,,,,,
,,step,,,,Level 1,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid 1-12,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Open Terrace,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 151,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 152,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 153,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 155,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 156,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 157,,,,,,
,,step,,,,Level 2,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid 1-12,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 251,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 252,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 253,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 254,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 255,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 256,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,APT 257,,,,,,
,,step,,,Area D,,,,,,,,
,,step,,,,Level Ground,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Corridor - Grid I-N,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Secure Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Cleaner Room ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Care Corridor - Grid 13-32,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Staff Toilets,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Staff Locker Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Staff Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Comms Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Sluice Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Store Room - North,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Store + Cleaner Room - South,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lounge,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G09,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G10,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G11,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G12,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G13,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G14,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G15,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G16,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G17,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G18,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE G19,,,,,,
,,step,,,,Level 1,,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Laundry ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Lift Lobby ,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS Corridor - Grid I-L,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Comms Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Sluice Room,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ALS 158,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Care Lobby,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Care Corridor - Grid 14-32,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,Stairs + Stair Lobby + Cleaner,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE 101,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ACC CARE 102,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,CARE 103,,,,,,
ITP - R - Apartment Pre & Post Line (per area/grid/Location),ITP - R - B01 Fitout/Services (per area/room),folder-with-checklists,,,,,ACC CARE 104,,,,,,
