resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 15,,,,,,,,
,step,,,,Lights,,,,,,,
ITP007 Lighting Wiring Rough In,checklist,,,,,ITP007 Lighting Wiring Rough In,,,,,,
ITP010 Lighting Installation and Fit Off,checklist,,,,,ITP010 Lighting Installation and Fit Off,,,,,,
,step,,,,Containment,,,,,,,
ITP004 Conduit & Cable Tray,checklist,,,,,ITP004 Conduit & Cable Tray,,,,,,
"ITP005 Mains, Submains Cable in Conduits or on Trays",checklist,,,,,"ITP005 Mains, Submains Cable in Conduits or on Trays",,,,,,
,step,,,,Power ,,,,,,,
ITP006 Power Wiring Rough In,checklist,,,,,ITP006 Power Wiring Rough In,,,,,,
ITP009 Power Installation and Fit Off,checklist,,,,,ITP009 Power Installation and Fit Off,,,,,,
,step,,,,Data,,,,,,,
ITP008 Data Wiring Rough In,checklist,,,,,ITP008 Data Wiring Rough In,,,,,,
ITP011 Data Installation and Fit Off,checklist,,,,,ITP011 Data Installation and Fit Off,,,,,,
,step,,,,Distribution Boards,,,,,,,
ITP017 Temp DBs,checklist,,,,,ITP017 Temp DBs,,,,,,
ITP013 Install Distribution Boards -Terminate Cables,checklist,,,,,ITP013 Install Distribution Boards -Terminate Cables,,,,,,
ITP014 Distribution Board Test Results,checklist,,,,,ITP014 Distribution Board Test Results,,,,,,
ITP015 Submains Test Results,checklist,,,,,ITP015 Submains Test Results,,,,,,
,step,,,,Security Contractor,,,,,,,
,,,,,,,,,,,,
