resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 0,,,,,,,
QA - Metal Ceiling Grid Checklist,checklist,,,,,Metal Grid Ceiling,,,,,,
QA - Standard Ceiling Lining Checklist,checklist,,,,,Two-Way Ceiling,,,,,,
QA - Standard Wall Lining Checklist,checklist,,,,,GIB Fix,,,,,,
QA - Stopping Checklist,checklist,,,,,GIB Stop,,,,,,
,step,,,,Level 1,,,,,,,
QA - Metal Ceiling Grid Checklist,checklist,,,,,Metal Grid Ceiling,,,,,,
QA - Standard Ceiling Lining Checklist,checklist,,,,,Two-Way Ceiling,,,,,,
QA - Standard Wall Lining Checklist,checklist,,,,,GIB Fix,,,,,,
QA - Stopping Checklist,checklist,,,,,GIB Stop,,,,,,
,step,,,,Level 2,,,,,,,
QA - Metal Ceiling Grid Checklist,checklist,,,,,Metal Grid Ceiling,,,,,,
QA - Standard Ceiling Lining Checklist,checklist,,,,,Two-Way Ceiling,,,,,,
QA - Standard Wall Lining Checklist,checklist,,,,,GIB Fix,,,,,,
QA - Stopping Checklist,checklist,,,,,GIB Stop,,,,,,
