Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
5f6becd7-dc92-403f-82e2-273237765509,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Pool,Metal Ceiling Grid Checklist,
5471eaaa-405d-47ee-b06d-2ec13481cebf,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Gym,Metal Ceiling Grid Checklist,
71a9f5c0-b161-4358-85c4-6652a0ed7636,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Fire control room,Metal Ceiling Grid Checklist,
38288893-5a1d-47a7-b995-2618c8ca7a6c,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Dry rubbish room,Metal Ceiling Grid Checklist,
0cfaf1fe-f080-43aa-96b6-6d3178e06b80,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Retail,Metal Ceiling Grid Checklist,
38671cea-487f-4533-991f-1e1e6f018feb,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,APT GE,Metal Ceiling Grid Checklist,
181939c3-5b86-4673-9301-251cf06df260,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,APT GD,Metal Ceiling Grid Checklist,
6b469e12-2e98-4aa2-a3ab-475b6df44c5b,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Ground Floor,Common,Metal Ceiling Grid Checklist,
5d0d8ca4-e943-4f49-9deb-7338429f15d5,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1A,Metal Ceiling Grid Checklist,
e8fd1853-8ef1-4d40-a10b-8434f496f269,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1B,Metal Ceiling Grid Checklist,
89e8daac-f565-4522-8802-2759dc5c346d,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1C,Metal Ceiling Grid Checklist,
58afe3e5-8afc-4ffa-bf18-70cc60d14a46,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1D,Metal Ceiling Grid Checklist,
c06aea15-ec3a-44e0-90c3-f2a3c346316f,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1E,Metal Ceiling Grid Checklist,
10829947-bb32-457f-bbd2-4c9a5533aeab,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1F,Metal Ceiling Grid Checklist,
b8ec6fe8-1458-4b67-897f-36de671c56ae,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1G,Metal Ceiling Grid Checklist,
e7531e9b-ad41-4ea0-88e0-a954d63e8600,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,APT-1H,Metal Ceiling Grid Checklist,
8c6af763-090f-46dc-b275-a975d60c6a54,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 1,Common,Metal Ceiling Grid Checklist,
3cd1b041-303b-4725-b0ec-54aada3e850e,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 2,APT-2A,Metal Ceiling Grid Checklist,
4fa88527-b9b6-4237-a639-40612a750641,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 2,APT-2B,Metal Ceiling Grid Checklist,
85e8f2e7-143a-4ae3-8634-6d76f81a7c8e,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 2,APT-2C,Metal Ceiling Grid Checklist,
d99cbfb9-25bd-46fa-b608-cce8f022917d,,checklist-flat,,QA - Metal Ceiling Grid Checklist,checklist-flat,FALSE,FALSE,Site QA,Level 2,APT-2D,Metal Ceiling Grid Checklist,
