Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Cleaning,,,,,,,
,Scope,,,Site QA,Cleaning,,
,Rows,,,,,,
,,Basements-Ground Floor,grouping,Basements-Ground Floor,,,
,,Basement 6 Top Down Construction,,Site QA,Basement 6 Top Down Construction,Cleaning,
,,Basement 5 Top Down Construction,,Site QA,Basement 5 Top Down Construction,Cleaning,
,,Basement 4 Top Down Construction,,Site QA,Basement 4 Top Down Construction,Cleaning,
,,Basement 3 Top Down Construction,,Site QA,Basement 3 Top Down Construction,Cleaning,
,,Basement 2 Top Down Construction,,Site QA,Basement 2 Top Down Construction,Cleaning,
,,Basement 1 Top Down Construction,,Site QA,Basement 1 Top Down Construction,Cleaning,
,,Ground Floor,,Site QA,Ground Floor,Cleaning,
,,Basement 6,,Site QA,Basement 6,Cleaning,
,,Basement 5,,Site QA,Basement 5,Cleaning,
,,Basement 4,,Site QA,Basement 4,Cleaning,
,,Basement 3,,Site QA,Basement 3,Cleaning,
,,Basement 2,,Site QA,Basement 2,Cleaning,
,,Basement 1,,Site QA,Basement 1,Cleaning,
,,Ground Floor (1),,Site QA,Ground Floor (1),Cleaning,
,,Levels 1-45,grouping,Levels 1-45,,,
,,Level 1 - 101,,Site QA,Level 1,101,Cleaning
,,Level 1 - 102,,Site QA,Level 1,102,Cleaning
,,Level 1 - 103,,Site QA,Level 1,103,Cleaning
,,Level 2 - 201,,Site QA,Level 2,201,Cleaning
,,Level 2 - 202,,Site QA,Level 2,202,Cleaning
,,Level 2 - 203,,Site QA,Level 2,203,Cleaning
,,Level 3 - 301,,Site QA,Level 3,301,Cleaning
,,Level 3 - 302,,Site QA,Level 3,302,Cleaning
,,Level 3 - 303,,Site QA,Level 3,303,Cleaning
,,Level 4 - 401,,Site QA,Level 4,401,Cleaning
,,Level 4 - 402,,Site QA,Level 4,402,Cleaning
,,Level 4 - 403,,Site QA,Level 4,403,Cleaning
,,Level 4 - 404,,Site QA,Level 4,404,Cleaning
,,Level 4 - 405,,Site QA,Level 4,405,Cleaning
,,Level 4 - 406,,Site QA,Level 4,406,Cleaning
,,Level 4 - 407,,Site QA,Level 4,407,Cleaning
,,Level 4 - Male Toilet,,Site QA,Level 4,Male Toilet,Cleaning
,,Level 4 - Female Toilet,,Site QA,Level 4,Female Toilet,Cleaning
,,Level 4 - Accessibility Female Toilet,,Site QA,Level 4,Accessibility Female Toilet,Cleaning
,,Level 4 - Accessibility Male Toilet,,Site QA,Level 4,Accessibility Male Toilet,Cleaning
,,Level 5 - 501,,Site QA,Level 5,501,Cleaning
,,Level 5 - 502,,Site QA,Level 5,502,Cleaning
,,Level 5 - 503,,Site QA,Level 5,503,Cleaning
,,Level 5 - 504,,Site QA,Level 5,504,Cleaning
,,Level 5 - 505,,Site QA,Level 5,505,Cleaning
,,Level 5 - 506,,Site QA,Level 5,506,Cleaning
,,Level 5 - 507,,Site QA,Level 5,507,Cleaning
,,Level 5 - 508,,Site QA,Level 5,508,Cleaning
,,Level 5 - 509,,Site QA,Level 5,509,Cleaning
,,Level 6 - 601,,Site QA,Level 6,601,Cleaning
,,Level 6 - 602,,Site QA,Level 6,602,Cleaning
,,Level 6 - 603,,Site QA,Level 6,603,Cleaning
,,Level 6 - 604,,Site QA,Level 6,604,Cleaning
,,Level 6 - 605,,Site QA,Level 6,605,Cleaning
,,Level 6 - 606,,Site QA,Level 6,606,Cleaning
,,Level 6 - 607,,Site QA,Level 6,607,Cleaning
,,Level 6 - 608,,Site QA,Level 6,608,Cleaning
,,Level 6 - 609,,Site QA,Level 6,609,Cleaning
,,Level 7 - 701,,Site QA,Level 7,701,Cleaning
,,Level 7 - 702,,Site QA,Level 7,702,Cleaning
,,Level 7 - 703,,Site QA,Level 7,703,Cleaning
,,Level 7 - 704,,Site QA,Level 7,704,Cleaning
,,Level 7 - 705,,Site QA,Level 7,705,Cleaning
,,Level 7 - 706,,Site QA,Level 7,706,Cleaning
,,Level 7 - 707,,Site QA,Level 7,707,Cleaning
,,Level 7 - 708,,Site QA,Level 7,708,Cleaning
,,Level 7 - 709,,Site QA,Level 7,709,Cleaning
,,Level 8 - 801,,Site QA,Level 8,801,Cleaning
,,Level 8 - 802,,Site QA,Level 8,802,Cleaning
,,Level 8 - 803,,Site QA,Level 8,803,Cleaning
,,Level 8 - 804,,Site QA,Level 8,804,Cleaning
,,Level 8 - 805,,Site QA,Level 8,805,Cleaning
,,Level 8 - 806,,Site QA,Level 8,806,Cleaning
,,Level 8 - 807,,Site QA,Level 8,807,Cleaning
,,Level 8 - 808,,Site QA,Level 8,808,Cleaning
,,Level 8 - 809,,Site QA,Level 8,809,Cleaning
,,Level 9 - 901,,Site QA,Level 9,901,Cleaning
,,Level 9 - 902,,Site QA,Level 9,902,Cleaning
,,Level 9 - 903,,Site QA,Level 9,903,Cleaning
,,Level 9 - 904,,Site QA,Level 9,904,Cleaning
,,Level 9 - 905,,Site QA,Level 9,905,Cleaning
,,Level 9 - 906,,Site QA,Level 9,906,Cleaning
,,Level 9 - 907,,Site QA,Level 9,907,Cleaning
,,Level 9 - 908,,Site QA,Level 9,908,Cleaning
,,Level 9 - 909,,Site QA,Level 9,909,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 10 - 1001,,Site QA,Level 10,1001,Cleaning
,,Level 11 - 1101,,Site QA,Level 11,1101,Cleaning
,,Level 11 - 1102,,Site QA,Level 11,1102,Cleaning
,,Level 11 - 1103,,Site QA,Level 11,1103,Cleaning
,,Level 11 - 1104,,Site QA,Level 11,1104,Cleaning
,,Level 11 - 1105,,Site QA,Level 11,1105,Cleaning
,,Level 11 - 1106,,Site QA,Level 11,1106,Cleaning
,,Level 11 - 1107,,Site QA,Level 11,1107,Cleaning
,,Level 11 - 1108,,Site QA,Level 11,1108,Cleaning
,,Level 11 - 1109,,Site QA,Level 11,1109,Cleaning
,,Level 12 - 1201,,Site QA,Level 12,1201,Cleaning
,,Level 12 - 1202,,Site QA,Level 12,1202,Cleaning
,,Level 12 - 1203,,Site QA,Level 12,1203,Cleaning
,,Level 12 - 1204,,Site QA,Level 12,1204,Cleaning
,,Level 12 - 1205,,Site QA,Level 12,1205,Cleaning
,,Level 12 - 1206,,Site QA,Level 12,1206,Cleaning
,,Level 12 - 1207,,Site QA,Level 12,1207,Cleaning
,,Level 12 - 1208,,Site QA,Level 12,1208,Cleaning
,,Level 12 - 1209,,Site QA,Level 12,1209,Cleaning
,,Level 13 - 1301,,Site QA,Level 13,1301,Cleaning
,,Level 13 - 1302,,Site QA,Level 13,1302,Cleaning
,,Level 13 - 1303,,Site QA,Level 13,1303,Cleaning
,,Level 13 - 1304,,Site QA,Level 13,1304,Cleaning
,,Level 13 - 1305,,Site QA,Level 13,1305,Cleaning
,,Level 13 - 1306,,Site QA,Level 13,1306,Cleaning
,,Level 13 - 1307,,Site QA,Level 13,1307,Cleaning
,,Level 13 - 1308,,Site QA,Level 13,1308,Cleaning
,,Level 13 - 1309,,Site QA,Level 13,1309,Cleaning
,,Level 14 - 1401,,Site QA,Level 14,1401,Cleaning
,,Level 14 - 1402,,Site QA,Level 14,1402,Cleaning
,,Level 14 - 1403,,Site QA,Level 14,1403,Cleaning
,,Level 14 - 1404,,Site QA,Level 14,1404,Cleaning
,,Level 14 - 1405,,Site QA,Level 14,1405,Cleaning
,,Level 14 - 1406,,Site QA,Level 14,1406,Cleaning
,,Level 14 - 1407,,Site QA,Level 14,1407,Cleaning
,,Level 14 - 1408,,Site QA,Level 14,1408,Cleaning
,,Level 14 - 1409,,Site QA,Level 14,1409,Cleaning
,,Level 15 - 1501,,Site QA,Level 15,1501,Cleaning
,,Level 15 - 1502,,Site QA,Level 15,1502,Cleaning
,,Level 15 - 1503,,Site QA,Level 15,1503,Cleaning
,,Level 15 - 1504,,Site QA,Level 15,1504,Cleaning
,,Level 15 - 1505,,Site QA,Level 15,1505,Cleaning
