Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Level 10 - Apartment 1012.5,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1012.5,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1012.6,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1012.6,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1013,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1013,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1014,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1014,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1015,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1015,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1016,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1016,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1017,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1017,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1018,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1018,AE-ITCX-015 - Mandatory testing
,,Level 10 - Apartment 1019,dynamic,Appselec - Site QA,Apartments,Level 10,Apartment 1019,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1101,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1101,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1105,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1105,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1106,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1106,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1107,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1107,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1108,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1108,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1109,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1109,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1110,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1110,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1111,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1111,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.1,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.1,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.2,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.2,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.3,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.3,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.4,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.4,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.5,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.5,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1112.6,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1112.6,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1113,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1113,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1114,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1114,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1115,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1115,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1116,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1116,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1117,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1117,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1118,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1118,AE-ITCX-015 - Mandatory testing
,,Level 11 - Apartment 1119,dynamic,Appselec - Site QA,Apartments,Level 11,Apartment 1119,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1303,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1303,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1304,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1304,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1305,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1305,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1306,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1306,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1307,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1307,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1308,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1308,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1309,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1309,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1310,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1310,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1311,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1311,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1312,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1312,AE-ITCX-015 - Mandatory testing
,,Level 13 - Apartment 1313,dynamic,Appselec - Site QA,Apartments,Level 13,Apartment 1313,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1403,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1403,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1404,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1404,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1405,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1405,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1406,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1406,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1407,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1407,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1408,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1408,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1409,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1409,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1410,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1410,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1411,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1411,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1412,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1412,AE-ITCX-015 - Mandatory testing
,,Level 14 - Apartment 1413,dynamic,Appselec - Site QA,Apartments,Level 14,Apartment 1413,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1503,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1503,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1504,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1504,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1505,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1505,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1506,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1506,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1507,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1507,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1508,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1508,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1509,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1509,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1510,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1510,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1511,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1511,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1512,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1512,AE-ITCX-015 - Mandatory testing
,,Level 15 - Apartment 1513,dynamic,Appselec - Site QA,Apartments,Level 15,Apartment 1513,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1603,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1603,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1604,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1604,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1605,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1605,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1606,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1606,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1607,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1607,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1608,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1608,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1609,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1609,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1610,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1610,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1611,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1611,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1612,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1612,AE-ITCX-015 - Mandatory testing
,,Level 16 - Apartment 1613,dynamic,Appselec - Site QA,Apartments,Level 16,Apartment 1613,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1703,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1703,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1704,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1704,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1705,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1705,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1706,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1706,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1707,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1707,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1708,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1708,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1709,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1709,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1710,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1710,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1711,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1711,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1712,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1712,AE-ITCX-015 - Mandatory testing
,,Level 17 - Apartment 1713,dynamic,Appselec - Site QA,Apartments,Level 17,Apartment 1713,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1803,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1803,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1804,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1804,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1805,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1805,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1806,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1806,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1807,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1807,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1808,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1808,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1809,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1809,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1810,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1810,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1811,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1811,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1812,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1812,AE-ITCX-015 - Mandatory testing
,,Level 18 - Apartment 1813,dynamic,Appselec - Site QA,Apartments,Level 18,Apartment 1813,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1903,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1903,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1904,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1904,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1905,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1905,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1906,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1906,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1907,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1907,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1908,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1908,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1909,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1909,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1910,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1910,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1911,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1911,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1912,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1912,AE-ITCX-015 - Mandatory testing
,,Level 19 - Apartment 1913,dynamic,Appselec - Site QA,Apartments,Level 19,Apartment 1913,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,QA Completed,,Appselec - Site QA,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
