resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Unit Types,,,,,,,
,step,,,,,Block A,,,,,,
Bathroom Checklist,checklist,,,,,,Unit 1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 2,,,,,
Bathroom Checklist,checklist,,,,,,Unit 2.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 3,,,,,
Bathroom Checklist,checklist,,,,,,Unit 4,,,,,
Bathroom Checklist,checklist,,,,,,Unit 5,,,,,
Bathroom Checklist,checklist,,,,,,Unit 6,,,,,
Bathroom Checklist,checklist,,,,,,Unit 7,,,,,
Bathroom Checklist,checklist,,,,,,Unit 8,,,,,
Bathroom Checklist,checklist,,,,,,Unit 9,,,,,
Bathroom Checklist,checklist,,,,,,Unit 10,,,,,
Bathroom Checklist,checklist,,,,,,Unit 11,,,,,
Bathroom Checklist,checklist,,,,,,Unit 12,,,,,
,step,,,,,Block B,,,,,,
Bathroom Checklist,checklist,,,,,,Unit 13,,,,,
Bathroom Checklist,checklist,,,,,,Unit 14,,,,,
Bathroom Checklist,checklist,,,,,,Unit 14.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 15,,,,,
Bathroom Checklist,checklist,,,,,,Unit 16,,,,,
Bathroom Checklist,checklist,,,,,,Unit 17,,,,,
Bathroom Checklist,checklist,,,,,,Unit 18,,,,,
Bathroom Checklist,checklist,,,,,,Unit 19,,,,,
,step,,,,,Block C,,,,,,
Bathroom Checklist,checklist,,,,,,Unit 20,,,,,
Bathroom Checklist,checklist,,,,,,Unit 20.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 21,,,,,
Bathroom Checklist,checklist,,,,,,Unit 21.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 22,,,,,
Bathroom Checklist,checklist,,,,,,Unit 23,,,,,
Bathroom Checklist,checklist,,,,,,Unit 24,,,,,
Bathroom Checklist,checklist,,,,,,Unit 25,,,,,
Bathroom Checklist,checklist,,,,,,Unit 26,,,,,
Bathroom Checklist,checklist,,,,,,Unit 27,,,,,
Bathroom Checklist,checklist,,,,,,Unit 28,,,,,
Bathroom Checklist,checklist,,,,,,Unit 29,,,,,
Bathroom Checklist,checklist,,,,,,Unit 30,,,,,
Bathroom Checklist,checklist,,,,,,Unit 31,,,,,
,step,,,,,Block D,,,,,,
Bathroom Checklist,checklist,,,,,,Unit 32,,,,,
Bathroom Checklist,checklist,,,,,,Unit 33,,,,,
Bathroom Checklist,checklist,,,,,,Unit 34,,,,,
Bathroom Checklist,checklist,,,,,,Unit 35,,,,,
Bathroom Checklist,checklist,,,,,,Unit 35.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 36,,,,,
Bathroom Checklist,checklist,,,,,,Unit 36.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 37,,,,,
Bathroom Checklist,checklist,,,,,,Unit 37.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 38,,,,,
Bathroom Checklist,checklist,,,,,,Unit 38.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 39,,,,,
Bathroom Checklist,checklist,,,,,,Unit 39.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 40,,,,,
,step,,,,,Block E,,,,,,
Bathroom Checklist,checklist,,,,,,Unit 41,,,,,
Bathroom Checklist,checklist,,,,,,Unit 42,,,,,
Bathroom Checklist,checklist,,,,,,Unit 42.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 43,,,,,
Bathroom Checklist,checklist,,,,,,Unit 44,,,,,
Bathroom Checklist,checklist,,,,,,Unit 45,,,,,
Bathroom Checklist,checklist,,,,,,Unit 46,,,,,
Bathroom Checklist,checklist,,,,,,Unit 47,,,,,
Bathroom Checklist,checklist,,,,,,Unit 47.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 48,,,,,
Bathroom Checklist,checklist,,,,,,Unit 48.1,,,,,
Bathroom Checklist,checklist,,,,,,Unit 49,,,,,
Bathroom Checklist,checklist,,,,,,Unit 50,,,,,
Bathroom Checklist,checklist,,,,,,Unit 51,,,,,
