resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Light Pole Footings,,,,,,,,
,,step,,,,Area 1,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10066,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10084,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10068,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10008,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10022,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10002,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10010,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10007,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10027,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10067,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10087,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10089,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10012,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10031,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10032,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10033,,,,,,
,,step,,,,Area 2,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10069,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10070,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10071,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10072,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10039,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10040,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10041,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10023,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10024,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10025,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10026,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10078,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10020,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10021,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10034,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10035,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10018,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10077,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10090,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10095,,,,,,
,,step,,,,Area 3,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10042,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10043,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10044,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10045,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10046,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10047,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10048,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10091,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10036,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10037,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10081,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10082,,,,,,
,,step,,,,Area 4,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10057,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10058,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10059,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10060,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10061,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10062,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10063,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10074,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10076,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10038,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10083,,,,,,
,,step,,,,Area 5,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10096,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10097,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10019,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10088,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10064,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10065,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10085,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10086,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10009,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10017,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10093,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10094,,,,,,
,,step,,,,Area 6,,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10013,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10014,,,,,,
Quality - Pole Light Footings Installation ITC,,folder-with-checklists,,,,,PML-10015,,,,,,
