Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Building D - Progress Tracking,,,,,
,Scope,,,Progress Tracking,
,Rows,,,,
,,Building D,,Progress Tracking,Building D
,Columns,,,,
,,Ground - Tile 84 Complete,,Ground - Tile 84 Complete,
,,Ground - Tile 85 Complete,,Ground - Tile 85 Complete,
,,Level 1 - Tile 84 Complete,,Level 1 - Tile 84 Complete,
,,Level 1 - Tile 85 Complete,,Level 1 - Tile 85 Complete,
,,Level 2 - Tile 84 Complete,,Level 2 - Tile 84 Complete,
,,Level 2 - Tile 85 Complete,,Level 2 - Tile 85 Complete,
,,Level 3 - Tile 84 Complete,,Level 3 - Tile 84 Complete,
,,Level 3 - Tile 85 Complete,,Level 3 - Tile 85 Complete,
,,Level 4 - Tile 84 Complete,,Level 4 - Tile 84 Complete,
,,Level 4 - Tile 85 Complete,,Level 4 - Tile 85 Complete,
,,Plantroom - Tile 84 Complete,,Plantroom - Tile 84 Complete,
,,Plantroom - Tile 85 Complete,,Plantroom - Tile 85 Complete,
,,Riser - Tile 84 Complete,,Riser - Tile 84 Complete,
,,Riser - Tile 85 Complete,,Riser - Tile 85 Complete,
