"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bbfda018-feda-4de3-9b11-e007d6d6eeae","","no-status-not-started","","folder","TRUE","FALSE","Daily Site Diary"
"6669e9a8-6a38-47a2-8cc7-5154af8091ac","","pass","","folder","TRUE","FALSE","Day Dockets"
"a0d5d884-3f20-43d6-afc5-f8eb84b662e2","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Broken Drain B1"
"64ed216b-1791-4cb6-9e6f-bda3674b2b38","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"c2b42012-261e-40eb-8158-338ec363fb76","","pass","","folder","TRUE","FALSE","Site QA","Big Ticket Items"
"2c0c1a8c-1720-47e4-9472-180493fa79a7","","pass","Big Ticket Items (In Ground)","checklist","FALSE","FALSE","Site QA","Big Ticket Items","In Ground"
"e6e59f16-e197-4fd1-81e8-2c9a2353eeb9","","not-applicable","In-Ground Pits/Pumps/Tanks Checklist","checklist","FALSE","FALSE","Site QA","Big Ticket Items","Above Ground"
"0b8c1e71-3d25-43db-8454-4d0feb4a5a56","","pass","","folder","TRUE","FALSE","Site QA","In-Ground"
"188bb576-bdd8-4645-8e71-a681356c20a1","","not-applicable","In-Ground Sewer Drainage Checklist","checklist","FALSE","FALSE","Site QA","In-Ground","Sewer"
"f97616db-f9da-40ad-a283-9a9fbd3d6504","","pass","In-Ground Stormwater Drainage Checklist","checklist","FALSE","FALSE","Site QA","In-Ground","Stormwater"
"e5896282-0ad7-4796-a894-9daa062dc8c3","","pass","In-Ground Pits/Pumps/Tanks Checklist","checklist","FALSE","FALSE","Site QA","In-Ground","Pits / Pumps / Tanks"
"27478f91-1dcc-41a0-bb90-cdae12195591","","pass","","folder","TRUE","FALSE","Site QA","Penetrations"
"e928bcfa-a0b7-4ef2-b0cc-28919c690c14","","pass","","folder","TRUE","FALSE","Site QA","Penetrations","Ground"
"26e6b7c3-80b2-476c-a7cc-0985a8865c79","","pass","Penetrations Checklist","checklist","FALSE","FALSE","Site QA","Penetrations","Ground","Pour 1"
"c2cf3352-6cbf-4f15-90be-5d4b919e5818","","pass","Penetrations Checklist","checklist","FALSE","FALSE","Site QA","Penetrations","Ground","Pour 2"
