Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Big Ticket Items - Detailed Progress,,,,,
,Scope,,,site qa,
,Rows,,,,
,,Big Ticket Items,dynamic,big ticket items,site qa
,Columns,,,,
,,Sewer pump well,,sewer pump well,
,,Storwater pump well,,storwater pump well,
,,Stormwater pits,,stormwater pits,
,,Grease interceptor trap,,grease interceptor trap,
,,Conduits rain to IFC location,,conduits rain to ifc location,
,,Torpedo tanks,,torpedo tanks,
,,Stormwater detention system,,stormwater detention system,
,,LPOD,,lpod,
,,Water tap in,,water tap in,
,,Cold water booster pump,,Cold water booster pump,
,,Rainwater booster pump,,Rainwater booster pump,
,,Div valve,,Div valve,
,,Break Tank,,Break Tank,
,,Circ pump,,Circ pump,
,,Rainwater tank,,Rainwater tank,
,,Main meter assembly,,Main meter assembly,
