"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"35309778-8b32-460d-878e-ba4030aec113","","not-started","","folder","TRUE","FALSE","Site QA"
"4d09a6b2-4357-4bee-b0d8-78831d730a6d","","not-started","","folder","TRUE","FALSE","Site QA","L01"
"f3f70d04-955e-426d-9805-4985fb04f2f0","","not-started","","folder","TRUE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas"
"85e56fce-4fae-420d-a486-5f73695d6a2f","","not-started","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF03 - Wet Pipe Sprinkler Install"
"f728c66b-d90f-4102-85f7-50c0f938190a","","not-started","EFPQF04 - Wet Pipe Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF04 - Wet Pipe Sprinkler Control Valve"
"45ad751e-2a62-484a-bb2e-1f93c3a0f139","","not-started","EFPQF05 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF05 - Pre Action - Sprinkler"
"8e90f181-24f9-4fd5-a961-36519995e0ba","","not-started","EFPQF06 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF06 - Pre Action - Sprinkler Control Valve"
"06308a7c-7fb0-44c5-a96d-bc137b2ae132","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF07 - Pressure Test Report Sheet"
"3a97982d-9aab-467f-8c2b-3987a1ce81e7","","not-started","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF08 - Fire Alarms Install"
"856eec43-cd4b-406e-a1a7-bc4c179006b3","","not-started","EFPQF09 - MASDS Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF09 - MASDS Install"
"991087c9-8c10-41bf-a689-d45bd75707a3","","not-started","EFPQF10 - FDCIE Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF10 - FDCIE Install"
"733b19c0-8693-4a86-b088-de06e15ba4ad","","not-started","EFPQF11 - Fire Hydrant & Hosereel Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF11 - Fire Hydrant & Hosereel Install"
"8eb096a4-badd-498d-aec7-96b74760c25b","","not-started","EFPQF13 - Fire Booster Assembly Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF13 - Fire Booster Assembly Install"
"e7b19302-5aff-4219-a872-84e3c3d89e1f","","not-started","EFPQF14 - Gas Suppression Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF14 - Gas Suppression Install"
"ce354ced-479e-4d25-a1b0-5d907b7c6058","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","Site QA","L01","SP01 - Truck Lift (new) and associated areas","EFPQF16 - Fire Extinguisher & Blanket Install"
