Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Manufacture QA Progress,,,,,,
,Scope,,,Manufacture QA,,
,Rows,,,,,
,,Level L - Landing,dynamic,Landing,Level L,Manufacture QA
,,Level LD - Lid,dynamic,Lid,Level LD,Manufacture QA
,,Level ST - Stair,dynamic,Stair,Level ST,Manufacture QA
,,Level 2 - Panel,dynamic,Panel,Level 2,Manufacture QA
,Columns,,,,,
,,Manufacturing Documents,,manufacturing documents,,
,,Pre-Pour Checks,,pre-pour checks,,
,,Concrete Pour Checks,,concrete pour checks,,
,,Post-Pour / Pre Delivery Checks,,post-pour / pre delivery checks,,
,,Concrete Test Results,,concrete test results,,
