Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,VRF Air Conditioning Units - VRF Condenser,dynamic,Commissioning,VRF Air Conditioning Units,VRF Condenser
,,Split System Air Conditioning Units,dynamic,Commissioning,Split System Air Conditioning Units,
,,Ventilation Fans,dynamic,Commissioning,Ventilation Fans,
,,Electrical Boards,dynamic,Commissioning,Electrical Boards,
,Columns,,,,,
,,Electrical Commissioning Complete,,Electrical Commissioning Complete,,
,,Refrigeration Commissioning Complete,,Refrigeration Commissioning Complete,,
,,Clear Access is Achieved,,Clear Access is Achieved,,
,,Unit Test Run on Heating for 2 hours,,Unit Test Run on Heating for 2 hours,,
,,Unit Test Run on Cooling for 2 hours,,Unit Test Run on Cooling for 2 hours,,
,,Air Balance Complete ,,Air Balance Complete ,,
,,"Handover - Work completed as per spec., checked & accepted",,"Handover - Work completed as per specification, checked and accepted",,
,,Units Test Run on Heating for 2 hours,,Units Test Run on Heating for 2 hours,,
,,Units Test Run on Cooling for 2 hours,,Units Test Run on Cooling for 2 hours,,
,,Condenser drain terminated to tundish,,Condenser drain terminated to tundish,,
,,Unit Test Run - Works as Designed,,Unit Test Run - Works as Designed,,
,,Electrical Commissioning Complete by Licensed Electrical Contractor,,Electrical Commissioning Complete by Licensed Electrical Contractor,,
,,All systems tested & working as designed,,All systems tested and working as designed,,
