"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"23f9d025-daa2-4542-95d2-6dc1f8a8e62c","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"499be8c3-adba-471e-b196-b1d3c2a4c282","","pass","","folder","TRUE","FALSE","Site QA","Basement 4"
"d3bfcada-914d-4e5a-814d-97fdd6d14db4","","pass","Internal Drainage","checklist","FALSE","FALSE","Site QA","Basement 4","Internal Drainage"
"f5d6b61e-498a-417a-88b4-942384ced77b","","pass","Internal Stormwater","checklist","FALSE","FALSE","Site QA","Basement 4","Internal Stormwater"
"8415776c-7e37-432b-947d-54f6d01270af","","pass","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement 4","Sewer Stacks / Storm water stacks"
"a6c7773f-9e2d-4f7f-8d9c-38c092e92129","","pass","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement 4","Commissioning"
"b32fa6cb-c975-4a70-9351-9008208e8dc8","","not-started","","folder","TRUE","FALSE","Site QA","Basement 3"
"dccc69e1-a3e0-4974-938d-8eb7d0e59d1e","","not-started","Internal Drainage","checklist","FALSE","FALSE","Site QA","Basement 3","Internal Drainage"
"f29e0c5f-2fe9-4930-9669-0a9fcdfdad7b","","not-started","Internal Stormwater","checklist","FALSE","FALSE","Site QA","Basement 3","Internal Stormwater"
"d3e22833-4ae5-40d3-b002-d417f9405265","","not-started","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement 3","Sewer Stacks / Storm water stacks"
"f501a5a2-87e7-4177-9a85-017767bb1c64","","not-started","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement 3","Commissioning"
"0e8939f1-716b-4de4-bc7d-2c72681e2f6e","","not-started","","folder","TRUE","FALSE","Site QA","Basement 2"
"439978fe-abe4-4672-a331-e09409923c5a","","not-started","Internal Drainage","checklist","FALSE","FALSE","Site QA","Basement 2","Internal Drainage"
"71e2537a-bfb2-48c2-b246-3f1329a2796d","","not-started","Internal Stormwater","checklist","FALSE","FALSE","Site QA","Basement 2","Internal Stormwater"
"47687ab6-a96d-4c39-b43f-805c56eeee5d","","not-started","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement 2","Sewer Stacks / Storm water stacks"
"78c679fd-2b0a-4dac-9c8e-d8da650f9dcd","","not-started","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement 2","Commissioning"
"c434dc4a-69c0-4fdc-9386-e79fa446a0b8","","not-started","","folder","TRUE","FALSE","Site QA","Basement 1"
"494020b3-f128-40ae-8f9c-53067dccbf2c","","not-started","Internal Drainage","checklist","FALSE","FALSE","Site QA","Basement 1","Internal Drainage"
"995556a0-0b03-4753-997e-71462b7b8554","","not-started","Internal Stormwater","checklist","FALSE","FALSE","Site QA","Basement 1","Internal Stormwater"
"9b1f89fb-15f5-426a-bf8c-eb080176154d","","not-started","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Basement 1","Sewer Stacks / Storm water stacks"
"4a0ec74b-df5b-440b-aa48-ed962a08354a","","not-started","Commissioning/Handover & Testing Checklist","checklist","FALSE","FALSE","Site QA","Basement 1","Commissioning"
"6a845ce6-15e4-4ca4-9055-be82094b7235","","work-in-progress","","folder","TRUE","FALSE","Site QA","Building A"
"86e26b9b-f1f2-48a1-855e-bc4093dd7dac","","not-started","","folder","TRUE","FALSE","Site QA","Building A","Ground Floor"
"dbb0bc2e-e9bc-4b21-aa5e-1342ae5a9492","","not-started","Internal Drainage","checklist","FALSE","FALSE","Site QA","Building A","Ground Floor","Internal Drainage"
"0d4068ea-981e-48ba-8351-ba5efcd9cf70","","not-started","Internal Stormwater","checklist","FALSE","FALSE","Site QA","Building A","Ground Floor","Internal Stormwater"
"23e9d82a-38d9-4df3-b0f1-b5258a858ba5","","not-started","Sewer Stacks / Storm water stacks","checklist","FALSE","FALSE","Site QA","Building A","Ground Floor","Sewer Stacks / Storm water stacks"
"ebb4f33f-8504-4932-a72b-d5931779ccc5","","not-started","Meter Cupboard / Copper Riser","checklist","FALSE","FALSE","Site QA","Building A","Ground Floor","Lobby"
"aabd7211-fa58-4f67-a22e-1880b646f5b3","","not-started","","folder","TRUE","FALSE","Site QA","Building A","Ground Floor","Male Toilet"
"b45ca2f4-67b4-4f80-aaa5-2574cbe4bb96","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1607","Passive Fire Penetration"
"e4bf2a56-b327-4500-97df-9f35d98247ab","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1607","Passive Fire Penetration"
"a01cb8f5-9b6c-4b79-9787-099e7480850d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1607","Passive Fire Penetration"
"d2b0273e-9225-4208-aa7d-4d759c4cc359","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 16","1608"
"f9f71040-ab93-4ce6-8916-9fc218e59538","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1608","Passive Fire Penetration"
"393bb8f0-71f1-4bc3-87a7-bc26e0f07936","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1608","Passive Fire Penetration"
"dcec8985-c87e-48da-8eb9-31140549d3ca","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1608","Passive Fire Penetration"
"85c5d855-6ccd-44a9-9484-bd17a71967b9","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1608","Passive Fire Penetration"
"7ea53920-3ffc-476e-a207-e01dcb5c7511","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 16","1609"
"5c9c7a91-3584-4ebc-8c91-240523dbbcbb","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1609","Passive Fire Penetration"
"690da92d-5e11-4469-b69d-5ac7be6af1b5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1609","Passive Fire Penetration"
"ac84e680-7bfd-4d7b-a91b-557c97fb77b4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1609","Passive Fire Penetration"
"65f115bc-6aa6-4fab-9457-4047d65ba31b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1609","Passive Fire Penetration"
"29c8dab9-4828-4ea7-a5c9-5ee8a306099a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1609","Passive Fire Penetration"
"c3bd3fd0-d470-4474-bf8a-aacf15eb2bb9","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 16","1610"
"b9ad3dda-6946-4434-8dc5-16c017103271","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"e555a000-942c-4ceb-a99a-8bdb77a98308","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"3feb695b-9a67-4c0b-aec7-d3f203de17cb","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"946c56b2-8f59-462c-b626-4f3ddfc98276","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"dc2ecb63-fbb4-4f79-b51c-9fbac88b2f30","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"ad249377-e9ac-4f42-8e18-ddeea8cce5a2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"7bb88e02-f8da-47fb-a63c-1beab82a006f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 16","1610","Passive Fire Penetration"
"3fbd3737-10ec-408b-9853-ef6fdfba4bf1","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17"
"cb0b8db7-b13e-4a21-a699-61b9b206d72d","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration"
"0d919883-baa3-44e8-b7b5-b814dba51e28","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Passive Fire Penetration"
"4bd8e3f4-ce86-4981-be9e-cd2f75c6efe1","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"08083ed2-7468-4a80-bdce-e11c1aad9e97","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"7d4f3c5f-aea5-4a1e-9739-a0ae64f78d8f","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"dd98e4e2-00bd-4808-b0bd-622e500438a7","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"08476c64-588b-4ec6-9972-6acf4a61731b","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"d3008b25-6ebc-436c-8e03-a5eb08095e43","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Copper Penetration","Copper Riser Penetration"
"a6c6198b-7257-49cb-9d49-c6fad7def55e","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1701"
"66c06765-65c9-4724-83b8-1bad1143c5b2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1701","Passive Fire Penetration"
"204f83fa-99e1-4234-98fc-aacc0bdfd108","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1701","Passive Fire Penetration"
"0c2a4075-fde7-455f-9b8e-6e9a0505d5a7","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1701","Passive Fire Penetration"
"e41a9961-2afa-4eb8-b3b3-fe86152303ac","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1702"
"3648f280-7027-42d4-8988-3d2ad7dd7da5","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1702","Passive Fire Penetration"
"e7f8b606-71e3-4984-a4a8-b2cc22a10dfe","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1702","Passive Fire Penetration"
"def5e6fb-259e-444f-afa1-d8385d06fbdb","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1702","Passive Fire Penetration"
"baa956b5-39cb-4d00-a321-691923ca5d09","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1703"
"63178655-32e8-42bc-82d5-8e4be3d86aca","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1703","Passive Fire Penetration"
"38573b03-b900-48f1-bbe8-1b9be29fa66c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1703","Passive Fire Penetration"
"4c695f39-cb08-4b29-b7e4-aba0f06bad45","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1703","Passive Fire Penetration"
"6fb46264-71a4-40f5-998c-f927e04ba35b","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1704"
"4a34815a-c244-45f4-9bad-48f0e6fa18eb","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1704","Passive Fire Penetration"
"70997375-790d-4fa1-8e88-4fd343efcb2b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1704","Passive Fire Penetration"
"fb95096c-1a78-400f-bcac-9f2a59bc0981","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1704","Passive Fire Penetration"
"cf7cb4d7-75db-4fa6-a9eb-a8a2a17ffc33","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1705"
"f3facade-f9b4-4079-bf3c-e7cb9745f092","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1705","Passive Fire Penetration"
"17d8b78d-4627-4867-bd5b-b8bbe31158ff","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1705","Passive Fire Penetration"
"b9e471d5-85eb-463d-92d6-a8e68cb41c91","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1705","Passive Fire Penetration"
"007e06c7-b2a8-4cbf-8ded-5850fd17a2c2","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1706"
"418dd067-b920-48a8-be27-1d732a77c1e3","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1706","Passive Fire Penetration"
"f53f9f78-0524-44f6-a0f1-12c89c07a3a3","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1706","Passive Fire Penetration"
"650a0379-6dbb-47f1-a9d8-724346a9a0dc","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1706","Passive Fire Penetration"
"ee6055a5-4387-4129-8df0-6e056a0b8a9f","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1707"
"83bc4d56-72e2-4fef-8330-7c6561d5e490","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1707","Passive Fire Penetration"
"91785ca9-744f-47f2-b69e-012dd3799a55","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1707","Passive Fire Penetration"
"5b34a21e-42bf-4339-9b8e-e7f605b7a49c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1707","Passive Fire Penetration"
"c1806442-d348-4535-84be-f5c378699f52","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1708"
"50e500e6-eed5-4fd0-b8c5-d4a08339806e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1708","Passive Fire Penetration"
"5610e17e-4770-4238-a241-2599930f263e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1708","Passive Fire Penetration"
"f3d219e1-41ee-4672-9ca6-a6b869912b84","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1708","Passive Fire Penetration"
"2bc50b4f-8781-4925-a554-0d67c3cf7808","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1709"
"539d2f89-dbfb-4987-a3e8-4c15f7d13ee9","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1709","Passive Fire Penetration"
"424474fd-0511-4b5f-bcf6-d57d0e5ec5d0","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1709","Passive Fire Penetration"
"5eea283d-e174-43de-b4e8-bc0e1083fcfe","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 17","1710"
"cb86f60d-b278-454c-ae57-395722b5826e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1710","Passive Fire Penetration"
"4c8a1aab-ff62-4f19-8d3b-637d2d71e914","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1710","Passive Fire Penetration"
"2c47a17d-d1a1-43c5-8378-7f3b752c8c50","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","1710","Passive Fire Penetration"
"16b7d168-6d39-4ca0-aff6-828409540554","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 17","Passive Fire Penetration"
"7df5971e-ad5f-4cbd-b663-b9b8a50f84df","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18"
"c9c4be4b-dbf3-44f6-9bae-8c18e28c5848","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration"
"f00d9f7c-0619-420c-b1cb-f56a3da66ade","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"d93761c1-17b0-4976-a7ab-1607eaba7bb6","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"966fc97c-495b-4bb5-9d75-f559cbc597fa","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"dd1cc122-b2bc-440b-b656-5b93188d67b2","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"eae92d3d-1038-4184-b0a6-676e8de07d10","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"4f1adcf8-1ed9-496c-a3e7-e904ddac37a3","","pass","Copper Riser Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","Copper Penetration","Copper Riser Penetration"
"9c684d4b-2f29-4877-b240-e89e98dcb763","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1801"
"96f8d35f-60af-4b0c-b5c5-bcca19bc3e3a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1801","Passive Fire Penetration"
"8fc36f84-322c-4e70-87e6-93595ef91694","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1801","Passive Fire Penetration"
"be6a4bed-ba9b-484e-a1a6-c4423480ade2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1801","Passive Fire Penetration"
"e3ee3904-4a37-410f-95c6-458de6832bb2","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1802"
"5b1ae39e-15ec-4e69-9c83-2b4b1a48b92b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"657d5b27-14e5-4b65-a4c6-322507cad0c4","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"bc3a2aec-30e3-43d1-8c82-2bb898e3af0a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"b91ad8ad-4b88-4024-8a10-0fb17d94f33d","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"d559a69b-454d-4634-ac4b-772664fe55a1","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"f80845f4-3f93-499c-841a-6708fb4e3c74","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"7a5d4b20-5273-4395-931a-785a1ec58bcd","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1802","Passive Fire Penetration"
"f7710360-19ed-4527-8ada-61d8b9b012a0","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1803"
"c1d3a74a-f83d-4d05-b4ed-70a7cb5f70ce","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1803","Passive Fire Penetration"
"854f7ec5-7ada-4eb5-9a32-aed4d9696dd3","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1803","Passive Fire Penetration"
"5df5fdbb-62e7-47d3-8a3e-1d074faf7eec","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1803","Passive Fire Penetration"
"85afcd9e-c665-4403-b551-9e89fbbe35e5","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1804"
"ae0ed9e6-6030-4c72-8765-e41f63bf280e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"63e6f3e0-7f9b-4f3b-be00-490b28643437","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"c2cd3556-b90f-46e5-b097-d79f169fc6d2","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"1651f4f3-7870-4b07-9138-525bf6521c4b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"bcabe276-f24a-4c07-b991-29116d268daf","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"91921cb0-7a5c-406b-9706-0dc97c95ade7","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1804","Passive Fire Penetration"
"fd381047-bf54-415f-aa8c-9573dd56e02c","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1805"
"afd10cf4-0168-49b7-8e24-2ff6002332bf","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1805","Passive Fire Penetration"
"af600b44-1d08-402c-bbee-2b866e0b2c93","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1805","Passive Fire Penetration"
"f044d0ca-9056-4801-80b9-01c928169e0b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1805","Passive Fire Penetration"
"3283903a-aa47-46d6-933e-36943fb098c7","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1806"
"9ad59393-a3cf-41a8-86ee-9d29d5328db6","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1806","Passive Fire Penetration"
"31a851a9-9fd4-4ff8-bb0b-c988f2316622","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1806","Passive Fire Penetration"
"9846e8e5-51fb-4339-a8c0-de4c709b389e","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1806","Passive Fire Penetration"
"7cea48e4-1d4c-45ff-bf7e-ccd009c1e939","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1807"
"d938d591-e019-4902-83d2-356150a89136","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1807","Passive Fire Penetration"
"d5741677-9d68-4350-9b20-6afb03a1b39c","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1807","Passive Fire Penetration"
"94aaf97b-bc28-4a87-be60-c8a3b6b45226","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1807","Passive Fire Penetration"
"ab068f41-1660-4762-8232-99241801a455","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1807","Passive Fire Penetration"
"92b98f47-f449-49bf-9d20-d691783adee1","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1808"
"fbfdb658-8eb6-4ae9-8eba-1b02164d3a30","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1808","Passive Fire Penetration"
"369886d8-06e0-4d26-a04f-af5e74e2a826","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1808","Passive Fire Penetration"
"7a36e134-1a6a-4c53-864d-844663fb2ce6","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1808","Passive Fire Penetration"
"27aa5395-88aa-48ce-9e20-5b8fe5b71b21","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1809"
"ad52b312-6352-48a7-8190-f5ecdb62db68","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1809","Passive Fire Penetration"
"febae94e-ff37-4987-9e17-113dea67071b","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1809","Passive Fire Penetration"
"293d9d25-42ba-4434-bf29-cb34a5737ca0","","pass","","folder","TRUE","FALSE","Fire Penetrations","Building A","Level 18","1810"
"6244ba50-6a5a-48ba-96fc-0a8f1acbc15a","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1810","Passive Fire Penetration"
"c0e824f5-7d7f-403e-8d3d-be07e3bd2b3f","","pass","Passive Fire Penetration","checklist","FALSE","FALSE","Fire Penetrations","Building A","Level 18","1810","Passive Fire Penetration"
