Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
4b06b835-2cbc-5b4f-9f3c-82e2efd89e46,textbox,Remedy,,,,
,checkpoint-no-value,Defect 18,,,,
b7ba5387-f09c-580a-9abc-57bc5206573e,textbox,Defect 18,,,,
4b65bbb5-4ac5-5adb-a248-43a08545b742,textbox,Description,,,,
0a38c54e-2edc-5e5b-92f0-839dfa3af857,textbox,Remedy,,,,
,checkpoint-no-value,Defect 19,,,,
dd76146a-0b76-5743-a13b-61f58c484a4e,textbox,Defect 19,,,,
ce885260-66d0-5ef2-892d-8cfb24ea0b62,textbox,Description,,,,
18a4d634-8d24-5047-b8dc-be2eed8cebe5,textbox,Remedy,,,,
,checkpoint-no-value,Defect 20,,,,
ced8e003-0959-5378-8c71-5cc0398f56f3,textbox,Defect 20,,,,
72dc75e7-7406-52e9-938b-52e595fc719b,textbox,Description,,,,
b87891e4-5e17-53cb-b4ec-d4b73867773e,textbox,Remedy,,,,
,checkpoint,Closed off,,,,
