"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"375e82cd-cf5d-425d-97d6-535f49b331ee","","folder-normal","","","step","TRUE","FALSE","Project Manager"
"9fe8d77f-16bc-4d47-9ad1-15c82a502797","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical"
"19bf23fb-98da-4720-bc5f-3e26d7455d12","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023"
"26f9236b-243a-4335-8359-bfbb8bac6df3","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Project Management"
"64cf7140-b0eb-417e-9854-f522ce7a8975","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Staff Checks"
"21d44118-fe91-4ea7-a7c0-188c5ce485ae","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023"
"110676a7-2ca8-4211-87aa-3440f480234a","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Project Management"
"7f1bc061-cf16-4e10-9b7c-a1060c67231c","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Staff Checks"
"f5019c40-103b-4c94-a9e7-8ae87311b27d","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023"
"4ec30a49-37ac-4485-a455-0f15888a799b","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023","Project Management"
"330d7991-e34d-480d-ab1c-cf20144e9738","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023","Staff Checks"
"53ccefd7-2778-4e7a-bc91-64d9b1c92352","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 4, 2023 - December 8, 2023"
"0a4a30ca-59e2-4988-bb4e-8583cc8f6747","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 4, 2023 - December 8, 2023","Project Management"
"bc90c906-2156-4fef-bfd0-21ba7050105a","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 4, 2023 - December 8, 2023","Staff Checks"
"d9990a4d-904d-46d9-a523-1e02083c2ca3","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 11, 2023 - December 15, 2023"
"9d25bac5-1711-43ac-9f28-0de988a5df40","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 11, 2023 - December 15, 2023","Project Management"
"dfd3785f-3c45-4644-ace5-454a515272cb","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 11, 2023 - December 15, 2023","Staff Checks"
"725e79ef-2542-4d0a-abdf-2130236c9f51","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 18, 2023 - December 22, 2023"
"636ca23f-abcb-4792-ba62-5ec34d196a21","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 18, 2023 - December 22, 2023","Project Management"
"4d367bec-6d8e-4007-8328-a70ae8cefd66","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 18, 2023 - December 22, 2023","Staff Checks"
"e07f1735-238b-4e16-a0e5-40c1ceae25f1","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 25, 2023 - December 29, 2023"
"5815e110-8b45-48c2-ad9b-02d5101849d0","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 25, 2023 - December 29, 2023","Project Management"
"4baff6f4-952c-4ee9-afb2-0f62f9444c87","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","December 25, 2023 - December 29, 2023","Staff Checks"
"a34a23b0-a83d-44a9-8a5d-2ac575a4ba5b","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 1, 2024 - January 5, 2024"
"8221b9e2-1214-4278-89b1-5624cddbaf1a","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 1, 2024 - January 5, 2024","Project Management"
"c5abc400-e2c3-4ac1-a513-d0c66898cf88","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 1, 2024 - January 5, 2024","Staff Checks"
"959c978c-cead-4111-a480-4ea29be1d191","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 8, 2024 - January 12, 2024"
"c5189e52-9585-430c-b3af-a58c5bb2465e","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 8, 2024 - January 12, 2024","Project Management"
"6cb88cb1-f441-49c1-9674-05169d6c8791","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 8, 2024 - January 12, 2024","Staff Checks"
"4337d238-d66a-4799-bff5-ccf506776f3f","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 15, 2024 - January 19, 2024"
"42ec76b8-32e9-406d-bffc-bfea6d94dc9e","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 15, 2024 - January 19, 2024","Project Management"
"1db615e4-a93f-41b3-86cf-a57db8d7194b","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 15, 2024 - January 19, 2024","Staff Checks"
"6551111e-3fc3-4d2b-8a8f-cc0f2f4e686c","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 22, 2024 - January 26, 2024"
"687d2229-f9e9-48ce-90a2-7f0dd58d752b","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 22, 2024 - January 26, 2024","Project Management"
"38be2b6b-1063-445e-9b98-c7044d5fde2f","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 22, 2024 - January 26, 2024","Staff Checks"
"35d54a35-7dd9-448f-a04a-64bd4feaa244","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 29, 2024 - February 2, 2024"
"f4b6b9d2-d38f-4738-a668-972cb7801781","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 29, 2024 - February 2, 2024","Project Management"
"4ae682cf-60e7-4009-bacd-50dbf14ef71e","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","January 29, 2024 - February 2, 2024","Staff Checks"
"a35e0a2e-4f50-41af-ba2f-34ea5fb846c0","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","February 5, 2024 - February 9, 2024"
"1cb21441-23f1-4220-9703-0c68de3c1a20","","checklist-sectioned","","PM - Residential Electrical","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","February 5, 2024 - February 9, 2024","Project Management"
"fa8eda6a-88b8-40ea-b3dc-b753fb9f6c7e","","checklist-sectioned","","Residential ELEC Staff Checks","checklist","FALSE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","February 5, 2024 - February 9, 2024","Staff Checks"
"5e567f82-adff-4d6e-a7b6-d7ff160d0092","","folder-normal","","","step","TRUE","FALSE","Project Manager","Jonty - Project Manager Residential Electrical","February 12, 2024 - February 16, 2024"
