Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
f464fb4c-2fd0-5ef7-9b1d-5942d6a136b2,,pass,,checkpoint,TRUE,TRUE,Site QA,Pavement,Area 1 ,Area 1A - CH1600 to CH1730,ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
2bf68a84-9304-58cb-8980-d72e943d980b,,pass,,checkpoint,TRUE,TRUE,Site QA,Pavement,Area 1 ,Area 1B - CH1730 to CH1960,ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
26f29f9a-3139-542e-a822-8d0f92068db6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Pavement,Area 1 ,Area 1 C - CH1960 to CH2100,ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
a30f4330-0ed8-5d0e-8d52-b5aba138da34,,pass,,checkpoint,TRUE,TRUE,Site QA,Pavement,Area 3,Area 3 - CH1020 to CH1200,ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
eb49af1d-c9e3-5cb7-8dbc-2f5df0694e5a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Pavement,Peacockes Road,Peacockes East - CH1500 to CH1860,ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
29d9c21c-093d-5a95-b8f8-7b6caceab724,,not-started,,checkpoint,TRUE,TRUE,Site QA,Pavement,Peacockes Road,Peacocke East - CH1500 to CH1270 (HEB Tie-in),ITP - Pavement & Surfacing - Kerb - Rev C,SECTION 4 – POST CONSTRUCTION – KERBING,4.02 - As-built
