"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"48f03f1b-dc55-4cfd-8680-08a11a3f97e6","","checklist-sectioned","not-started","DG-QA-TP018 Inspection and Test Plan (ITP)","checklist","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)"
"45571a50-b085-5c26-97f8-21930c3a8c35","","checkpoint-group","not-started","","","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection"
"a72b244e-59dc-5107-851a-ed63cd5b905d","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.1 - Service Locates"
"b439441e-0a7f-5cc7-a7f6-ec9a547cd60b","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.2 - Temporary Traffic Management"
"bc0cfdcf-00ef-5614-8a4d-0428bbfdef0a","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.3 - Culvert Bedding"
"0c490640-68bd-547a-ab3e-242b6d06545e","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"87fb7ea5-86b2-5462-84f5-9081ebd1967e","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.4 - AP65 Backfill"
"5cd68f34-4e56-5aa4-bad9-16dd8a0566af","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"a5a51404-552c-544d-bb7f-8ed646460539","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.5 - AP40 Backfill"
"b07d78a0-a017-5503-84fc-41b81057144a","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"d493c5a1-0c2f-5b14-baf7-f15b0a20a140","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.6 - Pavement Strength"
"c3efbc83-b0a7-5e23-817c-798d10b45655","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"ca9f5c95-4673-5ba5-8e4a-4e497d60e77c","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.7 - Alignment"
