Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,Rows,,,,,
,,Ground - Level 1,dynamic,Ground - Level 1,Site QA,Stairs
,,Level 1 - Level 2,dynamic,Level 1 - Level 2,Site QA,Stairs
,,Level 2 - Level 3,dynamic,Level 2 - Level 3,Site QA,Stairs
,,Level 3 - Level 4,dynamic,Level 3 - Level 4,Site QA,Stairs
,,Level 4 - Level 5,dynamic,Level 4 - Level 5,Site QA,Stairs
,,Level 5 - Level 6,dynamic,Level 5 - Level 6,Site QA,Stairs
,,Level 6 - Level 7,dynamic,Level 6 - Level 7,Site QA,Stairs
,,Level 7 - Level 8,dynamic,Level 7 - Level 8,Site QA,Stairs
,,Level 8 - Level 9,dynamic,Level 8 - Level 9,Site QA,Stairs
,,Level 9 - Level 10,dynamic,Level 9 - Level 10,Site QA,Stairs
,,Level 10 - Level 11,dynamic,Level 10 - Level 11,Site QA,Stairs
,,Level 11 - Level 12,dynamic,Level 11 - Level 12,Site QA,Stairs
,,Level 12 - Level 13,dynamic,Level 12 - Level 13,Site QA,Stairs
,,Level 13 - Level 14,dynamic,Level 13 - Level 14,Site QA,Stairs
,,Level 14 - Level 15,dynamic,Level 14 - Level 15,Site QA,Stairs
,,Level 15 - Level 16,dynamic,Level 15 - Level 16,Site QA,Stairs
,,Level 16 - Level 17,dynamic,Level 16 - Level 17,Site QA,Stairs
,,Level 17 - Level 18,dynamic,Level 17 - Level 18,Site QA,Stairs
,,Level 18 - Level 19,dynamic,Level 18 - Level 19,Site QA,Stairs
,,Level 19 - Level 20,dynamic,Level 19 - Level 20,Site QA,Stairs
,,Level 20 - Level 21,dynamic,Level 20 - Level 21,Site QA,Stairs
,,Level 21 - Level 22,dynamic,Level 21 - Level 22,Site QA,Stairs
,,Level 22 - Level 23,dynamic,Level 22 - Level 23,Site QA,Stairs
,,Level 23 - Level 24,dynamic,Level 23 - Level 24,Site QA,Stairs
,,Level 24 - Level 25,dynamic,Level 24 - Level 25,Site QA,Stairs
,,Level 25 - Level 26,dynamic,Level 25 - Level 26,Site QA,Stairs
,,Level 26 - Level 27,dynamic,Level 26 - Level 27,Site QA,Stairs
,,Level 27 - Level 28,dynamic,Level 27 - Level 28,Site QA,Stairs
,,Level 28 - Level 29,dynamic,Level 28 - Level 29,Site QA,Stairs
,,Level 29 - Level 30,dynamic,Level 29 - Level 30,Site QA,Stairs
,,Level 30 - Level 31,dynamic,Level 30 - Level 31,Site QA,Stairs
,,Level 31 - Level 32,dynamic,Level 31 - Level 32,Site QA,Stairs
,,Level 32 - Level 33,dynamic,Level 32 - Level 33,Site QA,Stairs
,,Level 33 - Level 34,dynamic,Level 33 - Level 34,Site QA,Stairs
,,Level 34 - Level 35,dynamic,Level 34 - Level 35,Site QA,Stairs
,,Level 35 - Level 36,dynamic,Level 35 - Level 36,Site QA,Stairs
,,Level 36 - Level 37,dynamic,Level 36 - Level 37,Site QA,Stairs
,,Level 37 - Level 38,dynamic,Level 37 - Level 38,Site QA,Stairs
,Columns,,,,,
,,Check Correct Bar Size,,Check Correct Bar Size,,
,,Check Correct Spacing,,Check Correct Spacing,,
,,Check Correct Cover,,Check Correct Cover,,
,,All pull out/screw bars installed to correct depth,,All pull out/screw bars installed to correct depth,,
,,Inspection by Builder/Engineer,,Inspection by Builder/Engineer,,
,,Items Closed Out Prior to Pour,,Items Closed Out Prior to Pour,,
,,Ready for Concrete Placement,,Ready for Concrete Placement,,
