"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3f4fdcde-b75f-40ff-9ba6-0d4308c65bfe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"97eb35f6-e491-40b8-adbe-bcac61b3df16","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer"
"c86ecab7-0977-42ff-95cd-a2164689ec4a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main"
"87dedd8e-8a0f-4909-b1d3-5066b6b25d44","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 East"
"754ac84b-8e5f-4ae6-bd8b-b8209e28c9f6","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 East","0.3m Below"
"004d74b3-5e1d-43a6-bc6f-2ad757a6e574","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","1.8m Below"
"57d55081-9f13-55d3-827a-aad621f4a030","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","1.8m Below","Attach any relevant photos and documents"
"4527ea94-cbaa-4668-8523-33b959a7ea39","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","2.1m Below"
"af4cbac6-bffa-564e-a837-67f4ef2ab138","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","2.1m Below","Attach any relevant photos and documents"
"cbaf2bd8-5799-489c-b557-08681431fbcb","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","Final Level"
"57ad95f5-e9da-57fd-9239-3f03c48faf39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 Centre","Final Level","Attach any relevant photos and documents"
"fcd1b8a0-9346-45b1-a1b0-c682f15ef801","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West"
"1daf414e-2236-479e-8279-289f78546485","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.3m Below"
"7313c093-7aa7-543b-b870-460c08182db2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.3m Below","Attach any relevant photos and documents"
"9f90e32f-36ee-4b68-b29c-e6504bbfcefb","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.6m Below"
"d0f98350-92a3-5b0c-9824-6a20b21e6848","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.6m Below","Attach any relevant photos and documents"
"4e7abe42-21be-4014-a80e-bcb29470a098","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.9m Below"
"633c51df-8aac-5cac-b88a-1b4bc40ed067","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","0.9m Below","Attach any relevant photos and documents"
"3142a376-70b9-4d29-98df-3ff60de1a689","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.2m Below"
"f45739b3-8120-5e40-9c02-ae3f0246e0c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.2m Below","Attach any relevant photos and documents"
"2e0d572c-e3e9-408c-bbfc-1b288a27d3f7","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.5m Below"
"3efc093c-79a5-50a4-ae2c-4ca20decee2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.5m Below","Attach any relevant photos and documents"
"2193a877-a23e-481e-8852-a3b521906522","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.8m Below"
"5ad0dff5-de57-56d9-bdca-51e8f04e1a54","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","1.8m Below","Attach any relevant photos and documents"
"9e5c7dbb-907b-44e4-ba3c-52bdcd61ed87","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","2.1m Below"
"79db2be3-78ad-556b-8a94-f55dc7c1cfaf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","2.1m Below","Attach any relevant photos and documents"
"3b2a411a-0b58-4ae2-8266-26a77dd625a6","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","Final Level"
"2e5586a7-a5d6-588a-ab7a-e4a03e2dc2d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 1 - New-1/1 West","Final Level","Attach any relevant photos and documents"
"44bfb4fb-997f-49e8-9f6c-1c86fdfb927e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1"
"252e2cce-2b5b-4061-b7ad-7ff872359d5b","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.3m Below"
"2685efaf-d129-5b33-98b9-95e449465c4e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.3m Below","Attach any relevant photos and documents"
"4890ad6d-22a1-4bda-917a-120b71b8102b","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.6m Below"
"ba1d6281-b344-52bd-9d3f-3f9e1684e93e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.6m Below","Attach any relevant photos and documents"
"fb1fe989-e9ff-491f-98b6-059797157cb9","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.9m Below"
"fa8360a8-558f-5e4c-b13e-df21a7a59803","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","0.9m Below","Attach any relevant photos and documents"
"00162de2-521c-48f5-8dfa-45d7b495feb6","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.2m Below"
"0b1a2a99-1e88-580b-9549-be9979a74848","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.2m Below","Attach any relevant photos and documents"
"20fd14c0-2228-424b-b56e-9037f169ede7","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.5m Below"
"de887bb7-ca00-5e2a-a285-b705aa0ebc79","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.5m Below","Attach any relevant photos and documents"
"1c361622-12a4-4800-a624-2e6a78b27478","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.8m Below"
"cb21d65e-b5b7-501d-b99f-0f2fa31e8b28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","1.8m Below","Attach any relevant photos and documents"
"aff8e99b-f704-4cdb-bc0c-b4d029c2958a","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","2.1m Below"
"8bd0adab-e5c6-538c-a3d1-28bc56fc8ef4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","2.1m Below","Attach any relevant photos and documents"
"e07fcf36-c431-4a6a-a5f6-63307441487c","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","2.4m Below"
"19b89450-3d52-5ea9-b168-779fbf6dab45","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","2.4m Below","Attach any relevant photos and documents"
"b4107201-2278-4ccf-95b5-c412627d76c5","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","Final Level"
"560c0645-0e23-57bd-8641-c42e7b674283","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 2 - 2/1-3/1","Final Level","Attach any relevant photos and documents"
"e1b69696-d17d-4e17-b1c3-07bb9eb2d6bb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1"
"443941e2-158e-48f3-a2b7-fe9aa32c7ba9","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.3m Below"
"10915a7e-cd36-56f1-9ffe-b32a0311e178","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.3m Below","Attach any relevant photos and documents"
"c2118c6b-6bb5-4804-870a-f0024a552bed","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.6m Below"
"6b5c4ecf-eb59-5b36-a0f1-9378be44d2d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.6m Below","Attach any relevant photos and documents"
"addff84c-398f-4423-a429-84d3bd30535f","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.9m Below"
"5930aa85-102b-5674-ab09-6305cd85a58d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","0.9m Below","Attach any relevant photos and documents"
"69e6ac04-7a70-46c7-b45c-088cfbe9a802","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.2m Below"
"b6e2cb2a-8688-5c82-b76a-7767e9c8fa94","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.2m Below","Attach any relevant photos and documents"
"544edb11-2602-48ba-a869-6eb6281b3bac","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.5m Below"
"4bcbb69f-cc4e-5ae2-8e37-f381f8e3c351","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.5m Below","Attach any relevant photos and documents"
"15671c3f-882c-47a1-ad73-23388efe3a5d","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.8m Below"
"379be189-f6ab-572b-9fe0-793576f375ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","1.8m Below","Attach any relevant photos and documents"
"0e9c75b8-0049-401b-851f-ea389238fd4e","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","2.1m Below"
"42f579b1-312d-5b78-84ed-ba40c3ca50a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","2.1m Below","Attach any relevant photos and documents"
"128c2d73-7bb9-435e-9aaf-ec8102bc4b7d","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","Final Level"
"0dbc546e-0234-5ca3-b464-6c2609a07254","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 3 - 4/1-5/1","Final Level","Attach any relevant photos and documents"
"9f513e47-74a2-48d9-957d-8c7f2ca18a2d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1"
"f0ea8698-90f1-4ab4-8cdf-1c8dfe2ec801","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.3m Below"
"d0ff799b-7133-5471-84eb-b4efe3b356d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.3m Below","Attach any relevant photos and documents"
"0d8e066c-c8e6-4aab-80f9-741c3921428d","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.6m Below"
"7bd4957d-f4fd-59a2-bd37-e652acad6a62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.6m Below","Attach any relevant photos and documents"
"6206b8fe-c904-4f0c-8250-82347b340b4a","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.9m Below"
"f019cb90-cfef-5f0d-b2ea-c531fbd73f23","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","0.9m Below","Attach any relevant photos and documents"
"939e6976-efb2-48cb-86b7-c7b6116debfa","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.2m Below"
"dd1099d8-9ac7-55ae-9a68-19e8a578b9cc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.2m Below","Attach any relevant photos and documents"
"4efb1775-9148-4775-b397-a15fec6ba718","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.5m Below"
"2ac2f1ea-24b6-5605-b9ae-7c610af8ea0a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.5m Below","Attach any relevant photos and documents"
"144edfdd-1bfc-49a3-af8c-5200146f7ac8","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.8m Below"
"9861b695-26d6-54fa-9638-6ea0e9fde651","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","1.8m Below","Attach any relevant photos and documents"
"e12b7005-2267-41ae-af9a-5c3a9af6a4df","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","2.1m Below"
"b1611f83-493c-5f9f-8198-63fff0552469","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","2.1m Below","Attach any relevant photos and documents"
"aa1e67d7-7243-4063-9214-6affc0878dc7","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","2.4m Below"
"0eec82b3-ed6c-5414-9433-a6937602be49","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","2.4m Below","Attach any relevant photos and documents"
"2b33c307-6e57-4180-a161-f3ed6aec14a0","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","Final Level"
"cff2db0d-266c-5ee2-aca8-03568513aefb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 4 - 5/1-6/1","Final Level","Attach any relevant photos and documents"
"85d706e7-3144-4960-ae66-bee6200cfa05","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1"
"57e9b095-a9e3-4cf1-89a4-3693a534c6f2","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.3m Below"
"c12c776f-9595-51ef-9f92-92de02a8088c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.3m Below","Attach any relevant photos and documents"
"d5b7eedc-e46b-49f6-a2c0-e6f7e674bc29","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.6m Below"
"41dac635-ff57-526b-b133-b145d76591e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.6m Below","Attach any relevant photos and documents"
"ed221dd6-2858-49a5-a5b5-0f756e069f53","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.9m Below"
"26e2084e-4be4-5161-96cf-7db49f57e695","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","0.9m Below","Attach any relevant photos and documents"
"c9dd2fa6-ce96-4e6f-93c7-c1a93a3f4345","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.2m Below"
"cd1c6b29-eab3-55e9-a7d9-a7b31c8e1aef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.2m Below","Attach any relevant photos and documents"
"5de46f8a-91d9-42d9-8062-5ce4feee596c","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.5m Below"
"0456767b-c158-5ab0-aede-da848a694df5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.5m Below","Attach any relevant photos and documents"
"f3d13300-76d9-4445-8c49-dca8a2ddc014","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.8m Below"
"e92a7f0d-1230-5e2c-abab-7d4cc5ec391b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","1.8m Below","Attach any relevant photos and documents"
"0614be04-8b0d-43c7-b4ed-57a951fed278","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","2.1m Below"
"c2c456a1-a881-5cf0-aedd-7b5490f408c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","2.1m Below","Attach any relevant photos and documents"
"3c376dc5-4406-48b7-902a-48202e2d5634","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","Final Level"
"e9bd0f01-0396-5e7a-8953-316cd186adf9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 5 - 8/1-7/1","Final Level","Attach any relevant photos and documents"
"d93f7f7e-6e8b-4822-9500-e20014eed76f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sewer","Sewer Main","Lot 6 - 11/1-10/1"
"4f86be8c-c74f-496b-9710-3a30bcc3ddc2","","checklist-flat","not-started","Sewer ITP","checklist-flat","FALSE","FALSE","Site QA","Sewer","Sewer Main","Lot 6 - 11/1-10/1","0.3m Below"
"f14aeecb-95fe-59be-a048-15c91ce3ba35","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sewer","Sewer Main","Lot 6 - 11/1-10/1","0.3m Below","Attach any relevant photos and documents"
