Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 5
6d999f9c-c7cd-4f67-b75e-1ccebfcd9bda,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.PF.01,Acoustic Partition Walls,
1a7ab251-cab4-4a6d-aec4-cf47ce370164,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.PF.04,Acoustic Partition Walls,
ece66c43-2124-40ca-99b3-9c91e574f70b,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.PF.05,Acoustic Partition Walls,
14699b84-aebc-4d1c-85a1-2f241a0efce0,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,L2.SS.02,Acoustic Partition Walls,
ae1f1eba-4b8b-4ac2-a768-71aa4041b54c,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Ground,LG.SSO.02,Acoustic Partition Walls,
e2637077-8cb3-4eb9-b8b5-3dcdec1d9b76,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.PC.03,Acoustic Partition Walls,
a08a8b4b-7384-4fe7-901a-2150e8a250f6,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.PF.06,Acoustic Partition Walls,
d52491e7-69c5-4852-a2ce-cb3355facdbd,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T250,Level 2,L2.SS.01,Acoustic Partition Walls,
17eedcc9-3178-47e5-a74f-503b91cbb081,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.03,Acoustic Partition Walls,
3806936c-892d-4736-9715-727c0c2bdb96,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.04,Acoustic Partition Walls,
59a9f49a-bfbf-46cb-b70a-189dc27d3774,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.05,Acoustic Partition Walls,
280caedd-906a-4a9c-ba9d-c82d250b7736,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T500,High level,L4.SS.06,Acoustic Partition Walls,
648fc22f-dbed-4ceb-a808-43fada97eefd,,checklist-flat,not-started,Acoustic Partition Walls,checklist-flat,FALSE,FALSE,Site QA,T500,Substage,LG.SSS.01,Acoustic Partition Walls,
