Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
28f6db53-6dc9-45e5-876f-48a0f8199223,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB16,TH34,Ext Fan,,
7466da9a-0a3a-4c5c-a369-29ecb177169d,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB16,TH36,Ext Fan,,
e8fd8dd6-767e-4339-bde0-7d143e32d6ce,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB16,TH38,Ext Fan,,
7771fa8f-a404-420a-8af1-2cc49dc93656,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB16,TH40,Ext Fan,,
fbfe88b2-1996-4c96-af4f-f0d5cb85c5ea,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB17,TH69,Ext Fan,,
a85ff935-a0bf-4f22-b684-c27bfd40abb4,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB17,TH70,Ext Fan,,
f4362f1b-657f-47a9-9a32-003335667fff,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB18,TH65,Ext Fan,,
14be314f-00d2-421e-8f7b-28962c57eec4,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB18,TH67,Ext Fan,,
593586bc-fe1c-4724-8933-c9902831b939,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB19,TH61,Ext Fan,,
ee25a9f3-9361-436c-a529-a3a05b5c12e1,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB19,TH63,Ext Fan,,
d9a811be-1650-441f-a96d-669ee5bc9384,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB20,TH57,Ext Fan,,
697eff15-3a31-4132-b485-3a1da087da33,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB20,TH59,Ext Fan,,
a388617a-994b-498b-8035-db40dc9915f2,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB21,TH53,Ext Fan,,
89e1e732-84b7-4b24-8095-502e40c3fa39,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB21,TH55,Ext Fan,,
cf333349-9218-4fe0-a42e-9d77294ee82c,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB22,TH49,Ext Fan,,
78cb780a-de9e-4cbe-95a2-833ae1598f81,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB22,TH51,Ext Fan,,
830a4edb-16b0-4bcb-9518-a3ae5f3ab061,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB23,TH41,Ext Fan,,
34852830-dccc-4fb5-85b2-c3ef3eda1aa7,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB23,TH43,Ext Fan,,
3867bbd4-08b4-4a7f-a54f-8b006495332a,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB23,TH45,Ext Fan,,
f8e20353-2e8b-4110-9f15-955c23908e29,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB23,TH47,Ext Fan,,
3caed1ec-4435-4d9a-a001-34769a58c6bc,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB24,TH66,Ext Fan,,
dd3a18b7-f8ec-40ab-a2cb-25a2531b58df,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB24,TH68,Ext Fan,,
6d3a6dcd-5427-47d7-b93f-1fdfe78aa891,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB25,TH62,Ext Fan,,
5624cd22-c652-4ff7-b44f-07086778cc94,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB25,TH64,Ext Fan,,
f23692c5-cce1-402b-a33e-5f7d74bf0d87,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB26,TH58,Ext Fan,,
4edd129f-8b27-4964-adca-7ecdf3a329e4,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB26,TH60,Ext Fan,,
79bfc2ab-cac1-4e79-b7b6-44fe2422ba0a,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB27,TH54,Ext Fan,,
25155acd-8808-4b7a-915a-bda42d5e22dc,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB27,TH56,Ext Fan,,
6a8460e2-7a48-4d45-85ff-46f09b491450,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB28,TH50,Ext Fan,,
1cb1ac6e-6ff7-4e0c-8502-bbbdb3fce886,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB28,TH52,Ext Fan,,
f11e3cb2-102c-4fcd-9d1c-96892a3cdd4c,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB29,TH46,Ext Fan,,
34540c73-e9d5-4a72-9c97-bdb471536ef8,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB29,TH48,Ext Fan,,
15c3dd65-15d8-4b9d-9070-2ae74bd92e56,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB30,TH42,Ext Fan,,
b49260f1-9fc5-4752-889c-592980778a7d,,,Ext Fan,checklist,FALSE,FALSE,Stage 6,THB30,TH44,Ext Fan,,
