type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Building D Progress,,,,,,
checkpoint,Ground - Tile 84 Complete,,,,,,
checkpoint,Ground - Tile 85 Complete,,,,,,
checkpoint,Level 1 - Tile 84 Complete,,,,,,
checkpoint,Level 1 - Tile 85 Complete,,,,,,
checkpoint,Level 2 - Tile 84 Complete,,,,,,
checkpoint,Level 2 - Tile 85 Complete,,,,,,
checkpoint,Level 3 - Tile 84 Complete,,,,,,
checkpoint,Level 3 - Tile 85 Complete,,,,,,
checkpoint,Level 4 - Tile 84 Complete,,,,,,
checkpoint,Level 4 - Tile 85 Complete,,,,,,
checkpoint,Plantroom - Tile 84 Complete,,,,,,
checkpoint,Plantroom - Tile 85 Complete,,,,,,
checkpoint,Riser - Tile 84 Complete,,,,,,
checkpoint,Riser - Tile 85 Complete,,,,,,
