"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"North Block Apartment Progress"
,"Scope",,
,"Rows"
,,"Level 1 - Apartment 1.01",,"apartment 1.01","north block (includes all of level 0)"
,,"Level 1 - Apartment 1.02",,"apartment 1.02","north block (includes all of level 0)"
,,"Level 1 - Apartment 1.03",,"apartment 1.03","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.01",,"apartment 2.01","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.02",,"apartment 2.02","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.03",,"apartment 2.03","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.04",,"apartment 2.04","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.05",,"apartment 2.05","north block (includes all of level 0)"
,,"Level 2 - Apartment 2.06",,"apartment 2.06","north block (includes all of level 0)"
,,"Level 3 - Apartment 3.01",,"apartment 3.01","north block (includes all of level 0)"
,,"Level 3 - Apartment 3.02",,"apartment 3.02"
,,"Level 3 - Apartment 3.03",,"apartment 3.03","north block (includes all of level 0)"
,,"Level 3 - Apartment 3.04",,"apartment 3.04","north block (includes all of level 0)"
,,"Level 3 - Apartment 3.05",,"apartment 3.05"
,,"Level 3 - Apartment 3.06",,"apartment 3.06"
,,"Level 4 - Apartment 4.01",,"apartment 4.01","north block (includes all of level 0)"
,,"Level 4 - Apartment 4.02",,"apartment 4.02","north block (includes all of level 0)"
,,"Level 4 - Apartment 4.03",,"apartment 4.03","north block (includes all of level 0)"
,,"Level 4 - Apartment 4.04",,"apartment 4.04","north block (includes all of level 0)"
,,"Level 4 - Apartment 4.05",,"apartment 4.05","north block (includes all of level 0)"
,,"Level 5 - Apartment 5.01",,"apartment 5.01","north block (includes all of level 0)"
,,"Level 5 - Apartment 5.02",,"apartment 5.02","north block (includes all of level 0)"
,,"Level 5 - Apartment 5.03",,"apartment 5.03","north block (includes all of level 0)"
,,"Level 5 - Apartment 5.04",,"apartment 5.04","north block (includes all of level 0)"
,,"Level 5 - Apartment 5.05",,"apartment 5.05","north block (includes all of level 0)"
,"Columns"
,,"Nogging",,"nogging"
,,"Cabling",,"cabling"
,,"General",,"general"
,,"1st Fix - Handover",,"handover","1st fix"
,,"Lighting",,"lighting"
,,"Power",,"power"
,,"2nd Fix - Handover",,"2nd fix","handover"

"Central Block Apartment Progress"
,"Scope",,
,"Rows"
,,"Level 2 - Apartment 2.12",,"apartment 2.12","central block"
,,"Level 2 - Apartment 2.13",,"apartment 2.13","central block"
,,"Level 2 - Apartment 2.14",,"apartment 2.14","central block"
,,"Level 2 - Apartment 2.15",,"apartment 2.15","central block"
,,"Level 3 - Apartment 3.12",,"apartment 3.12","central block"
,,"Level 3 - Apartment 3.13",,"apartment 3.13","central block"
,,"Level 3 - Apartment 3.14",,"apartment 3.14","central block"
,,"Level 3 - Apartment 3.15",,"apartment 3.15","central block"
,,"Level 4 - Apartment 4.10",,"apartment 4.10","central block"
,,"Level 4 - Apartment 4.11",,"apartment 4.11","central block"
,,"Level 4 - Apartment 4.12",,"apartment 4.12","central block"
,,"Level 4 - Apartment 4.13",,"apartment 4.13","central block"
,,"Level 5 - Apartment 5.09",,"apartment 5.09","central block"
,,"Level 5 - Apartment 5.10",,"apartment 5.10","central block"
,,"Level 5 - Apartment 5.11",,"apartment 5.11","central block"
,,"Level 5 - Apartment 5.12",,"apartment 5.12","central block"
,,"Level 5 - Apartment 5.13",,"apartment 5.13","central block"
,,"Level 5 - Apartment 5.14",,"apartment 5.14","central block"
,,"Level 5 - Apartment 5.15",,"apartment 5.15","central block"
,,"Level 5 - Apartment 5.17",,"apartment 5.17","central block"
,"Columns"
,,"Nogging",,"nogging"
,,"Cabling",,"cabling"
,,"General",,"general"
,,"1st Fix - Handover",,"handover","1st fix"
,,"Lighting",,"lighting"
,,"Power",,"power"
,,"2nd Fix - Handover",,"2nd fix","handover"

"South Block Apartment Progress"
,"Scope",,
,"Rows"
,,"Level 1 - Apartment 1.04",,"south block","apartment 1.04"
,,"Level 1 - Apartment 1.05",,"south block","apartment 1.05"
,,"Level 2 - Apartment 2.07",,"south block","apartment 2.07"
,,"Level 2 - Apartment 2.08",,"south block","apartment 2.08"
,,"Level 2 - Apartment 2.09",,"south block","apartment 2.09"
,,"Level 2 - Apartment 2.10",,"south block","apartment 2.10"
,,"Level 2 - Apartment 2.11",,"apartment 2.11","south block"
,,"Level 3 - Apartment 3.07",,"south block","apartment 3.07"
,,"Level 3 - Apartment 3.08",,"south block","apartment 3.08"
,,"Level 3 - Apartment 3.09",,"south block","apartment 3.09"
,,"Level 3 - Apartment 3.10",,"south block","apartment 3.10"
,,"Level 3 - Apartment 3.11",,"south block","apartment 3.11"
,,"Level 4 - Apartment 4.06",,"south block","apartment 4.06"
,,"Level 4 - Apartment 4.07",,"apartment 4.07","south block"
,,"Level 4 - Apartment 4.08",,"south block","apartment 4.08"
,,"Level 4 - Apartment 4.09",,"south block","apartment 4.09"
,,"Level 5 - Apartment 5.06",,"south block","apartment 5.06"
,,"Level 5 - Apartment 5.07",,"south block","apartment 5.07"
,,"Level 5 - Apartment 5.08",,"south block","apartment 5.08"
,"Columns"
,,"Nogging",,"nogging"
,,"Cabling",,"cabling"
,,"General",,"general"
,,"1st Fix - Handover",,"handover","1st fix"
,,"Lighting",,"lighting"
,,"Power",,"power"
,,"2nd Fix - Handover",,"2nd fix","handover"

"East Block Apartment Progress "
,"Scope",,
,"Rows"
,,"Level 2 - Apartment 2.16",,"apartment 2.16","east block"
,,"Level 2 - Apartment 2.17",,"apartment 2.17","east block"
,,"Level 2 - Apartment 2.18",,"east block","apartment 2.18"
,,"Level 2 - Apartment 2.19",,"apartment 2.19","east block"
,,"Level 2 - Apartment 2.20",,"apartment 2.20","east block"
,,"Level 2 - Apartment 2.21",,"east block","apartment 2.21"
