"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"086397dd-d3b4-4b00-99e8-de22c3a19045","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"cc5cbd5e-4d11-4a6c-9d3c-197cf8da6638","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Lift Pit"
"30e58d25-472e-4d7f-850e-7eed182e5d4c","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Lift Pit","Rearguard Waterstop"
"f4f96a0b-339a-46ee-9cff-5e3a76a6f0a4","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Lift Pit","Hydrophilic Waterstop to perimeter"
"751527bc-cc6e-4f49-a399-918ae2270d8f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Basement"
"aa3f5ee0-7623-4c1d-82cc-602a58f68f44","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Basement","Dual layer hydrophilic waterstop to perimeter"
"d2d71acf-b5f4-4c6f-9821-01e9b42765b2","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Basement","Single layer waterstop to shotcrete pour breaks"
"70cb2c57-591a-470c-b4c6-6b7d9a5c5d93","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Basement","Rearguard waterstop to capping beam"
"fb45ef10-44c0-421d-acd0-eeded487591b","","checklist-flat","work-in-progress","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Basement","Hydrophilic waterstop to piles"
"0f0c3d5d-add5-4eaf-8991-a4883be23f3f","","checklist-flat","work-in-progress","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Basement","Rearguard waterstop to center of piles"
"cfdf02bb-f8e9-40c3-906e-d1817ebc3673","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stormwater Detention Tanks and Stormwater Pits"
"ef650cbe-9fd1-4055-ba64-346c8ab85a64","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Stormwater Detention Tanks and Stormwater Pits","Rearguard Waterstop"
"a5d08280-04bc-4a31-b605-db06f5cd8727","","checklist-flat","not-started","Waterstop-Penebar","checklist-flat","FALSE","FALSE","Site QA","Stormwater Detention Tanks and Stormwater Pits","Hydrophilic Waterstop to perimeter around Pit Walls"
