resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
FC - S - Balustrades Installation,,,checklist,,,,,,D83,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D84-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D84-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D85-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D85-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D86-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D86-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D87-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,D87-2,,,,,
,,,step,,,,,Level 5,,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E69,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E70,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E71-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E71-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E72,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E73,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E74,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E75,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E76,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E77,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E78-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E78-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E79-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E79-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E80,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E81,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E82,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E83,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E84-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E84-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E85-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E85-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E86-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E86-2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E87-1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,E87-2,,,,,
,,,step,,,,,Level 6,,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F69,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F70,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F71,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F72,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F74,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F75,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F76,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F77,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,F78,,,,,
,,,step,,,,,Staircase 1,,,,,,
,,,step,,,,,,Flight 1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid Landing 1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Flight 3,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid Landing 2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 4,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Flight 5,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid landing 3,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 6,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Flight 7,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid landing 4,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 8,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Landing Closure,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
,,,step,,,,,Staircase 2,,,,,,
,,,step,,,,,,Flight 1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid Landing 1,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail  ,,,,
,,,step,,,,,,Flight 2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Flight 3,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid Landing 2,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 4,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Flight 5,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Mid Landing 3,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail,,,,
,,,step,,,,,,Flight 6,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Handrail / Balustrade,,,,
,,,step,,,,,,Landing Closure,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
,,,step,,,,,Podium staircase,,,,,,
,,,step,,,,,,Flight 1 ,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
,,,step,,,,,,Mid Landing ,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
,,,step,,,,,,Flight 2 ,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
,,,step,,,,,,Level Landing Closure,,,,,
FC - S - Balustrades Installation,,,checklist,,,,,,,Balustrade,,,,
QA - Roof Access Hatch,QA - Small fixed ladder between hatch & fold down ladder,QA - Rung type fold - down commercial ladder,folder-with-checklists,,,,,Roof Area,,,,,,
SYS - Handover Documents,,,checklist,,,,Handover Documents,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
