Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,All Subbie Rough-in Progression,,All Subbie Rough-in Progression,
,,Ductwork,,Ductwork,
,,Grille Fit-Off,,Grille Fit-Off,
,,All Subbie Fit off & Testing Progression,,All Subbie Fit off & Testing Progression,
,,As Builts,,As Builts,
,,Fan,,Fan,
,,All Subbie Rough-in Progression,,All Subbie Rough-in Progression,
,,Plantroom Equipment,,Plantroom Equipment,
