"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3c9504c1-037e-48da-8ec1-49a0cba8587d","","no-status-not-started","","folder","TRUE","FALSE","ITP's"
"2bcad4d5-3c14-4474-a563-351c1f0a710d","","work-in-progress","","folder","TRUE","FALSE","ITP-004 Fill with Material Type B"
"f6fbf1aa-95b9-4547-a356-f177f526e27d","","work-in-progress","ITP-004 - Fill with Material Type B Lot 1","checklist","FALSE","FALSE","ITP-004 Fill with Material Type B","ITP-004 - Fill with Material Type B Lot 1"
"edf635f7-a90e-4730-9317-c8b6c790d97e","","not-started","ITP-004 - Fill with Material Type B Lot 1","checklist","FALSE","FALSE","ITP-004 Fill with Material Type B","ITP-004 - Fill with Material Type B Lot 2"
"23a375af-f837-4bdd-92d1-fc65428b4711","","not-started","ITP-004 - Fill with Material Type B Lot 1","checklist","FALSE","FALSE","ITP-004 Fill with Material Type B","ITP-004 - Fill with Material Type B Lot 3"
"b80698ff-307a-4453-99ba-2d21c70cb0b7","","not-started","ITP-004 - Fill with Material Type B Lot 1","checklist","FALSE","FALSE","ITP-004 Fill with Material Type B","ITP-004 - Fill with Material Type B Lot 4"
"5a716a1f-41c2-470d-b389-4d1a9864a56f","","work-in-progress","","folder","TRUE","FALSE","ITP-008 Cement Treated Subbase"
"28557d65-1c29-45f2-8f9b-ace764962526","","work-in-progress","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 1 (Layer 1)"
"03643a6f-ffec-4fb2-bc8b-a85e332c6171","","not-started","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 2 (Layer 1)"
"e13974c1-b49d-463f-9912-a9aa14d65171","","not-started","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 3 (Layer 1)"
"371c04a2-34cf-4fda-95fb-917d72ba5cf4","","not-started","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 4 (Layer 1)"
"8c1c276f-fbef-4c85-9338-4982a8caab11","","not-started","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 5 (Layer 2)"
"01bf3439-3516-4f92-9d87-f5b4fee61454","","not-started","ITP-008 - Cement Treated Subbase Lot 3 (West Layer 1)","checklist","FALSE","FALSE","ITP-008 Cement Treated Subbase","ITP-008 - Cement Treated Subbase Lot 6 (Layer 2)"
