resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,North Elevation,,,,,,,,
,step,,,,Panels,,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW022,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW023,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW024,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW025,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW026,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW027,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW028,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW029,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW030,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW031,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL032,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL033,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL034,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL035,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL036,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL037,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL038,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL039,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL040,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL041,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-BL042,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW043,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW044,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW045,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW046,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW047,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW048,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW049,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW050,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW051,,,,,,
Panel completion checklist,folder-with-checklists,,,,,L1-WW052,,,,,,
