"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2297efac-fedc-4c82-acfb-c89081f32936","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jimmy"
"2e3b1ddc-0d98-4028-b60d-c6c521fcae15","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jay A"
"92286ba9-6cbe-4a0f-8502-00c59329ac89","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jay J"
"bdc2c829-657a-4eb9-b6dd-b20c8fc13070","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jobbo"
"7d63c09e-a8f8-4498-8b6f-3ca5759f2b2f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Josh"
"868ce241-d3bd-4476-ba80-5640043ecfac","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jules"
"5f658d3b-9442-4f49-853e-16e528858d50","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jake"
"e810821c-7c6c-4e93-acb4-bb6e0f6784e8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jack B"
"56f1f804-f0ee-4b25-9027-8890bd95b131","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jack W"
"3732c4a2-bf0c-4ec1-8b04-c6ff8b039dd2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Joe"
"dfbfc0dd-9ed7-47fc-abf2-a670e611d37e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jez"
"634120bb-2f74-4ad1-9148-e777fc26d7c9","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Joel M"
"1ab350e4-4fce-47fc-8d60-dded2575680e","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Kirk"
"440a08b4-5546-4011-b447-1dcf5460cdb9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Kyle"
"acef9da3-5327-4ef9-ad5d-7c74729f0f26","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Marc"
"f4685154-ff24-4774-8b13-cb01cdfca7dc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Mark"
"475058d2-554f-4f95-990e-0fdf07c754a6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Mick W"
"449e3358-ce75-4236-9951-71a07ead6869","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Martin"
"b819a619-d7b0-4278-b5a6-643aef64bf41","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Matt (Bill)"
"2bfe3dd4-b6d2-43b8-814e-30ffcabcc2b9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Nathan K"
"e28a0f39-b197-4a18-8d02-d21707c4b735","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Nathan M"
"45f260ea-bdb1-40d4-bb4e-595d0adcd71d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Neil"
"b42d83be-870c-43f3-a18c-b7b32de15450","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Paul M"
"74bf3b3b-9fc3-4845-87ec-2823767689ac","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Pat"
"e2d5e30f-82c8-4b48-95ff-df7af81a0b52","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Rosco"
"9784bacc-e29d-4ad5-87a0-cf2894ea04ca","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Scottie"
"06d45bff-d9f5-4844-ba14-4e964cb36af2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Simon"
"84e98904-b844-4da0-ac68-6fbe43ef5fa2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Shawy"
"66689e86-5d46-4c43-8242-7ca60e9a56e2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Slamma"
"86490e2e-ac81-428e-aba2-d784c341bd48","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Trev B"
"3f75187a-ea14-4549-aece-630ce6080281","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Tom Woodyard"
"16c32b74-15b9-4b7b-90d7-a138453328fa","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Tom Waller"
"0dd6e1a8-ae17-4d84-8603-09a740ffdc68","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Wayne"
"6ef5e21f-ccec-4716-a727-8c81e868a135","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Wormy"
"e5f6ca3c-83c1-4080-b93a-2a32c5ea853e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Zac"
"f875d824-3d72-4589-b57a-dfdfa027cf74","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","9th Feb - 15th Feb"
"105a5804-1c87-4e58-98be-9be2568d01d1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Adam"
"3b3d68a9-2d6c-43fd-b4ed-8ba0d3ee3801","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Aka"
"ab4f8ece-253c-4b50-add6-182182730944","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Ben"
"87cc20a7-b721-4904-b92e-8ff4334ac629","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Billy J"
"e86a4ad9-9caf-4eb8-8394-6817ec546080","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Barlow"
"823f83bd-fe5e-4a75-a695-c338f8a3973f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Blake"
"5b995ef6-ccaa-4fcb-b42f-1e4eeb257ada","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Burger"
"66e5ebcf-6877-4faa-9320-80ec2d1496bb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Batch"
"8fd439f4-596b-48c6-941d-8f64a264a828","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Boothy"
"1bdc3fae-0db7-436d-9b91-b799e8e85c24","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Bucky"
"e68bb33f-23c7-4e5d-ab9f-dedaf61fbcef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Brendan"
"b9055c18-5895-44e7-aaf8-0f5fbde62496","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Chris"
"4f8cc511-b460-45e8-818d-67c8bdb750c0","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Daniel"
"3443520c-708e-40bb-8489-393c17b59ec5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Dave S"
"27f3649b-e429-441a-b161-dca63ce94584","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Dinga"
"7e1cb419-afe5-43ba-afe7-1aaa6f8473fc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Doug"
"a3c3aafa-4052-4988-bd41-be61e2585472","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Doonga"
"04b02398-ee3e-4a79-8d98-ffc7ae9be9db","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","General"
"0b477298-050c-4fca-9fc6-8b5a31b61f11","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Gary"
"f710aab4-e7f5-427f-9f96-4eb1d69f787a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","James B"
"1659f3d5-fa20-4a24-85ed-ec06a9102d45","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jarrod B"
"6a58ed63-bcf8-4de1-9322-089bb1e5780d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jimmy"
"85e89eb4-81ae-4b60-b081-cf17327228a2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jay A"
"3e45c0c4-442a-4e70-a6ae-f854b6186769","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jay J"
"2c6a285d-675f-4108-bfca-aea004e67206","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jobbo"
"0073970f-736e-4f37-a9a1-85c8e275580c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Josh"
"8e3f574b-2400-4194-89b2-d84acdf374c7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jules"
"aebf1d31-0820-4006-873f-55adaf4ea68b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jake"
"9899a754-a5be-4543-9957-aeb9c046fcbc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jack B"
"db8b4a8e-89ac-4ab7-9389-ecd392645b41","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jack W"
"bfb275c3-851c-4c85-af5d-95993d755321","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Joe"
"9ce710cb-fbe7-45b5-89e7-bd18ad2f52c7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Jez"
"95903528-caed-4563-8c04-b413b215ca7f","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Joel M"
"fe3045c2-a4b8-48b2-96d1-3e3b281ea86e","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Kirk"
"a41c087c-849b-4478-b036-f8c5138d2c30","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Kyle"
"adeea702-6fa6-4177-8a9a-d5c9787c666b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Marc"
"b7064c15-e67d-4940-a3f0-4a5c7e08ca81","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Mark"
"ebf7d052-2cd0-4d1b-bde2-14b13888fbeb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Mick W"
"bc51395e-7600-4b13-b3c7-d4104c001981","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Martin"
"38a68c0e-2449-4861-be79-05dc29a18716","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Matt (Bill)"
"b29f5357-6be9-49c2-9ddb-b1c58bf2fc8b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Nathan K"
"038dfe39-e9f2-4694-986f-1898c91e6403","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Nathan M"
"6751ba5c-4e21-426e-b1ff-3dc863a3191a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Neil"
"32d093df-57c0-489c-b509-0083b2811579","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Paul M"
"06bf70e8-47ab-4d53-8d86-376809e1527a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Pat"
"890dc89a-4e8c-4706-99bd-f82fd26fa583","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Rosco"
"73d449d1-c5bd-45c2-a602-02eed47b8990","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Scottie"
"54894aa0-a92e-4fcd-9ce8-2cb6adc411df","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Simon"
"452df82f-1f9b-4daf-bba3-c3e33b0a3f29","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Shawy"
"b373fd9b-65f3-4b10-824f-f4e89746d7d3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Slamma"
"a47e6cdd-bc0f-4541-9951-f13bf7f88de5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Trev B"
"5e71f4c1-a008-4d74-b91d-323286d56deb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Tom Woodyard"
"2ff88b0e-c5f1-4d3c-a56b-04784e413917","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Tom Waller"
"4de03d23-962b-4b8a-a2e2-a99189eda7d1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Wayne"
"a80b03e2-137c-4890-a182-d932ed495287","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Wormy"
"40fdc1fa-48ac-4777-b8cc-f30ac5a61e4b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Zac"
"ebd2ea9b-b634-47d3-9d0e-3d935015b68d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","16th Feb - 22nd Feb"
"5bc43ac7-d53a-4f9c-ba37-a42804998196","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Adam"
"e4e7b82a-502b-4320-bd79-357f64989ce4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Aka"
"29223ab5-2104-499c-9d4e-7f0618831f0a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Ben"
"cbaf4764-8dd1-470d-a066-1fa64b72f0c6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Billy J"
"f47d9353-d49b-4038-9772-112e120a46ed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Barlow"
"9e2d1057-366b-4f7a-b465-9991161f1854","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Blake"
"c49dcee4-a5f0-4fb1-8635-11f96b877eb8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Burger"
"e8c8916c-ac7d-4a4f-98d5-2d0d092407c5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Batch"
"6b6889de-211c-4764-93bc-3ce645f51322","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Boothy"
"8b36c233-698e-4489-a2ee-1f1da1bddc40","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Bucky"
"c41bf43d-22de-47a7-9adc-414cec07e7e6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Brendan"
"c912e0e4-ee00-4b99-8b64-0f324f301f18","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Chris"
"3b63a55e-1b84-42bc-80ec-c393f955e5a4","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Daniel"
"36079c28-be31-4d4a-a47d-084c8af059eb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Dave S"
"ecdaef4d-4792-4809-8337-dfd20a6ccab9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Dinga"
"90682a6a-25c2-48d6-978a-b674c445e7d6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Doug"
"09c4a9d8-3a66-4d1e-9b56-0f3bcff37874","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Doonga"
"a2a32f6f-6568-4ef2-bc9f-7509406c8f9f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","General"
