Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
81fa4e38-ab1a-42e9-b582-d2fb0d96a461,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.01,
c6f04346-ac89-4ed7-aca9-24724ee13817,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.02,
d1da151c-6d7b-43f1-bdb3-035ca933ac78,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.03,
17b8442e-1bfe-4ef0-86bf-c630dcfc0894,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.04,
4d545a3d-2e9e-48ab-8609-46a4e1a00471,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.05,
9014d54f-b051-4ee4-bbdd-e4d3e58734d5,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.06,
58fa9f28-8c07-48fc-ba91-d86aa113fab6,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.07,
3a85a9af-ab2b-47e0-a252-12345979513b,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.08,
bc7067ab-a5bd-4427-8947-bf9b649537ec,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.09,
259a30cd-41e0-4a6f-8495-0756f2187881,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.10,
d90df975-53e2-4775-922f-ede5f5998990,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.11,
fdd86378-8431-4cdf-a59e-fc205b3402c1,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.12,
a064dee4-493b-4c01-aec0-bf382b4dba86,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.13,
500b08c1-ec16-45bf-97af-4977929708d7,,pass,Fit Off Checklist,checklist,FALSE,FALSE,Site QA,Building A,Fit Off,Ground,Apartment G.14,
