Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Zone 3 - Overall Progress,,,,,,
,Scope,,,Zone 3,,
,Rows,,,,,
,,EASTBOUND,grouping,EASTBOUND,,
,,Eastbound - Utilities,dynamic,Utilities,Eastbound,Zone 3
,,Eastbound - Stormwater,dynamic,Stormwater,Eastbound,Zone 3
,,Eastbound - Water,dynamic,Water,Eastbound,Zone 3
,,"Eastbound - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Eastbound,Zone 3
,,Eastbound - Landscaping,dynamic,Landscaping,Eastbound,Zone 3
,,Eastbound - Pavement,dynamic,Pavement,Eastbound,Zone 3
,,Eastbound - Surfacing,dynamic,Surfacing,Eastbound,Zone 3
,,Eastbound - Streetlighting,dynamic,Streetlighting,Eastbound,Zone 3
,,Eastbound - Line Marking & Signs,dynamic,Line Marking & Signs,Eastbound,Zone 3
,,Eastbound - Structures,dynamic,Structures,Eastbound,Zone 3
,,WESTBOUND,grouping,WESTBOUND,,
,,Westbound - Utilities,dynamic,Utilities,Westbound,Zone 3
,,Westbound - Stormwater,dynamic,Stormwater,Westbound,Zone 3
,,Westbound - Water,dynamic,Water,Westbound,Zone 3
,,"Westbound - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Westbound,Zone 3
,,Westbound - Landscaping,dynamic,Landscaping,Westbound,Zone 3
,,Westbound - Pavement,dynamic,Pavement,Westbound,Zone 3
,,Westbound - Surfacing,dynamic,Surfacing,Westbound,Zone 3
,,Westbound - Streetlighting,dynamic,Streetlighting,Westbound,Zone 3
,,Westbound - Line Marking & Signs,dynamic,Line Marking & Signs,Westbound,Zone 3
,,Westbound - Structures,dynamic,Structures,Westbound,Zone 3
,,MEDIAN,grouping,MEDIAN,,
,,"Median - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Median,Zone 3
,,Median - Pavement,dynamic,Pavement,Median,Zone 3
,,Median - Surfacing,dynamic,Surfacing,Median,Zone 3
,,Median - Traffic Signals,dynamic,Traffic Signals,Median,Zone 3
,,OWHATA,grouping,OWHATA,,
,,Owhata - Utilities,dynamic,Utilities,Owhata,Zone 3
,,Owhata - Stormwater,dynamic,Stormwater,Owhata,Zone 3
,,Owhata - Water,dynamic,Water,Owhata,Zone 3
,,"Owhata - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Owhata,Zone 3
,,Owhata - Landscaping,dynamic,Landscaping,Owhata,Zone 3
,,Owhata - Pavement,dynamic,Pavement,Owhata,Zone 3
,,Owhata - Surfacing,dynamic,Surfacing,Owhata,Zone 3
,,Owhata - Streetlighting,dynamic,Streetlighting,Owhata,Zone 3
,,Owhata - Line Marking & Signs,dynamic,Line Marking & Signs,Owhata,Zone 3
,,Owhata - Structures,dynamic,Structures,Owhata,Zone 3
,Columns,,,,,
,,"Setout, Materials and Preparation",,"Setout, Materials and Preparation",,
,,Construction and Finishing,,Construction and Finishing,,
,,"300 - Setout, Materials and Preparation",,"300 - Setout, Materials and Preparation",,
,,Construction and Finishing - Pipes,,Construction and Finishing - Pipes,,
,,"Construction and Finishing - Structures (manholes, head walls, catchpits etc.)",,"Construction and Finishing - Structures (manholes, head walls, catchpits etc.)",,
,,Close Out,,Close Out,,
