Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Zone 2 - Overall Progress,,,,,,
,Scope,,,Zone 2,,
,Rows,,,,,
,,EASTBOUND,grouping,EASTBOUND,,
,,Eastbound - Utilities,dynamic,Utilities,Eastbound,Zone 2
,,Eastbound - Stormwater,dynamic,Stormwater,Eastbound,Zone 2
,,Eastbound - Water,dynamic,Water,Eastbound,Zone 2
,,"Eastbound - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Eastbound,Zone 2
,,Eastbound - Landscaping,dynamic,Landscaping,Eastbound,Zone 2
,,Eastbound - Pavement,dynamic,Pavement,Eastbound,Zone 2
,,Eastbound - Surfacing,dynamic,Surfacing,Eastbound,Zone 2
,,Eastbound - Streetlighting,dynamic,Streetlighting,Eastbound,Zone 2
,,Eastbound - Line Marking & Signs,dynamic,Line Marking & Signs,Eastbound,Zone 2
,,Eastbound - Structures,dynamic,Structures,Eastbound,Zone 2
,,WESTBOUND,grouping,WESTBOUND,,
,,Westbound - Utilities,dynamic,Utilities,Westbound,Zone 2
,,Westbound - Stormwater,dynamic,Stormwater,Westbound,Zone 2
,,Westbound - Water,dynamic,Water,Westbound,Zone 2
,,"Westbound - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Westbound,Zone 2
,,Westbound - Landscaping,dynamic,Landscaping,Westbound,Zone 2
,,Westbound - Pavement,dynamic,Pavement,Westbound,Zone 2
,,Westbound - Surfacing,dynamic,Surfacing,Westbound,Zone 2
,,Westbound - Streetlighting,dynamic,Streetlighting,Westbound,Zone 2
,,Westbound - Line Marking & Signs,dynamic,Line Marking & Signs,Westbound,Zone 2
,,Westbound - Structures,dynamic,Structures,Westbound,Zone 2
,,MEDIAN,grouping,MEDIAN,,
,,"Median - Footpaths, Crossings & Islands",dynamic,"Footpaths, Crossings & Islands",Median,Zone 2
,,Median - Pavement,dynamic,Pavement,Median,Zone 2
,,Median - Surfacing,dynamic,Surfacing,Median,Zone 2
,,Median - Traffic Signals,,Traffic Signals,Median,Zone 2
,Columns,,,,,
,,"Setout, Materials and Preparation",,"Setout, Materials and Preparation",,
,,Construction and Finishing,,Construction and Finishing,,
,,"300 - Setout, Materials and Preparation",,"300 - Setout, Materials and Preparation",,
,,Construction and Finishing - Pipes,,Construction and Finishing - Pipes,,
,,"Construction and Finishing - Structures (manholes, head walls, catchpits etc.)",,"Construction and Finishing - Structures (manholes, head walls, catchpits etc.)",,
,,Close Out,,Close Out,,
