Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
cbdd8762-1a7f-5bc2-9e9b-839a5e88985f,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Monday,Staff Checks - Simpro Times Scheduled,,
a3d45538-9d2e-5e66-a3d1-39bac1caa6cf,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Monday,Staff Checks - Simpro Notes Complete,,
bdc11b94-235c-57e8-83e2-57293ab661bd,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Monday,Staff Checks - H&S Documents Complete,,
dd9a5bc4-f39c-5898-9ab5-c79aaffcebd2,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Tuesday,Staff Checks - Simpro Times Scheduled,,
0530b9b8-979f-5470-9845-b5947173d4ec,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Tuesday,Staff Checks - Simpro Notes Complete,,
1f761561-b585-5fe2-816f-47f99a8bb627,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Tuesday,Staff Checks - H&S Documents Complete,,
1cf6a030-8dc5-555c-a7b3-f3425e89f107,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Wednesday,Staff Checks - Simpro Times Scheduled,,
da37b219-f243-5247-a00f-db3778875b05,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Wednesday,Staff Checks - Simpro Notes Complete,,
37da3489-c575-5bae-bdf5-950e55b848d7,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Wednesday,Staff Checks - H&S Documents Complete,,
8c90d62c-8de4-5a57-b6d3-155b2c128d8e,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Thursday,Staff Checks - Simpro Times Scheduled,,
e9586a46-722b-55fc-a224-a04e65134ec7,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Thursday,Staff Checks - Simpro Notes Complete,,
898eac54-4253-5b92-814b-1f66de3b50f7,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Thursday,Staff Checks - H&S Documents Complete,,
34d0f3a9-8e10-5c67-9b70-a9c69e49f8d1,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Friday,Staff Checks - Simpro Times Scheduled,,
975b277d-2238-5754-b91c-dfb258a999e6,,not-started,,section,FALSE,FALSE,Tasks,"July 15, 2024 - July 19, 2024",Friday,Staff Checks - Simpro Notes Complete,,
