type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Checklist,,,,,,Checklist
checkpoint,Wall/ceiling setout,,,,,,
checkpoint,wall Frame/Noggin install,,,,,,
checkpoint,Wall insul-sheeting/finishing,,,,,,
checkpoint,Ceiling faming/Noggin install,,,,,,
checkpoint,Ceiling insul-sheeting,,,,,,
checkpoint,Ceiling service tiles,,,,,,
checkpoint,ceiling insul-bulk tile ,,,,,,
checkpoint,Speedpanel Install sealed and firerated,,,,,,
checkpoint,Fire walls,,,,,,
checkpoint,Fire ceilings ,,,,,,
