"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1d4b9a93-1aec-4c80-be98-4ac7d907cf4a","","checklist-flat","work-in-progress","SYS - PT - Overall Pre-start","checklist-flat","FALSE","FALSE","Overall Pre-start"
"e24d3527-63f8-5bec-bca2-37720a8f6e16","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Overall Pre-start","Overall Pre-start"
"5f1a7bba-932c-55d7-8091-3fe7b1f4c7f0","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","System information:"
"a73dc3ee-47e3-5f89-8978-6d1c020b2f2e","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","SSP Attached"
"1644868d-7fec-5569-950f-0b8200b5d22e","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Task Analysis Attached"
"b81217fc-3c8f-5cad-b1ec-bd71103646fc","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Relevant Drawings Attached"
"25e9687b-37f0-566e-a8dc-e0a9c66de057","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Pre-Start Photos"
"8516f241-16be-4ec2-8b36-b0d5dbfe4819","","folder-normal","not-started","","step","TRUE","FALSE","QA"
"ac579de5-61ad-4b6d-bf79-0abcf64b4b8a","","folder-normal","not-started","","step","TRUE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m"
"32c5bedb-0d04-4a8b-89a5-e8583643e457","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Pre-Fit Off Checklist"
"fcf406c4-7bbf-5c0b-8d9c-a07497dc52e0","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"67261f0e-6894-504e-936e-257037ffce53","","holdpoint","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Pre-Fit Off Checklist","EMAIL PM"
"0f833471-b388-50ef-8a11-1ee0bc72d44c","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"9b6d9cbc-c318-4b46-bf9e-2bb601b5da8f","","checklist-flat","not-started","Rail Checklist","checklist-flat","FALSE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Rail Checklist"
"1e4ab2b1-b74d-51f2-8483-eb74a3f65eba","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Rail Checklist","Photo taken of Engraved Line Plate / ID Tag"
"f6a31dff-d808-5417-ac00-7ca253717f71","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Rail Checklist","Video taken of system"
"8325bde6-1a4f-5e27-8652-89540c6d864b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Rail Checklist","Description input of location / person Rail systems shuttle left with"
"0cc9519d-5813-5499-a35f-8bf3c3986af3","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 30m","Rail Checklist","Installed as per PBI drawings supplied and manufacturer's requirements"
"0cfc505e-5882-44c1-a2c4-c27996893ef5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Roof Access Requirements"
"4726dbd8-1449-4597-993d-63f9f0a9a15e","","checklist-flat","work-in-progress","Roof Access Requirements","checklist-flat","FALSE","FALSE","Roof Access Requirements","Roof Access Requirements"
"3f042c26-5cf5-5d8a-88ee-b6e88866dc03","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Roof Access Requirements","Roof Access Requirements","Brief description of roof access requirements for Recert Team"
"f38b113f-5fcf-4b21-9933-13578e41485c","","folder-normal","not-started","","step","TRUE","FALSE","Data Plate & Access Point"
"eb7e67a5-6a8c-489d-a508-2be4ad4d7b36","","checklist-flat","not-started","Data Plate, Access Point (Rails and Line Systems)","checklist-flat","FALSE","FALSE","Data Plate & Access Point","Data Plate, Access Point"
"44e73fc3-6c36-5271-8160-545d4d59cacb","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","Details of Data Plate"
"a17d1666-397e-5aae-999c-69c4d1ab652b","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","1 photo required of Data Plate"
"85e64962-7b79-5b2b-bedf-b908f0f3cd3a","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","Details of Access Point"
"43b5ec3c-74b9-5672-b049-0c5c17ec2c3e","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","1 photo required of Access Area"
"41218e4e-7720-5091-9317-e4d4a999b934","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","Details of Rail Carriages/Cable Travellers"
"119be8d3-16ee-5637-8d67-9e39bc5d0efb","","checkpoint-status","not-started","","","TRUE","TRUE","Data Plate & Access Point","Data Plate, Access Point","1 photo required of carriages/travellers"
"94ae55c7-dc87-4a5c-a4be-f6eedc47607c","","checklist-flat","no-status-not-started","SYS - PT - Practical Completion","checklist-flat","FALSE","FALSE","Practical Completion"
"916227ee-55ba-5a4a-8001-7c65c52a0f3c","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Practical Completion","System installed and ready for review from Project Manager."
"e20d572f-b65f-5640-acc7-74bee1c339cc","","holdpoint","no-status-not-started","","","TRUE","TRUE","Practical Completion","Request Review to PM"
"3bc357fb-c09d-5f4d-993f-020dee3b669f","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Practical Completion","Project Manager has reviewed, checked and approved system."
"6fb9dde0-23b6-5c62-8bfb-9083cd3b90dc","","holdpoint","no-status-not-started","","","TRUE","TRUE","Practical Completion","Additional information required"
"4ad9e654-8194-5ae7-a7a0-3e260601b908","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Practical Completion","PM to send to PBI admin to close out and archive"
"bbffdedf-c2b6-5a29-b64d-958d1808f436","","holdpoint","no-status-not-started","","","TRUE","TRUE","Practical Completion","Send to PBI Admin"
