"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e24d87c2-66fb-40a0-b3e1-170030c1e081","","pass","","folder","FALSE","FALSE","Rail"
"8b915880-6000-43ea-b42b-0cc094a1ebc8","","pass","","folder","TRUE","FALSE","Rail","DP-063 Rail Track & Civil (Enabling)"
"950ddfca-e819-4ec3-8d0c-5689ed908d64","","pass","","folder","TRUE","FALSE","Rail","DP-063 Rail Track & Civil (Enabling)","Track Removal & Construction"
"e9699943-7981-478d-9c74-8f2e464e79e3","","pass","ITP-234-RAIL-Ferris-ITP Track Removal & Construction Rev 1","checklist","FALSE","FALSE","Rail","DP-063 Rail Track & Civil (Enabling)","Track Removal & Construction","ITP-234-RAIL-Ferris-ITP Track Removal & Construction (Stage 1)"
"7e726667-c90e-44ba-a0d4-2073c34a9803","","no-status-not-started","","folder","TRUE","FALSE","Rail","DP-060 Rail Track & Civil"
"7a52b8fe-1d8d-491c-a39c-9ca97ad5a05f","","work-in-progress","","folder","FALSE","FALSE","Structure"
"a761d776-d170-463a-9709-cda62c44919d","","work-in-progress","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure"
"2c02fb5f-bab4-45f2-8263-4bb0316054b9","","work-in-progress","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment"
"261158c7-c756-465c-b8c4-ed0aced9cdbd","","pass","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0001 - Bored Piles - South Abutment - SA-P1"
"4d8e035b-f534-4154-9421-fa5181fd61aa","","pass","ITP-267-STR-FRMS-Bored Piling Rev 0","checklist","FALSE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0001 - Bored Piles - South Abutment - SA-P1","SA-P1-ITP-267-STR-FRMS-Bored Piling"
"f13989c8-14d0-41e3-b0c6-c936df2550cf","","pass","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0002 - Bored Piles - South Abutment - SA-P2"
"24eb64b3-17f4-4a62-b54b-cc9e6e056c24","","pass","ITP-267-STR-FRMS-Bored Piling Rev 0","checklist","FALSE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0002 - Bored Piles - South Abutment - SA-P2","SA-P2-ITP-267-STR-FRMS-Bored Piling"
"fc23ec4d-567b-4f5e-bfd3-04acc1cbb45a","","pass","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0003 - Bored Piles - South Abutment - SA-P3"
"55bf4956-b97b-43a0-9383-9e86a325bec2","","pass","ITP-267-STR-FRMS-Bored Piling Rev 0","checklist","FALSE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0003 - Bored Piles - South Abutment - SA-P3","SA-P3-ITP-267-STR-FRMS-Bored Piling"
"bb21185c-4b31-42ce-aacd-f4332053fe4f","","pass","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0004 - Bored Piles - South Abutment - SA-P4"
"e5f20b09-0212-4f6a-b8f8-51f93a9f1296","","pass","ITP-267-STR-FRMS-Bored Piling Rev 0","checklist","FALSE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0004 - Bored Piles - South Abutment - SA-P4","SA-P4-ITP-267-STR-FRMS-Bored Piling"
"d5250344-0608-47a3-b089-9dfa6482c197","","pass","","folder","TRUE","FALSE","Structure","DP-030 Bridge Structure","South Abutment","103-0005 - Bored Piles - South Abutment - SA-P5"
