"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a37346d8-189f-487e-ba36-ff9c9cf0dd14","","","","folder","TRUE","FALSE","Site QA"
"d265c1c3-3c8a-4cb2-a43c-cdc843cb8b9f","","","","folder","TRUE","FALSE","Site QA","Ingrounds"
"2b7704e6-848f-4cfb-bedd-062980310162","","","","folder","TRUE","FALSE","Site QA","Ingrounds","Basement 2"
"391b6df6-ecfe-414e-bac3-6033dfd1c0d2","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 1"
"c693594e-7936-4b4a-92ce-fad737a5af53","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 2"
"3205a5fc-cdea-427b-b57f-eb970165fdba","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 3"
"ed4c9034-9b98-4bda-b950-dec4d4e9eccd","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 4"
"ff1e91d5-3ed1-4a1c-9388-6829d97a6fdf","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 5"
"6c0a3a84-4215-42c9-b869-5da77f19ca7d","","","Ingrounds","checklist","FALSE","FALSE","Site QA","Ingrounds","Basement 2","Pour Zone 6"
"70cc0036-638d-48d6-aa76-88d8a9f87ca4","","","","folder","TRUE","FALSE","Site QA","Plant and Equipment"
"31738908-7498-401c-bb63-c332a3b4f37b","","","Rainwater Tanks","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Rainwater Tanks"
"9a7d3f81-eccd-4dff-aa4a-ceb8863a4708","","","Stormwater Diversion","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Stormwater Diversion"
"418e028b-39f3-4adf-8c3c-ebfecd8cbf16","","","Additional Sewer Pump","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Additional Sewer Pump"
"b11b6ab0-ddac-4966-9039-ce84585f5217","","","Hot Water Plant","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Hot Water Plant"
"b7be1593-a8e5-4878-b644-dccb30604bc4","","","5000L GIT","checklist","FALSE","FALSE","Site QA","Plant and Equipment","5000L GIT"
"ae1a81c9-92d2-45df-a866-3a12487378d8","","","600L GIT","checklist","FALSE","FALSE","Site QA","Plant and Equipment","600L GIT"
"ad582652-6bdf-4778-ac90-35505090d76e","","","Sewer Wet Well 1","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Sewer Wet Well 1"
"ca702864-3f77-4231-a8fc-831b51857761","","","Sewer Wet Well 2","checklist","FALSE","FALSE","Site QA","Plant and Equipment","Sewer Wet Well 2"
"693aa45a-7b8c-49d0-80d2-0d6064a3dc04","","","","folder","TRUE","FALSE","Site QA","Penetrations"
"a698ab66-8842-4d70-ac68-0245d851e581","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 6"
"5660ea57-8d6a-44b9-91f9-ce85960eff1c","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 7"
"7f8faf19-2763-436e-8017-fab759069abc","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 8"
"356d44c4-1783-49fa-aa36-bca99ce8ba5f","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 9"
"dd5439fc-816d-4a02-b824-ec3378225cd5","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 10"
"56fa5782-c0e6-4c09-80b4-43a1e8c9c2de","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 11"
"2d0d7004-b640-49fc-963f-c36f2f7e302b","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 12"
"1abe0ef3-de15-4a35-90e1-5f475a818151","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 13"
"7fb673d7-9d06-417b-a809-8e95d5796843","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 14"
"6ed3f4ff-cccf-43fc-8373-8c8816af74d3","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 15"
"fc4ee6cc-72fa-468e-98a3-26a0f95d90f5","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 16"
"94e1eb76-98de-4054-87fb-5686102e90df","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 17"
"65d892c2-e559-44a2-9fff-76a47a05efb9","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 18"
"7978d2c1-b169-47de-ae02-14a34b1179e7","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 19"
"217b0faa-cea5-4ba2-be4a-55b277d835e6","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 20"
"08959201-cb77-4de2-b87b-4114b9b2d6bd","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 21"
"d91d62e3-5191-4700-a754-6bfdbcf9894f","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 22"
"eb382346-c930-447c-b3dd-72ad9c39fdde","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 23"
"96309d24-6f0a-4906-af0d-ac43c8ef3f41","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 24"
"69df5d4d-bf1a-41d5-b087-fc3f3b8255f9","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 25"
"4456d2b4-c71b-440f-a6f5-255485e50ac3","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 26"
"7bcd7e3f-f6eb-4ea3-bd27-468730888973","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 27"
"5bc784e0-46f5-4a64-a405-b109bceb4f88","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 28"
"3522f36b-94db-4d20-a291-b83d507d0efb","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 29"
"2dbde042-de12-4d05-ad68-9246e58b663f","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 30"
"2d405ea7-4c31-4e96-b6ce-cf12201df82f","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 31"
"e723f0d6-0a77-4b27-987e-bd57ebc5901c","","","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Level 32"
"8be1fbf2-ea37-477d-a7cf-3d1ba8766f04","","","","folder","TRUE","FALSE","Site QA","Rough In"
"cc4d9601-fddb-4403-9a47-982603e8ca62","","","","folder","TRUE","FALSE","Site QA","Rough In","Level 6"
"bec5bd63-a3fa-4b93-b3bd-e206d7457793","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","601"
"d3b3c59c-8f6e-4e4b-bbd7-f60c40cc7392","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","602"
"a8964196-80a2-43c8-8bcc-66031ebba491","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","603"
"e5c04503-280e-412c-87ab-1fed46c4b4b9","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","604"
"30f13a5d-7b77-4859-bc1d-7f01a77ed115","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","605"
"1dfb8d1c-cdc9-4d34-8a91-927fdb7e628d","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","606"
"fa1595e7-3db3-423d-b7b6-adab2f647991","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","607"
"6b27d695-3498-4ef1-9696-f751841d689f","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","608"
"bada04d0-39c9-4ef0-9be9-bd6ac04ffca5","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","609"
"423dd667-94ad-4fba-b2f9-cb0b0f4377fe","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","610"
"0d82f88d-d59c-4eb1-a2ae-559580044cd8","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","611"
"14700473-e7a0-4358-8d2f-c573453ce067","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","612"
"5359c359-d1b3-462f-8217-87155b4154c3","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","613"
"4cee10ea-f3de-4578-a512-fc52dc695def","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","614"
"234def26-cc84-44a2-97a0-c57567c74dbb","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 6","615"
"49b4fa76-351c-4a6e-b98e-58e9fa82b751","","","","folder","TRUE","FALSE","Site QA","Rough In","Level 7"
"05ebe528-9f58-4b05-8284-55fc0fc859d1","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","701"
"f8b6a08f-f929-41f3-bc70-0460af26d136","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","702"
"e7e12cd8-b602-403a-a711-b32c714314bd","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","703"
"7a9d86fd-43c0-4e10-aa09-cc33dd41f210","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","704"
"45f9e705-56b8-4ddb-8011-03ad1ab3673a","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","705"
"975f4767-9ff4-4818-bd75-c91d12b2c482","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","706"
"375cf372-e261-497a-9dcf-233593859994","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","707"
"b721d7db-3cf7-4671-ba72-ce679e9bcd0b","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","708"
"7619cb0c-b0f3-4951-b25d-304597f74dd3","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","709"
"19f58f49-a7e6-4c70-aefb-dfb19058699a","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","710"
"c012708e-1339-4519-a2cf-5606de67cc86","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","711"
"3d44986c-f51a-42b6-b4e9-b0e3b6d5472d","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","712"
"890dd167-aee5-4dcc-8fda-8c2ae10a5820","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","713"
"aa39dd17-d36f-458e-ad60-53e475c696e2","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","714"
"14aa88df-7e19-473f-bf7f-48a8829dd8bc","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 7","715"
"b5913670-2772-4b86-ab0a-8aa7bd726035","","","","folder","TRUE","FALSE","Site QA","Rough In","Level 8"
"1372b0a4-8a21-4bbc-9287-315819e60697","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","801"
"6399659e-bf99-4349-be5b-1f7511559233","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","802"
"5319fa92-7fe0-4f10-8545-38faf98a540f","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","803"
"8df79605-82b4-449f-8d90-286633a005eb","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","804"
"eed57ee9-3222-449a-a62a-5bd2c8aee2a9","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","805"
"856892db-bee2-45e3-82a6-0950a2952071","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","806"
"f0046622-c75a-4858-9049-ab3791b06ae6","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","807"
"f3924a55-50fe-4616-8d90-d47b3fa862aa","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","808"
"d6e463ad-19bf-4c76-b13a-abe3b00615ee","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","809"
"8488396b-ce1a-452c-a115-05ce8dc5dcb6","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","810"
"bfc08365-57be-4a07-9696-63660af2fbf7","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","811"
"aa2481dd-e2a0-4f2f-bfb7-87882b3956a7","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","812"
"46727641-691e-4d05-bf7f-68a659b9eab1","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","813"
"ec43898f-0dbf-412d-aa90-0a11789b793c","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","814"
"57d6e5d9-c292-4c55-93c6-b00c632f0b43","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 8","815"
"c68f25e3-6a18-4746-9097-62857cce3267","","","","folder","TRUE","FALSE","Site QA","Rough In","Level 9"
"ee2d9b00-7a14-41f5-acf0-7b88f02a50f2","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 9","901"
"ede8fad7-42da-4dae-a4f6-6599f55da218","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 9","902"
"9d01e83f-30d3-4164-9796-a7dc96d56991","","","Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Level 9","903"
